lon,lat,nu
94.8,7.2,0.030225
94.8,7.4,0.028402
94.8,7.6,0.026615
94.8,7.8,0.024245
94.8,8,0.020707
94.8,8.2,0.016088
94.8,8.4,0.011152
94.8,8.6,0.006821
94.8,8.8,0.003659
94.8,9,0.001717
94.8,9.2,0.000703
94.8,9.4,0.000252
95,4.8,0.00023
95,5,0.000663
95,5.2,0.001679
95,5.4,0.003746
95,5.6,0.007381
95,5.8,0.012865
95,6,0.019887
95,6.2,0.027343
95,6.4,0.033572
95,6.6,0.03705
95,6.8,0.037184
95,7,0.034642
95,7.2,0.030882
95,7.4,0.027209
95,7.6,0.024043
95,7.8,0.020978
95,8,0.017447
95,8.2,0.013358
95,8.4,0.009189
95,8.6,0.005599
95,8.8,0.002998
95,9,0.001406
95,9.2,0.000575
95.2,4.8,0.000275
95.2,5,0.000788
95.2,5.2,0.001979
95.2,5.4,0.00437
95.2,5.6,0.008506
95.2,5.8,0.014615
95.2,6,0.022224
95.2,6.2,0.029992
95.2,6.4,0.036047
95.2,6.6,0.038795
95.2,6.8,0.03774
95.2,7,0.033746
95.2,7.2,0.0285
95.2,7.4,0.02353
95.2,7.6,0.019486
95.2,7.8,0.016144
95.2,8,0.012979
95.2,8.2,0.009748
95.2,8.4,0.006638
95.2,8.6,0.004025
95.2,8.8,0.002149
95.2,9,0.001007
95.2,9.2,0.000411
95.4,4.8,0.000289
95.4,5,0.000823
95.4,5.2,0.002053
95.4,5.4,0.004497
95.4,5.6,0.008661
95.4,5.8,0.014704
95.4,6,0.022041
95.4,6.2,0.029253
95.4,6.4,0.034484
95.4,6.6,0.036273
95.4,6.8,0.034306
95.4,7,0.029566
95.4,7.2,0.023764
95.4,7.4,0.018418
95.4,7.6,0.014235
95.4,7.8,0.011101
95.4,8,0.008553
95.4,8.2,0.006263
95.4,8.4,0.004208
95.4,8.6,0.002534
95.4,8.8,0.001348
95.4,9,0.000631
95.4,9.2,0.000257
95.6,4.8,0.000266
95.6,5,0.000755
95.6,5.2,0.001873
95.6,5.4,0.004074
95.6,5.6,0.007782
95.6,5.8,0.013077
95.6,6,0.019364
95.6,6.2,0.025328
95.6,6.4,0.029348
95.6,6.6,0.030246
95.6,6.8,0.027894
95.6,7,0.023268
95.6,7.2,0.017891
95.6,7.4,0.013069
95.6,7.6,0.009414
95.6,7.8,0.006856
95.6,8,0.005013
95.6,8.2,0.003552
95.6,8.4,0.002344
95.6,8.6,0.001399
95.6,8.8,0.000741
95.6,9,0.000346
95.8,4.8,0.000215
95.8,5,0.000607
95.8,5.2,0.0015
95.8,5.4,0.003245
95.8,5.6,0.006157
95.8,5.8,0.010258
95.8,6,0.015039
95.8,6.2,0.019428
95.8,6.4,0.02218
95.8,6.6,0.022453
95.8,6.8,0.020254
95.8,7,0.01642
95.8,7.2,0.012144
95.8,7.4,0.008408
95.8,7.6,0.005654
95.8,7.8,0.003825
95.8,8,0.002627
95.8,8.2,0.001784
95.8,8.4,0.001149
95.8,8.6,0.000677
95.8,8.8,0.000356
96,5,0.000428
96,5.2,0.001053
96,5.4,0.002269
96,5.6,0.004283
96,5.8,0.007089
96,6,0.010305
96,6.2,0.013177
96,6.4,0.014856
96,6.6,0.014809
96,6.8,0.013107
96,7,0.010368
96,7.2,0.007417
96,7.4,0.004899
96,7.6,0.00309
96,7.8,0.001937
96,8,0.001238
96,8.2,0.000797
96,8.4,0.000497
96,8.6,0.000288
96.2,5,0.000264
96.2,5.2,0.000648
96.2,5.4,0.001392
96.2,5.6,0.002616
96.2,5.8,0.004308
96.2,6,0.006219
96.2,6.2,0.007887
96.2,6.4,0.008799
96.2,6.6,0.008659
96.2,6.8,0.007541
96.2,7,0.005843
96.2,7.2,0.004064
96.2,7.4,0.002579
96.2,7.6,0.001536
96.2,7.8,0.000894
96.2,8,0.000528
96.2,8.2,0.000319
96.4,5.2,0.000349
96.4,5.4,0.000748
96.4,5.6,0.001402
96.4,5.8,0.002298
96.4,6,0.003301
96.4,6.2,0.004157
96.4,6.4,0.0046
96.4,6.6,0.004479
96.4,6.8,0.003849
96.4,7,0.002931
96.4,7.2,0.001991
96.4,7.4,0.001222
96.4,7.6,0.000693
96.4,7.8,0.000377
96.4,8,0.000205
96.6,5.4,0.000352
96.6,5.6,0.000658
96.6,5.8,0.001076
96.6,6,0.001538
96.6,6.2,0.001927
96.6,6.4,0.002118
96.6,6.6,0.002043
96.6,6.8,0.001738
96.6,7,0.001305
96.6,7.2,0.00087
96.6,7.4,0.00052
96.6,7.6,0.000283
96.6,7.8,0.000145
96.8,5.6,0.000271
96.8,5.8,0.000441
96.8,6,0.000629
96.8,6.2,0.000785
96.8,6.4,0.000858
96.8,6.6,0.000822
96.8,6.8,0.000692
96.8,7,0.000513
96.8,7.2,0.000338
96.8,7.4,0.000198
97,6,0.000225
97,6.2,0.00028
97,6.4,0.000305
97,6.6,0.000291
97,6.8,0.000243
97,7,0.000179
97.4,2.6,0.000277
97.4,2.8,0.000401
97.4,3,0.000528
97.4,3.2,0.000631
97.4,3.4,0.000686
97.4,3.6,0.00068
97.4,3.8,0.000619
97.4,4,0.00052
97.4,4.2,0.000402
97.4,4.4,0.000285
97.6,2.4,0.000491
97.6,2.6,0.000772
97.6,2.8,0.001116
97.6,3,0.00147
97.6,3.2,0.001757
97.6,3.4,0.001907
97.6,3.6,0.001891
97.6,3.8,0.001721
97.6,4,0.001445
97.6,4.2,0.001118
97.6,4.4,0.000792
97.6,4.6,0.00051
97.6,4.8,0.000295
97.8,2.6,0.001876
97.8,2.8,0.002711
97.8,3,0.003569
97.8,3.2,0.004265
97.8,3.4,0.00463
97.8,3.6,0.004588
97.8,3.8,0.004176
97.8,4,0.003505
97.8,4.2,0.00271
97.8,4.4,0.001921
97.8,4.6,0.001236
97.8,4.8,0.000715
97.8,5,0.000374
97.8,5.2,0.000175
98,2.6,0.003975
98,2.8,0.005743
98,3,0.007562
98,3.2,0.009034
98,3.4,0.009805
98,3.6,0.009714
98,3.8,0.008839
98,4,0.007417
98,4.2,0.005734
98,4.4,0.004063
98,4.6,0.002617
98,4.8,0.00152
98,5,0.000797
98,5.2,0.000387
98,5.4,0.000191
98,5.6,0.000118
98,5.8,9.9e-05
98,6,9.4e-05
98,6.2,8.4e-05
98.2,2.8,0.010616
98.2,3,0.013976
98.2,3.2,0.016695
98.2,3.4,0.018116
98.2,3.6,0.017945
98.2,3.8,0.016326
98.2,4,0.013696
98.2,4.2,0.010587
98.2,4.4,0.007502
98.2,4.6,0.004834
98.2,4.8,0.002815
98.2,5,0.001491
98.2,5.2,0.000753
98.2,5.4,0.000416
98.2,5.6,0.000307
98.2,5.8,0.000294
98.2,6,0.000292
98.2,6.2,0.000266
98.2,6.4,0.000217
98.2,6.6,0.000154
98.2,6.8,9.6e-05
98.4,2.8,0.017119
98.4,3,0.022534
98.4,3.2,0.026916
98.4,3.4,0.029203
98.4,3.6,0.028923
98.4,3.8,0.02631
98.4,4,0.022068
98.4,4.2,0.01706
98.4,4.4,0.012089
98.4,4.6,0.007796
98.4,4.8,0.004561
98.4,5,0.00246
98.4,5.2,0.001321
98.4,5.4,0.000849
98.4,5.6,0.000746
98.4,5.8,0.000779
98.4,6,0.000798
98.4,6.2,0.000737
98.4,6.4,0.000598
98.4,6.6,0.000425
98.4,6.8,0.000264
98.6,2.8,0.024083
98.6,3,0.031699
98.6,3.2,0.03786
98.6,3.4,0.041073
98.6,3.6,0.040675
98.6,3.8,0.036996
98.6,4,0.031028
98.6,4.2,0.023986
98.6,4.4,0.017003
98.6,4.6,0.010985
98.6,4.8,0.006477
98.6,5,0.003599
98.6,5.2,0.00212
98.6,5.4,0.00162
98.6,5.6,0.001649
98.6,5.8,0.001832
98.6,6,0.001911
98.6,6.2,0.001774
98.6,6.4,0.001442
98.6,6.6,0.001024
98.8,3,0.038901
98.8,3.2,0.046459
98.8,3.4,0.0504
98.8,3.6,0.049908
98.8,3.8,0.045392
98.8,4,0.038071
98.8,4.2,0.029432
98.8,4.4,0.020878
98.8,4.6,0.013533
98.8,4.8,0.008086
98.8,5,0.004715
98.8,5.2,0.003158
98.8,5.4,0.002887
98.8,5.6,0.00329
98.8,5.8,0.003803
98.8,6,0.00401
98.8,6.2,0.00373
99,3,0.04165
99,3.2,0.049742
99,3.4,0.053959
99,3.6,0.053432
99,3.8,0.048595
99,4,0.040761
99,4.2,0.03152
99,4.4,0.022388
99,4.6,0.014594
99,4.8,0.008917
99,5,0.005602
99,5.2,0.004407
99,5.4,0.004748
99,5.6,0.005855
99,5.8,0.006935
99,6,0.007359
99.2,3,0.038908
99.2,3.2,0.046468
99.2,3.4,0.050409
99.2,3.6,0.049918
99.2,3.8,0.045403
99.2,4,0.038086
99.2,4.2,0.029468
99.2,4.4,0.02098
99.2,4.6,0.013808
99.2,4.8,0.008752
99.2,5,0.006127
99.2,5.2,0.005769
99.2,5.4,0.007102
99.2,5.6,0.009224
99.4,3.2,0.037889
99.4,3.4,0.041104
99.4,3.6,0.040706
99.4,3.8,0.037029
99.4,4,0.03107
99.4,4.2,0.024062
99.4,4.4,0.0172
99.4,4.6,0.011507
99.4,4.8,0.00773
99.4,5,0.006252
99.4,5.2,0.007028
99.4,5.4,0.009541
99.6,3.2,0.026988
99.6,3.4,0.029281
99.6,3.6,0.029
99.6,3.8,0.026385
99.6,4,0.022149
99.6,4.2,0.017182
99.6,4.4,0.012366
99.6,4.6,0.008501
99.6,4.8,0.006237
99.6,5,0.005998
99.6,5.2,0.007863
99.8,3.4,0.018259
99.8,3.6,0.018087
99.8,3.8,0.016461
99.8,4,0.013828
99.8,4.2,0.010757
99.8,4.4,0.007833
99.8,4.6,0.005627
99.8,4.8,0.004675
100,3.4,0.01001
100,3.6,0.009917
100,3.8,0.00903
100,4,0.007595
100,4.2,0.005936
100,4.4,0.004407
100,4.6,0.003393
