Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value
63.7,39.4,500,0,1.42999e-05,1
63.8,39.4,500,0,1.57143e-05,1
63.9,39.4,500,0,1.69104e-05,1
64,39.4,500,0,1.78201e-05,1
64.1,39.4,500,0,1.83892e-05,1
64.2,39.4,500,0,1.8583e-05,1
64.3,39.4,500,0,1.83892e-05,1
64.4,39.4,500,0,1.78201e-05,1
64.5,39.4,500,0,1.69104e-05,1
64.6,39.4,500,0,1.57143e-05,1
64.7,39.4,500,0,1.42999e-05,1
64.8,39.4,500,0,1.27429e-05,1
64.9,39.4,500,0,1.112e-05,1
65,39.4,500,0,9.50245e-06,1
65.1,39.4,500,0,7.95179e-06,1
65.2,39.4,500,0,6.51617e-06,1
65.3,39.4,500,0,5.22899e-06,1
65.4,39.4,500,0,4.10905e-06,1
65.5,39.4,500,0,3.16201e-06,1
65.6,39.4,500,0,2.38278e-06,1
65.7,39.4,500,0,1.75834e-06,1
65.8,39.4,500,0,1.27063e-06,1
65.9,39.4,500,0,8.99157e-07,1
66,39.4,500,0,6.2309e-07,1
69.6,39.4,500,0,6.38029e-07,1
69.7,39.4,500,0,1.1461e-06,1
69.8,39.4,500,0,2.01689e-06,1
69.9,39.4,500,0,3.4771e-06,1
70,39.4,500,0,5.8726e-06,1
70.1,39.4,500,0,1.04904e-05,1
70.2,39.4,500,0,1.76632e-05,1
70.3,39.4,500,0,3.13404e-05,1
70.4,39.4,500,0,4.95245e-05,1
70.5,39.4,500,0,7.66899e-05,1
70.6,39.4,500,0,0.000115501,1
70.7,39.4,500,0,0.000171936,1
70.8,39.4,500,0,0.000247569,1
70.9,39.4,500,0,0.000350115,1
71,39.4,500,0,0.000485451,1
71.1,39.4,500,0,0.000661229,1
71.2,39.4,500,0,0.000884923,1
71.3,39.4,500,0,0.00116462,1
71.4,39.4,500,0,0.00150587,1
71.5,39.4,500,0,0.00191446,1
71.6,39.4,500,0,0.00239374,1
71.7,39.4,500,0,0.00294443,1
71.8,39.4,500,0,0.00356486,1
71.9,39.4,500,0,0.00424794,1
72,39.4,500,0,0.00498438,1
72.1,39.4,500,0,0.00576064,1
72.2,39.4,500,0,0.00655969,1
72.3,39.4,500,0,0.00736153,1
72.4,39.4,500,0,0.00814389,1
72.5,39.4,500,0,0.00888323,1
72.6,39.4,500,0,0.00955577,1
72.7,39.4,500,0,0.0101388,1
72.8,39.4,500,0,0.0106116,1
72.9,39.4,500,0,0.0109566,1
73,39.4,500,0,0.0111617,1
73.1,39.4,500,0,0.0112208,1
73.2,39.4,500,0,0.0111303,1
73.3,39.4,500,0,0.0108954,1
73.4,39.4,500,0,0.0105262,1
