YEAR	MONTH	DAY	HH	MM	SS	LAT	LON	DEPTH	DEPTH_ERR	NMAG_TYPE	MAG	MAG_ERR	MAG_MW	MAG_MW_ERR	SOURCE	SHOCK_TYPE
2007	6	20	11	5	43.16	5.2467	94.7072	0	-1	mb	4	0.1	4.2	0.29	ISC	Aftershock
2007	6	20	13	37	0.49	23.3779	64.5392	0	-1	MS	3.1	-1	4	0.19	ISC	Mainshock
2007	6	20	17	34	52.13	36.206	70.986	121.2	11	mb	4.1	-1	4.3	0.41	ISC	Aftershock
2007	6	20	19	38	5.7	30.279	80.62	114	-1	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2007	6	20	23	18	7.03	4.0206	63.222	0	-1	MS	3.6	0.1	4.4	0.15	ISC	Mainshock
2007	6	21	8	57	46.28	10.338	92.889	72.7	7	mb	4.6	-1	4.8	0.41	ISC	Aftershock
2007	6	21	14	26	21.34	24.979	95.376	10	-1	mb	4	-1	4.2	0.41	ISC	Mainshock
2007	6	21	15	37	47.61	3.6412	63.0746	0	-1	MS	3.5	0.1	4.3	0.15	ISC	Mainshock
2007	6	21	21	49	51.61	4.0456	62.8774	0	-1	MS	3.1	-1	4	0.19	ISC	Mainshock
2007	6	21	23	37	25.29	31.394	97.883	10	-1	mb	4.4	-1	4.6	0.41	ISC	Mainshock
2007	6	22	2	59	6.2	34.829	70.717	10	-1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2007	6	22	4	51	21.88	37.292	68.429	31	-1	MW	5.3	0.1	5.3	0.1	GCMT	Mainshock
2007	6	22	10	54	0.9	28.5075	57.2079	15	-1	ML	3.7	-1	4.4	0.45	ISC	Mainshock
2007	6	22	19	12	43.31	34.301	74.375	48.9	9	mb	3.5	-1	3.7	0.4	ISC	Aftershock
2007	6	22	20	31	12	3.9073	62.5595	0	-1	MS	3.5	-1	4.3	0.19	ISC	Mainshock
2007	6	22	22	7	33.4	27.802	57.015	14.1	4	ML	3	-1	3.6	0.44	ISC	Mainshock
2007	6	22	22	28	31.2	31.436	79.955	33	-1	ML	2.6	-1	3.2	0.44	ISC	Mainshock
2007	6	22	23	2	12	31.2	78.2	33	-1	ML	5	-1	5.6	0.44	IMD	Mainshock
2007	6	23	2	18	49	34.184	73.211	10	-1	ML	3.1	-1	3.7	0.44	ISC	Aftershock
2007	6	23	6	53	53.6	21.3	99.96	25	-1	MS	4.6	-1	5.1	0.2	ISC	Mainshock
2007	6	23	8	16	55	23.71	99.21	0	-1	mb	5.5	-1	5.7	0.42	ISC	Mainshock
2007	6	23	8	17	17	21.44	99.95	16.1	-1	MW	5.6	0.1	5.6	0.1	GCMT	Mainshock
2007	6	23	8	27	47.1	21.56	100.01	17.6	-1	MW	5.4	0.1	5.4	0.1	GCMT	Aftershock
2007	6	23	11	52	3.4	28.416	56.562	7.1	-1	ML	3.4	-1	4	0.45	ISC	Mainshock
2007	6	23	12	27	50.4	27.771	55.442	15	0	ML	3.4	-1	4	0.45	ISC	Mainshock
2007	6	23	16	45	19.7	21.348	99.994	10	-1	mb	4.3	-1	4.5	0.41	ISC	Aftershock
2007	6	23	18	19	12.15	36.43	70.769	193	5	mb	4.8	-1	5	0.41	ISC	Mainshock
2007	6	23	19	15	22.81	36.659	71.727	112.4	10	mb	4.6	-1	4.8	0.41	ISC	Mainshock
2007	6	24	6	13	19.1	35.2	74	30	-1	mb	3.7	-1	3.9	0.4	ISC	Aftershock
2007	6	24	8	12	47.49	29.9981	88.1389	0	-1	MS	3.2	-1	4.1	0.19	ISC	Mainshock
2007	6	24	10	16	19	20.66	99.49	15	-1	MS	3.8	-1	4.5	0.19	ISC	Aftershock
2007	6	24	10	25	1.72	4.5273	94.8468	56	57	mb	3.6	0.1	3.8	0.29	ISC	Aftershock
2007	6	24	13	47	36.58	5.423	94.585	54	-1	MW	5	0.1	5	0.1	GCMT	Aftershock
2007	6	24	14	51	34	2.9	97.7	33	-1	ML	5.4	-1	6	0.44	IMD	Aftershock
2007	6	24	14	53	53.7	20.66	99.66	15	-1	MS	3.6	-1	4.4	0.19	ISC	Mainshock
2007	6	24	15	50	37.82	39.9668	70.8965	30.1	16	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2007	6	24	18	53	3.2	24.95	99.33	17	-1	ML	3	-1	3.6	0.44	ISC	Mainshock
2007	6	24	21	29	11.48	9.503	93.231	78.2	7	mb	4.5	-1	4.7	0.41	ISC	Aftershock
2007	6	24	22	55	44.92	36.048	70.241	143.3	8	mb	4.3	-1	4.5	0.41	ISC	Mainshock
2007	6	24	23	2	39.7	35.198	59.146	2	-1	ML	3.8	-1	4.5	0.45	ISC	Mainshock
2007	6	25	0	55	57.96	36.622	71.129	223	10	mb	4.7	-1	4.9	0.41	ISC	Mainshock
2007	6	25	10	53	28.32	6.288	94.044	30	-1	mb	4.4	-1	4.6	0.41	ISC	Aftershock
2007	6	25	13	46	52.44	37.4262	70.9318	90.3	1	mb	3.4	-1	3.6	0.4	ISC	Mainshock
2007	6	25	14	55	19.4	28.2771	57.4436	25	-1	ML	3.6	-1	4.3	0.45	ISC	Mainshock
2007	6	25	16	22	35	37.202	71.882	125.9	8	mb	4.5	-1	4.7	0.41	ISC	Mainshock
2007	6	25	17	36	59	20.53	99.53	15	-1	MS	4	-1	4.7	0.19	ISC	Mainshock
2007	6	25	18	9	49.98	25.9669	94.3339	14.3	3	MS	3.7	-1	4.5	0.19	ISC	Mainshock
2007	6	25	23	37	37.1	7.4	92.3	16.3	-1	ML	5.9	-1	6.5	0.44	IMD	Aftershock
2007	6	26	1	24	17.5	17.821	87.15	39.4	10	ML	3.7	-1	4.4	0.45	ISC	Mainshock
2007	6	26	3	3	17.8	39.52	77.47	14	-1	ML	3.3	-1	3.9	0.45	ISC	Mainshock
2007	6	26	5	22	38.5	35.901	67.918	33	-1	mb	4.4	-1	4.6	0.41	ISC	Mainshock
2007	6	26	8	26	33.62	11.295	95.432	30	-1	mb	4.4	-1	4.6	0.41	ISC	Aftershock
2007	6	26	16	47	45.52	36.503	70.34	203.7	8	mb	4.4	-1	4.6	0.41	ISC	Mainshock
2007	6	26	19	16	43.09	38.4826	70.1017	0	-1	mb	4.7	-1	4.9	0.41	ISC	Mainshock
2007	6	26	20	49	2.4	28.279	56.6769	15	-1	ML	4.2	-1	4.9	0.46	ISC	Mainshock
2007	6	26	22	12	12.8	29.851	57.868	14.1	5	ML	3.4	-1	4	0.45	ISC	Mainshock
2007	6	27	0	45	29.56	36.421	71.009	211.8	8	mb	4	-1	4.2	0.41	ISC	Mainshock
2007	6	27	3	31	49.69	35.573	74.365	147	17	mb	3.7	-1	3.9	0.4	ISC	Aftershock
2007	6	27	4	33	25.1	17.572	73.968	20	24	ML	3	-1	3.6	0.44	ISC	Mainshock
2007	6	27	5	18	20.05	23.424	64.443	19	57	mb	4.2	-1	4.4	0.41	ISC	Mainshock
2007	6	27	6	41	49.7	31.377	72.924	10	-1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2007	6	27	8	37	35.1	30.885	75.531	33	-1	ML	2.6	-1	3.2	0.44	ISC	Mainshock
2007	6	27	14	26	57.8	21.2	99.42	15	-1	ML	3.3	-1	3.9	0.45	ISC	Mainshock
2007	6	27	18	40	24.15	28.892	95.024	49.2	22	mb	4	-1	4.2	0.41	ISC	Mainshock
2007	6	27	19	8	14.9	27.079	55.9871	10	-1	mb	4.2	-1	4.4	0.41	ISC	Mainshock
2007	6	28	0	48	23.3	22.8	92.6	15	-1	ML	4.8	-1	5.4	0.44	IMD	Mainshock
2007	6	28	4	10	54.96	37.25	72.443	156.9	15	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2007	6	28	10	43	55.5	28.648	57.268	35.8	3	ML	2.7	-1	3.3	0.44	ISC	Mainshock
2007	6	28	13	5	36.1	29.7631	58.0183	2	-1	ML	4.1	-1	4.8	0.46	ISC	Mainshock
2007	6	28	17	30	9.4	3.28	95.57	69	-1	MS	4.4	-1	4.9	0.2	ISC	Aftershock
2007	6	28	18	52	52	21.28	99.55	15	-1	MS	3.7	-1	4.5	0.19	ISC	Mainshock
2007	6	28	19	21	6.9	33.77	100.66	14	-1	ML	2.9	-1	3.5	0.44	ISC	Mainshock
2007	6	28	21	58	34.85	36.8325	70.5375	88	4	mb	3.3	-1	3.5	0.4	ISC	Mainshock
2007	6	29	4	9	53.4	31.007	78.205	9.2	10	ML	2.4	-1	3	0.43	ISC	Mainshock
2007	6	29	5	51	15.2	31.017	78.103	10	-1	ML	2.6	-1	3.2	0.44	ISC	Mainshock
2007	6	29	7	22	52.9	33.351	75.438	15	51	ML	2.9	-1	3.5	0.44	ISC	Mainshock
2007	6	29	9	29	40.03	2.4485	99.8899	119.5	67	mb	3.3	0.2	3.5	0.33	ISC	Mainshock
2007	6	29	12	52	1.5	27.6192	56.0259	18	-1	ML	3.3	-1	3.9	0.45	ISC	Mainshock
2007	6	29	21	7	58.38	24.5602	96.5012	0	-1	MS	3.3	-1	4.2	0.19	ISC	Mainshock
2007	6	29	21	55	3.8	31.578	78.137	33.5	6	ML	2.5	-1	3.1	0.43	ISC	Mainshock
2007	6	29	22	33	1.17	36.61	71.265	240.5	6	mb	4.4	-1	4.6	0.41	ISC	Mainshock
2007	6	29	23	23	56.5	25.53	96.64	14.1	-1	MW	5.2	0.1	5.2	0.1	GCMT	Mainshock
2007	6	30	0	24	58.08	28.2352	65.8645	0	-1	MS	3.4	-1	4.2	0.19	ISC	Mainshock
2007	6	30	3	8	51.66	2.8856	66.0234	0	-1	MS	3.4	0.1	4.2	0.15	ISC	Mainshock
2007	6	30	14	8	39.86	2.452	99.045	150	5	mb	4	-1	4.2	0.41	ISC	Mainshock
2007	6	30	18	14	1.1	29.522	82.283	10	-1	ML	3.1	-1	3.7	0.44	ISC	Mainshock
2007	6	30	22	42	9.2	19.3	95.6	33	-1	ML	5.9	-1	6.5	0.44	IMD	Mainshock
2007	6	30	22	58	54	30.6923	81.5909	10	0	mb	4.5	0.1	4.7	0.3	ISC	Mainshock
2007	7	1	3	32	22.36	36.9561	70.699	159.9	2	mb	2.5	-1	2.7	0.4	ISC	Mainshock
2007	7	1	4	53	40.4	33.9	74.6	39.1	-1	ML	3.1	-1	3.7	0.44	IMD	Mainshock
2007	7	1	8	41	18.7	20.72	99.62	15	-1	MS	3.8	-1	4.5	0.19	ISC	Mainshock
2007	7	1	11	44	52.15	37.8029	72.0964	214.9	71	mb	2.3	-1	2.5	0.4	ISC	Mainshock
2007	7	1	15	29	25.8	30.76	55.62	33	-1	ML	2.9	-1	3.5	0.44	ISC	Mainshock
2007	7	1	15	29	26	27.7032	56.0132	2	-1	ML	3.1	-1	3.7	0.44	ISC	Mainshock
2007	7	1	15	37	25.8	27.554	56.179	15.3	7	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2007	7	1	15	37	26.1	30.05	56.03	44	-1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2007	7	2	4	9	7.76	5.407	94.398	35	-1	mb	4.1	-1	4.3	0.41	ISC	Aftershock
2007	7	2	6	44	29.14	2.7378	94.1271	29	7	mb	3.8	0.2	4	0.34	ISC	Aftershock
2007	7	2	16	38	5.53	23.2442	93.6621	0	-1	mb	3.9	0.1	4.1	0.29	ISC	Mainshock
2007	7	2	21	44	29	28.674	57.675	18	12	ML	3	-1	3.6	0.44	ISC	Mainshock
2007	7	3	2	51	32.48	37.3198	72.2557	170	1	mb	3.3	0.2	3.5	0.33	ISC	Mainshock
2007	7	3	3	50	47.6	27.1	86.9	10	-1	ML	4	-1	4.6	0.44	IMD	Mainshock
2007	7	3	7	25	31.77	37.708	71.6805	169	56	mb	2.6	-1	2.8	0.4	ISC	Mainshock
2007	7	3	14	47	31.18	10.121	91.505	30	-1	mb	4.4	-1	4.6	0.41	ISC	Aftershock
2007	7	3	22	20	32.45	36.478	71.149	185.2	11	mb	4	-1	4.2	0.41	ISC	Mainshock
2007	7	4	2	27	47.1	38.411	76.323	33	-1	mb	4.4	-1	4.6	0.41	ISC	Mainshock
2007	7	4	3	17	31.11	37.0062	71.0781	0	-1	mb	3.8	-1	4	0.41	ISC	Mainshock
2007	7	4	3	20	48.25	38.14	76.214	10	-1	mb	3.7	-1	3.9	0.4	ISC	Aftershock
2007	7	4	5	6	35.85	24.9107	95.0714	126.2	38	MS	3.4	-1	4.2	0.19	ISC	Mainshock
2007	7	4	6	11	1.6	32.06	55.33	12	-1	MW	5	0.1	5	0.1	GCMT	Mainshock
2007	7	4	9	51	35.2	32.105	56.048	33	-1	mb	4.4	-1	4.6	0.41	ISC	Mainshock
2007	7	4	16	46	33.89	4.537	96.298	30	-1	mb	4.5	-1	4.7	0.41	ISC	Aftershock
2007	7	4	16	46	50	4.27	97.47	14	-1	ML	4.2	-1	4.9	0.46	ISC	Aftershock
2007	7	5	1	58	8.9	23.5	70.5	10	-1	ML	3.6	-1	4.2	0.44	IMD	Mainshock
2007	7	5	7	14	19.52	9.823	92.733	30	-1	mb	4.6	-1	4.8	0.41	ISC	Aftershock
2007	7	5	9	58	19.2	32.869	75.636	10	-1	ML	3.3	-1	3.9	0.45	ISC	Mainshock
2007	7	5	10	33	53.91	36.2914	71.2607	75.3	69	mb	3.7	0.1	3.9	0.29	ISC	Mainshock
2007	7	5	13	0	13.61	2.628	95.346	30	-1	mb	4.6	-1	4.8	0.41	ISC	Aftershock
2007	7	5	13	19	54.7	37.237	71.763	139	-1	mb	4.4	-1	4.6	0.41	ISC	Mainshock
2007	7	5	22	52	26.94	36.786	72.169	76.7	9	mb	4.5	-1	4.7	0.41	ISC	Mainshock
2007	7	6	3	37	45.2	36.3	71.5	162	-1	mb	4.5	-1	4.7	0.41	ISC	Mainshock
2007	7	6	5	11	10.5	20.55	99.79	15	-1	ML	3.3	-1	3.9	0.45	ISC	Mainshock
2007	7	6	17	36	29.84	5.19	94.085	45.2	-1	mb	4.4	-1	4.6	0.41	ISC	Aftershock
2007	7	6	22	2	27.7	31.33	100.9	15	-1	ML	2.7	-1	3.3	0.44	ISC	Mainshock
2007	7	6	23	3	16.9	36.482	70.817	197	-1	mb	4.3	-1	4.5	0.41	ISC	Mainshock
2007	7	7	1	56	10.03	6.787	92.593	35	-1	mb	4.6	-1	4.8	0.41	ISC	Aftershock
2007	7	7	6	17	45	35.1	81.74	13	-1	ML	3.5	-1	4.2	0.45	ISC	Mainshock
2007	7	7	7	0	23.3	32.325	56.217	14.1	8	ML	3.1	-1	3.7	0.44	ISC	Mainshock
2007	7	7	7	9	23.4	34.805	73.871	10	-1	ML	3	-1	3.6	0.44	ISC	Aftershock
2007	7	7	10	11	41.2	31	78.3	10	-1	ML	3.5	-1	4.1	0.44	IMD	Mainshock
2007	7	7	10	17	12.6	32.131	75.791	10	-1	ML	2.5	-1	3.1	0.43	ISC	Mainshock
2007	7	7	11	31	32.37	30.4047	97.2049	52.4	42	mb	3.6	0.1	3.8	0.29	ISC	Mainshock
2007	7	7	19	13	43.15	30.113	69.65	35	16	mb	4	-1	4.2	0.41	ISC	Mainshock
2007	7	8	12	57	1.63	38.9601	70.8962	0	-1	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2007	7	8	16	43	13.84	36.417	70.424	201	7	mb	3.5	-1	3.7	0.4	ISC	Mainshock
2007	7	8	23	16	55.3	32.986	75.88	10	-1	ML	3	-1	3.6	0.44	ISC	Mainshock
2007	7	9	1	11	14.2	27.9566	56.418	35	-1	ML	3.6	-1	4.3	0.45	ISC	Mainshock
2007	7	9	6	49	28.08	37.656	71.2099	169.3	71	mb	2.2	-1	2.4	0.4	ISC	Mainshock
2007	7	9	8	26	23.39	36.9509	71.0154	188.3	41	mb	2.3	-1	2.5	0.4	ISC	Mainshock
2007	7	9	15	10	43.89	37.0234	90.6856	33	47	MS	3.4	0.1	4.2	0.15	ISC	Mainshock
2007	7	9	18	18	30.7	38.3055	56.8213	2	-1	ML	3.4	-1	4	0.45	ISC	Mainshock
2007	7	9	22	30	22.92	34.838	73.142	66.8	9	mb	3.5	-1	3.7	0.4	ISC	Aftershock
2007	7	10	0	3	45.82	39.8108	74.0736	0	-1	mb	4.9	-1	5.1	0.41	ISC	Mainshock
2007	7	10	4	51	57.1	31.412	77.134	7.5	7	ML	2.8	-1	3.4	0.44	ISC	Mainshock
2007	7	10	9	2	33.1	27.265	57.557	25.7	6	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2007	7	10	14	29	58.54	36.3624	70.1415	236.4	66	MS	3.1	-1	4	0.19	ISC	Mainshock
2007	7	10	18	28	29.83	3.325	94.254	24.8	-1	MS	4.2	-1	4.8	0.2	ISC	Aftershock
2007	7	10	18	43	54.93	3.1481	94.1396	0	-1	mb	3.8	0.1	4	0.29	ISC	Aftershock
2007	7	10	22	3	37.03	9.2581	92.2723	0	-1	mb	3.8	0.2	4	0.34	ISC	Aftershock
2007	7	10	22	40	40.85	36.173	71.387	105.2	8	mb	4.1	-1	4.3	0.41	ISC	Mainshock
2007	7	10	23	29	41	37.435	72.112	206	-1	mb	4	-1	4.2	0.41	ISC	Mainshock
2007	7	11	7	9	0.8	30.988	56.983	15	-1	ML	3.7	-1	4.4	0.45	ISC	Mainshock
2007	7	11	9	11	55.5	33.344	72.52	15	10	ML	3	-1	3.6	0.44	ISC	Aftershock
2007	7	11	10	0	24.58	36.315	70.094	112	19	mb	4.3	-1	4.5	0.41	ISC	Mainshock
2007	7	11	14	35	52	27.5	88	33	-1	ML	4.9	-1	5.5	0.44	IMD	Mainshock
2007	7	11	14	43	55.92	36.453	70.957	214.6	7	mb	4.7	-1	4.9	0.41	ISC	Mainshock
2007	7	11	16	56	45.57	37.601	71.984	121.4	9	mb	4.4	-1	4.6	0.41	ISC	Mainshock
2007	7	11	18	32	49.4	29.16	58.235	15.1	-1	ML	3.3	-1	3.9	0.45	ISC	Mainshock
2007	7	11	23	8	14.1	32.46	88.75	28	-1	MS	4.2	-1	4.8	0.2	ISC	Mainshock
2007	7	12	8	46	38.19	39.7387	79.5364	0	-1	MS	3.5	-1	4.3	0.19	ISC	Mainshock
2007	7	12	17	21	16.24	34.572	80.728	10	-1	mb	4	-1	4.2	0.41	ISC	Mainshock
2007	7	12	17	31	43.13	36.37	71.304	205.3	7	mb	4.2	-1	4.4	0.41	ISC	Aftershock
2007	7	12	21	28	39.27	36.184	70.974	144.4	10	mb	4.1	-1	4.3	0.41	ISC	Aftershock
2007	7	13	6	18	56.4	23.621	70.573	33	-1	mb	4.6	-1	4.8	0.41	ISC	Mainshock
2007	7	13	9	29	21.95	37.8553	70.6889	0	-1	mb	4	-1	4.2	0.41	ISC	Mainshock
2007	7	13	10	43	47.51	2.5721	95.704	0	-1	mb	4	0.2	4.2	0.34	ISC	Aftershock
2007	7	13	10	52	11.34	34.24	81.938	10	-1	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2007	7	13	12	52	31.52	29.7827	99.1927	0	-1	MS	3.5	0.1	4.3	0.15	ISC	Mainshock
2007	7	13	13	23	17.15	5.3002	94.2708	57.2	73	MS	3.6	-1	4.4	0.19	ISC	Aftershock
2007	7	13	16	5	55.7	25.101	78.728	27.6	26	ML	2.4	-1	3	0.43	ISC	Mainshock
2007	7	13	16	57	5.6	36.426	71.133	96.5	10	mb	3.6	-1	3.8	0.4	ISC	Aftershock
2007	7	14	7	51	33.3	31.7515	88.415	10	0	mb	5.4	-1	5.6	0.42	ISC	Mainshock
2007	7	14	23	30	31.4	31.112	76.468	23.6	9	ML	2.7	-1	3.3	0.44	ISC	Mainshock
2007	7	15	12	24	28.87	36.485	70.743	212.7	5	mb	4.7	-1	4.9	0.41	ISC	Mainshock
2007	7	16	0	34	51.4	35.52	81.09	7	-1	ML	4.1	-1	4.8	0.46	ISC	Mainshock
2007	7	16	1	4	13.6	21.09	99.58	25	-1	MS	3.6	-1	4.4	0.19	ISC	Mainshock
2007	7	16	2	11	45.45	34.0384	81.6122	0	-1	mb	3.9	0.1	4.1	0.29	ISC	Mainshock
2007	7	16	2	28	51.12	34.251	81.776	35	-1	mb	4	-1	4.2	0.41	ISC	Mainshock
2007	7	16	5	40	54.44	34.3071	81.8488	0	-1	mb	3.9	0.1	4.1	0.29	ISC	Aftershock
2007	7	16	11	2	5.15	36.181	71.495	112.1	12	mb	4.3	-1	4.5	0.41	ISC	Mainshock
2007	7	16	12	50	3.29	36.934	71.441	119.2	9	mb	4.1	-1	4.3	0.41	ISC	Mainshock
2007	7	16	13	3	20.33	37.0579	71.0279	244	9	mb	2.1	-1	2.3	0.39	ISC	Mainshock
2007	7	16	17	25	48.3	28.1057	57.3826	15	-1	ML	3.9	-1	4.6	0.46	ISC	Mainshock
2007	7	16	19	35	46.9	31.353	56.371	4.2	-1	ML	3.8	-1	4.5	0.45	ISC	Mainshock
2007	7	16	19	36	57	31.347	56.448	15.7	6	ML	3.4	-1	4	0.45	ISC	Aftershock
2007	7	16	20	28	19.88	37.0113	71.1131	177.4	58	mb	2.4	-1	2.6	0.4	ISC	Mainshock
2007	7	16	23	33	51.6	31.521	78.98	33	-1	ML	2.7	-1	3.3	0.44	ISC	Mainshock
2007	7	17	2	20	49.3	34.14	76.016	33	-1	ML	4.1	-1	4.8	0.46	ISC	Mainshock
2007	7	17	7	14	55.8	23.817	82.1032	10	0	mb	4.6	-1	4.8	0.41	ISC	Mainshock
2007	7	17	11	42	13.66	24.7263	95.1429	123.2	35	mb	3.4	0.1	3.6	0.29	ISC	Mainshock
2007	7	18	0	56	17.6	22.9	94.3	43.3	-1	ML	5	-1	5.6	0.44	IMD	Mainshock
2007	7	18	1	10	37.44	35.388	83.791	35	-1	mb	3.8	-1	4	0.41	ISC	Mainshock
2007	7	18	4	27	24.38	6.465	84.395	10	-1	mb	5.2	-1	5.4	0.42	ISC	Mainshock
2007	7	18	5	43	51.94	37.865	72.281	207.1	30	mb	1.9	-1	2.1	0.39	ISC	Mainshock
2007	7	18	10	6	43.42	36.515	70.258	210.7	10	mb	4.2	-1	4.4	0.41	ISC	Mainshock
2007	7	18	19	53	31.23	37.5438	71.3522	149.7	1	mb	2.6	-1	2.8	0.4	ISC	Mainshock
2007	7	18	22	8	51.47	36.9952	69.9023	0	-1	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2007	7	19	4	21	33.1	25.5	99.94	18	-1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2007	7	19	12	35	49.39	36.6848	69.4909	0	-1	mb	3.8	-1	4	0.41	ISC	Mainshock
2007	7	19	18	49	18.79	36.443	71.238	103.7	11	mb	4.8	-1	5	0.41	ISC	Mainshock
2007	7	20	17	1	1.13	24.157	94.599	95.8	10	mb	4.3	-1	4.5	0.41	ISC	Mainshock
2007	7	20	19	15	53.5	17.2	73.7	5	-1	ML	3.8	-1	4.4	0.44	IMD	Mainshock
2007	7	20	19	31	45.6	17.1	73.9	18.2	-1	ML	3	-1	3.6	0.44	IMD	Mainshock
2007	7	21	0	50	41	34.286	72.479	10	-1	ML	3.5	-1	4.2	0.45	ISC	Aftershock
2007	7	21	4	53	22.8	34.826	73.219	57	12	mb	4.4	-1	4.6	0.41	ISC	Aftershock
2007	7	21	5	20	15.9	27.71	55.153	37	5	ML	2.8	-1	3.4	0.44	ISC	Foreshock
2007	7	21	6	48	41.2	27.6568	55.155	18	-1	ML	3.4	-1	4	0.45	ISC	Mainshock
2007	7	21	7	19	5.44	19.6285	94.9891	130.6	40	mb	3.4	0.1	3.6	0.29	ISC	Mainshock
2007	7	21	7	50	16.89	37.7789	70.2383	0	-1	mb	3.9	-1	4.1	0.41	ISC	Mainshock
2007	7	21	10	49	57.77	5.1514	94.6877	0	-1	MS	4.2	-1	4.8	0.2	ISC	Aftershock
2007	7	21	11	21	5.3	24.37	99.09	30	-1	ML	3	-1	3.6	0.44	ISC	Mainshock
2007	7	21	12	53	6	5.17	97.56	32	-1	mb	5.4	-1	5.6	0.42	ISC	Aftershock
2007	7	21	14	13	39.29	5.0347	97.7823	0	-1	mb	3.9	-1	4.1	0.41	ISC	Aftershock
2007	7	21	15	11	21.4	34.2	81.84	5	-1	MS	4.1	-1	4.7	0.2	ISC	Mainshock
2007	7	21	21	14	36.02	2.4478	95.7299	0	-1	MS	3.9	-1	4.6	0.19	ISC	Aftershock
2007	7	21	22	44	4.33	37.8381	69.6586	12	-1	MW	5.2	0.1	5.2	0.1	GCMT	Mainshock
2007	7	21	23	6	22.3	37.49	78.11	18	-1	ML	3	-1	3.6	0.44	ISC	Mainshock
2007	7	22	2	39	22.92	37.479	72.558	205.4	12	mb	4	-1	4.2	0.41	ISC	Mainshock
2007	7	22	6	14	46.61	37.0998	71.193	221.8	1	mb	2.2	-1	2.4	0.4	ISC	Mainshock
2007	7	22	6	52	31.14	20.7405	94.5768	90	42	mb	3.2	0.1	3.4	0.28	ISC	Mainshock
2007	7	22	13	11	33.1	12.16	92.97	30	-1	mb	4.3	-1	4.5	0.41	ISC	Aftershock
2007	7	22	14	3	3.8	25.417	88.858	39.8	10	mb	5	-1	5.2	0.42	ISC	Mainshock
2007	7	22	14	11	57	29.135	76.553	10	-1	ML	2	-1	2.5	0.43	ISC	Mainshock
2007	7	22	19	9	32.84	34.836	69.55	32.8	10	mb	3.7	-1	3.9	0.4	ISC	Mainshock
2007	7	22	21	28	27.6	37.47	78.79	20	-1	MS	4	-1	4.7	0.19	ISC	Mainshock
2007	7	22	23	2	14.79	30.881	78.239	19	14	MS	4.3	-1	4.9	0.2	ISC	Mainshock
2007	7	22	23	38	55.8	31.272	78.222	10	-1	ML	2.3	-1	2.9	0.43	ISC	Mainshock
2007	7	23	1	56	55.26	12.8501	57.3479	0	-1	MS	3.6	0.1	4.4	0.15	ISC	Mainshock
2007	7	23	5	3	22.22	37.397	70.3231	0	-1	mb	3.8	-1	4	0.41	ISC	Mainshock
2007	7	23	5	38	48.19	5.0796	92.9374	0	-1	MS	3	-1	4	0.19	ISC	Aftershock
2007	7	23	5	39	19.4	30.984	78.252	10	-1	ML	2.9	-1	3.5	0.44	ISC	Aftershock
2007	7	23	6	6	36.04	35.4524	89.3418	0	-1	MS	3.2	-1	4.1	0.19	ISC	Mainshock
2007	7	23	6	33	21	30.886	78.294	7.1	8	ML	2.5	-1	3.1	0.43	ISC	Aftershock
2007	7	23	9	8	7.6	30.88	78.413	9.7	9	ML	2.5	-1	3.1	0.43	ISC	Aftershock
2007	7	23	12	8	1.1	30.894	84.169	33	-1	ML	3.2	-1	3.8	0.44	ISC	Mainshock
2007	7	23	15	7	16.58	38.4738	73.2699	73.4	4	mb	2.9	-1	3.1	0.4	ISC	Mainshock
2007	7	23	16	41	23	34.113	76.715	10	-1	ML	3.8	-1	4.5	0.45	ISC	Mainshock
2007	7	23	17	53	39.8	27.566	55.685	18	-1	ML	4.2	-1	4.9	0.46	ISC	Mainshock
2007	7	23	19	13	28.7	27.64	56.074	18	5	ML	3	-1	3.6	0.44	ISC	Mainshock
2007	7	23	19	19	0.8	27.617	55.995	14.2	11	ML	2.9	-1	3.5	0.44	ISC	Aftershock
2007	7	23	22	54	4.93	4.964	97.73	133.1	17	mb	4.4	-1	4.6	0.41	ISC	Aftershock
2007	7	24	4	8	59.09	36.3151	70.8067	191.5	49	mb	3.5	0.1	3.7	0.29	ISC	Mainshock
2007	7	24	4	24	25.73	36.192	70.001	139.3	12	mb	4.5	-1	4.7	0.41	ISC	Mainshock
2007	7	24	10	7	48.3	27.646	56.049	20.5	-1	MW	5	0.1	5	0.1	GCMT	Mainshock
2007	7	24	14	51	26.9	2.336	98.039	50.5	-1	MW	5.3	0.1	5.3	0.1	GCMT	Mainshock
2007	7	24	21	2	48.65	34.674	73.184	72.5	9	mb	3.4	-1	3.6	0.4	ISC	Aftershock
