ordinal,branch_path,weight
25388,b1m3~b1m4_b2m2_b3m3_b4m2_b5m1_b6m2_b7m1_b9m4_b8m1,3.3333334e-05
25389,b1m3~b1m4_b2m1_b3m1_b4m3_b5m1_b6m1_b7m2_b9m1_b8m3,3.3333334e-05
25390,b1m3~b1m2_b2m1_b3m2_b4m4_b5m3_b6m2_b7m3_b9m2_b8m1,3.3333334e-05
25391,b1m3~b1m2_b2m5_b3m1_b4m4_b5m4_b6m2_b7m4_b9m3_b8m4,3.3333334e-05
25392,b1m3~b1m3_b2m2_b3m3_b4m2_b5m3_b6m3_b7m3_b9m2_b8m3,3.3333334e-05
25393,b1m3~b1m1_b2m5_b3m4_b4m2_b5m2_b6m3_b7m1_b9m4_b8m2,3.3333334e-05
25394,b1m3~b1m2_b2m4_b3m1_b4m2_b5m4_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
25395,b1m3~b1m4_b2m5_b3m1_b4m3_b5m4_b6m1_b7m3_b9m2_b8m2,3.3333334e-05
25396,b1m3~b1m1_b2m4_b3m3_b4m3_b5m1_b6m1_b7m1_b9m3_b8m3,3.3333334e-05
25397,b1m3~b1m2_b2m3_b3m4_b4m3_b5m2_b6m2_b7m4_b9m2_b8m2,3.3333334e-05
25398,b1m3~b1m4_b2m2_b3m4_b4m3_b5m2_b6m2_b7m3_b9m1_b8m4,3.3333334e-05
25399,b1m3~b1m1_b2m4_b3m2_b4m2_b5m3_b6m1_b7m1_b9m1_b8m1,3.3333334e-05
25400,b1m3~b1m1_b2m5_b3m3_b4m1_b5m2_b6m2_b7m1_b9m4_b8m4,3.3333334e-05
25401,b1m3~b1m3_b2m2_b3m1_b4m3_b5m1_b6m2_b7m2_b9m1_b8m1,3.3333334e-05
25402,b1m3~b1m4_b2m3_b3m3_b4m1_b5m1_b6m3_b7m4_b9m2_b8m3,3.3333334e-05
25403,b1m3~b1m4_b2m1_b3m2_b4m3_b5m2_b6m3_b7m1_b9m2_b8m1,3.3333334e-05
25404,b1m3~b1m4_b2m2_b3m2_b4m3_b5m4_b6m3_b7m2_b9m3_b8m3,3.3333334e-05
25405,b1m3~b1m4_b2m3_b3m4_b4m4_b5m3_b6m1_b7m2_b9m4_b8m1,3.3333334e-05
25406,b1m3~b1m3_b2m1_b3m4_b4m1_b5m3_b6m2_b7m4_b9m2_b8m1,3.3333334e-05
25407,b1m3~b1m4_b2m1_b3m4_b4m1_b5m1_b6m1_b7m1_b9m3_b8m2,3.3333334e-05
25408,b1m3~b1m2_b2m3_b3m3_b4m1_b5m4_b6m2_b7m3_b9m3_b8m1,3.3333334e-05
25409,b1m3~b1m2_b2m2_b3m2_b4m3_b5m4_b6m2_b7m3_b9m4_b8m1,3.3333334e-05
25410,b1m3~b1m4_b2m4_b3m4_b4m3_b5m1_b6m1_b7m4_b9m4_b8m4,3.3333334e-05
25411,b1m3~b1m1_b2m2_b3m4_b4m1_b5m2_b6m1_b7m2_b9m1_b8m1,3.3333334e-05
25412,b1m3~b1m1_b2m3_b3m1_b4m3_b5m2_b6m1_b7m1_b9m2_b8m3,3.3333334e-05
25413,b1m3~b1m4_b2m3_b3m3_b4m3_b5m3_b6m3_b7m3_b9m2_b8m3,3.3333334e-05
25414,b1m3~b1m3_b2m3_b3m2_b4m2_b5m1_b6m3_b7m1_b9m2_b8m3,3.3333334e-05
25415,b1m3~b1m1_b2m2_b3m4_b4m3_b5m4_b6m3_b7m2_b9m2_b8m2,3.3333334e-05
25416,b1m3~b1m3_b2m3_b3m3_b4m2_b5m4_b6m1_b7m3_b9m4_b8m4,3.3333334e-05
25417,b1m3~b1m3_b2m1_b3m1_b4m3_b5m4_b6m3_b7m2_b9m4_b8m2,3.3333334e-05
25418,b1m3~b1m3_b2m5_b3m4_b4m2_b5m1_b6m3_b7m4_b9m3_b8m1,3.3333334e-05
25419,b1m3~b1m2_b2m1_b3m4_b4m1_b5m2_b6m2_b7m2_b9m1_b8m4,3.3333334e-05
25420,b1m3~b1m3_b2m5_b3m2_b4m1_b5m3_b6m2_b7m3_b9m2_b8m4,3.3333334e-05
25421,b1m3~b1m4_b2m2_b3m3_b4m4_b5m1_b6m2_b7m1_b9m4_b8m3,3.3333334e-05
25422,b1m3~b1m1_b2m2_b3m2_b4m3_b5m4_b6m2_b7m2_b9m2_b8m3,3.3333334e-05
25423,b1m3~b1m4_b2m1_b3m3_b4m4_b5m2_b6m1_b7m1_b9m2_b8m4,3.3333334e-05
25424,b1m3~b1m2_b2m1_b3m4_b4m3_b5m1_b6m2_b7m1_b9m2_b8m3,3.3333334e-05
25425,b1m3~b1m3_b2m2_b3m3_b4m3_b5m1_b6m3_b7m4_b9m4_b8m2,3.3333334e-05
25426,b1m3~b1m1_b2m2_b3m1_b4m2_b5m2_b6m2_b7m4_b9m3_b8m1,3.3333334e-05
25427,b1m3~b1m1_b2m3_b3m4_b4m1_b5m3_b6m3_b7m3_b9m1_b8m2,3.3333334e-05
25428,b1m3~b1m4_b2m4_b3m3_b4m4_b5m2_b6m2_b7m1_b9m3_b8m3,3.3333334e-05
25429,b1m3~b1m3_b2m3_b3m4_b4m4_b5m3_b6m1_b7m2_b9m1_b8m3,3.3333334e-05
25430,b1m3~b1m1_b2m4_b3m4_b4m3_b5m1_b6m1_b7m4_b9m2_b8m4,3.3333334e-05
25431,b1m3~b1m4_b2m1_b3m1_b4m4_b5m1_b6m3_b7m1_b9m3_b8m3,3.3333334e-05
25432,b1m3~b1m4_b2m2_b3m3_b4m3_b5m4_b6m2_b7m3_b9m3_b8m4,3.3333334e-05
25433,b1m3~b1m4_b2m5_b3m2_b4m3_b5m2_b6m3_b7m1_b9m1_b8m2,3.3333334e-05
25434,b1m3~b1m3_b2m1_b3m2_b4m3_b5m2_b6m1_b7m3_b9m2_b8m4,3.3333334e-05
25435,b1m3~b1m2_b2m2_b3m1_b4m1_b5m1_b6m3_b7m2_b9m4_b8m2,3.3333334e-05
25436,b1m3~b1m3_b2m3_b3m4_b4m1_b5m4_b6m3_b7m1_b9m2_b8m1,3.3333334e-05
25437,b1m3~b1m4_b2m1_b3m1_b4m1_b5m4_b6m1_b7m1_b9m4_b8m4,3.3333334e-05
25438,b1m3~b1m4_b2m1_b3m2_b4m3_b5m2_b6m2_b7m2_b9m3_b8m4,3.3333334e-05
25439,b1m3~b1m2_b2m5_b3m1_b4m4_b5m4_b6m3_b7m1_b9m3_b8m3,3.3333334e-05
25440,b1m3~b1m3_b2m1_b3m1_b4m4_b5m4_b6m2_b7m4_b9m3_b8m2,3.3333334e-05
25441,b1m3~b1m1_b2m3_b3m3_b4m2_b5m3_b6m2_b7m1_b9m3_b8m1,3.3333334e-05
25442,b1m3~b1m4_b2m5_b3m2_b4m4_b5m2_b6m3_b7m1_b9m2_b8m1,3.3333334e-05
25443,b1m3~b1m2_b2m3_b3m3_b4m4_b5m3_b6m2_b7m3_b9m4_b8m4,3.3333334e-05
25444,b1m3~b1m2_b2m5_b3m1_b4m3_b5m3_b6m2_b7m4_b9m3_b8m1,3.3333334e-05
25445,b1m3~b1m4_b2m4_b3m4_b4m4_b5m2_b6m3_b7m1_b9m1_b8m1,3.3333334e-05
25446,b1m3~b1m1_b2m2_b3m1_b4m3_b5m1_b6m2_b7m1_b9m4_b8m4,3.3333334e-05
25447,b1m3~b1m3_b2m1_b3m1_b4m1_b5m2_b6m2_b7m4_b9m3_b8m4,3.3333334e-05
25448,b1m3~b1m4_b2m1_b3m4_b4m3_b5m3_b6m2_b7m4_b9m1_b8m2,3.3333334e-05
25449,b1m3~b1m3_b2m3_b3m4_b4m4_b5m3_b6m2_b7m2_b9m1_b8m4,3.3333334e-05
25450,b1m3~b1m4_b2m1_b3m4_b4m2_b5m4_b6m1_b7m1_b9m3_b8m2,3.3333334e-05
25451,b1m3~b1m1_b2m1_b3m4_b4m3_b5m1_b6m3_b7m3_b9m3_b8m4,3.3333334e-05
25452,b1m3~b1m3_b2m3_b3m3_b4m3_b5m1_b6m2_b7m2_b9m3_b8m1,3.3333334e-05
25453,b1m3~b1m3_b2m5_b3m1_b4m3_b5m1_b6m1_b7m1_b9m3_b8m3,3.3333334e-05
25454,b1m3~b1m4_b2m2_b3m1_b4m1_b5m4_b6m1_b7m4_b9m2_b8m3,3.3333334e-05
25455,b1m3~b1m2_b2m4_b3m3_b4m3_b5m1_b6m2_b7m3_b9m1_b8m1,3.3333334e-05
25456,b1m3~b1m4_b2m3_b3m2_b4m2_b5m4_b6m2_b7m4_b9m3_b8m3,3.3333334e-05
25457,b1m3~b1m4_b2m2_b3m2_b4m3_b5m1_b6m2_b7m1_b9m2_b8m1,3.3333334e-05
25458,b1m3~b1m3_b2m4_b3m4_b4m4_b5m4_b6m2_b7m2_b9m2_b8m3,3.3333334e-05
25459,b1m3~b1m1_b2m5_b3m4_b4m1_b5m2_b6m3_b7m4_b9m1_b8m3,3.3333334e-05
25460,b1m3~b1m1_b2m4_b3m3_b4m2_b5m1_b6m2_b7m1_b9m1_b8m4,3.3333334e-05
25461,b1m3~b1m3_b2m1_b3m4_b4m3_b5m2_b6m2_b7m4_b9m2_b8m2,3.3333334e-05
25462,b1m3~b1m3_b2m5_b3m4_b4m4_b5m4_b6m1_b7m3_b9m2_b8m4,3.3333334e-05
25463,b1m3~b1m4_b2m3_b3m1_b4m2_b5m1_b6m1_b7m4_b9m1_b8m1,3.3333334e-05
25464,b1m3~b1m4_b2m1_b3m1_b4m1_b5m1_b6m3_b7m1_b9m2_b8m1,3.3333334e-05
25465,b1m3~b1m3_b2m4_b3m3_b4m3_b5m2_b6m3_b7m2_b9m3_b8m3,3.3333334e-05
25466,b1m3~b1m1_b2m5_b3m3_b4m3_b5m2_b6m3_b7m3_b9m2_b8m4,3.3333334e-05
25467,b1m3~b1m2_b2m4_b3m1_b4m4_b5m1_b6m2_b7m2_b9m4_b8m3,3.3333334e-05
25468,b1m3~b1m1_b2m3_b3m4_b4m3_b5m3_b6m3_b7m3_b9m3_b8m1,3.3333334e-05
25469,b1m3~b1m2_b2m5_b3m2_b4m4_b5m2_b6m3_b7m1_b9m2_b8m3,3.3333334e-05
25470,b1m3~b1m1_b2m2_b3m4_b4m2_b5m3_b6m2_b7m4_b9m1_b8m4,3.3333334e-05
25471,b1m3~b1m1_b2m2_b3m4_b4m4_b5m2_b6m1_b7m4_b9m1_b8m1,3.3333334e-05
25472,b1m3~b1m3_b2m4_b3m1_b4m3_b5m3_b6m1_b7m3_b9m3_b8m2,3.3333334e-05
25473,b1m3~b1m1_b2m4_b3m2_b4m3_b5m3_b6m2_b7m2_b9m1_b8m1,3.3333334e-05
25474,b1m3~b1m2_b2m4_b3m4_b4m4_b5m4_b6m1_b7m3_b9m3_b8m3,3.3333334e-05
25475,b1m3~b1m3_b2m5_b3m1_b4m4_b5m4_b6m2_b7m3_b9m2_b8m3,3.3333334e-05
25476,b1m3~b1m2_b2m1_b3m3_b4m4_b5m4_b6m2_b7m2_b9m3_b8m3,3.3333334e-05
25477,b1m3~b1m3_b2m2_b3m3_b4m4_b5m1_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
25478,b1m3~b1m1_b2m3_b3m3_b4m1_b5m4_b6m1_b7m2_b9m2_b8m2,3.3333334e-05
25479,b1m3~b1m2_b2m2_b3m3_b4m2_b5m4_b6m3_b7m1_b9m2_b8m1,3.3333334e-05
25480,b1m3~b1m1_b2m4_b3m2_b4m3_b5m3_b6m1_b7m1_b9m3_b8m1,3.3333334e-05
25481,b1m3~b1m2_b2m1_b3m3_b4m4_b5m3_b6m2_b7m1_b9m1_b8m3,3.3333334e-05
25482,b1m3~b1m1_b2m5_b3m3_b4m2_b5m4_b6m1_b7m2_b9m3_b8m1,3.3333334e-05
25483,b1m3~b1m1_b2m1_b3m3_b4m1_b5m2_b6m2_b7m1_b9m4_b8m3,3.3333334e-05
25484,b1m3~b1m4_b2m3_b3m2_b4m2_b5m2_b6m1_b7m2_b9m3_b8m1,3.3333334e-05
25485,b1m3~b1m3_b2m5_b3m4_b4m1_b5m4_b6m3_b7m1_b9m1_b8m4,3.3333334e-05
25486,b1m3~b1m1_b2m3_b3m4_b4m3_b5m3_b6m2_b7m2_b9m2_b8m2,3.3333334e-05
25487,b1m3~b1m2_b2m4_b3m4_b4m4_b5m1_b6m3_b7m4_b9m4_b8m2,3.3333334e-05
25488,b1m3~b1m3_b2m1_b3m4_b4m2_b5m2_b6m3_b7m2_b9m2_b8m2,3.3333334e-05
25489,b1m3~b1m1_b2m5_b3m2_b4m3_b5m1_b6m1_b7m4_b9m3_b8m4,3.3333334e-05
25490,b1m3~b1m1_b2m3_b3m3_b4m2_b5m2_b6m2_b7m4_b9m2_b8m3,3.3333334e-05
25491,b1m3~b1m4_b2m2_b3m1_b4m3_b5m4_b6m2_b7m3_b9m3_b8m2,3.3333334e-05
25492,b1m3~b1m4_b2m4_b3m3_b4m4_b5m3_b6m2_b7m1_b9m1_b8m3,3.3333334e-05
25493,b1m3~b1m2_b2m3_b3m3_b4m1_b5m4_b6m2_b7m1_b9m4_b8m2,3.3333334e-05
25494,b1m3~b1m3_b2m4_b3m4_b4m1_b5m2_b6m3_b7m2_b9m4_b8m2,3.3333334e-05
25495,b1m3~b1m3_b2m1_b3m1_b4m4_b5m3_b6m2_b7m3_b9m1_b8m3,3.3333334e-05
25496,b1m3~b1m3_b2m2_b3m2_b4m2_b5m1_b6m2_b7m3_b9m4_b8m4,3.3333334e-05
25497,b1m3~b1m2_b2m4_b3m1_b4m2_b5m4_b6m2_b7m4_b9m4_b8m3,3.3333334e-05
25498,b1m3~b1m3_b2m4_b3m1_b4m3_b5m4_b6m1_b7m2_b9m1_b8m3,3.3333334e-05
25499,b1m3~b1m4_b2m5_b3m3_b4m2_b5m3_b6m3_b7m4_b9m1_b8m2,3.3333334e-05
25500,b1m3~b1m2_b2m2_b3m1_b4m3_b5m1_b6m3_b7m2_b9m1_b8m3,3.3333334e-05
25501,b1m3~b1m3_b2m3_b3m3_b4m2_b5m2_b6m2_b7m2_b9m2_b8m3,3.3333334e-05
25502,b1m3~b1m3_b2m3_b3m4_b4m1_b5m1_b6m2_b7m2_b9m1_b8m2,3.3333334e-05
25503,b1m3~b1m4_b2m1_b3m2_b4m1_b5m2_b6m1_b7m3_b9m2_b8m4,3.3333334e-05
25504,b1m3~b1m3_b2m5_b3m3_b4m2_b5m3_b6m2_b7m1_b9m3_b8m3,3.3333334e-05
25505,b1m3~b1m2_b2m1_b3m1_b4m1_b5m4_b6m2_b7m4_b9m2_b8m4,3.3333334e-05
25506,b1m3~b1m1_b2m1_b3m4_b4m1_b5m2_b6m3_b7m4_b9m1_b8m4,3.3333334e-05
25507,b1m3~b1m4_b2m3_b3m1_b4m1_b5m3_b6m1_b7m2_b9m1_b8m3,3.3333334e-05
25508,b1m3~b1m3_b2m3_b3m1_b4m3_b5m4_b6m2_b7m3_b9m1_b8m3,3.3333334e-05
25509,b1m3~b1m1_b2m3_b3m2_b4m2_b5m4_b6m1_b7m4_b9m4_b8m4,3.3333334e-05
25510,b1m3~b1m3_b2m1_b3m2_b4m3_b5m4_b6m3_b7m1_b9m4_b8m4,3.3333334e-05
25511,b1m3~b1m2_b2m4_b3m3_b4m3_b5m1_b6m1_b7m2_b9m4_b8m3,3.3333334e-05
25512,b1m3~b1m3_b2m1_b3m2_b4m3_b5m1_b6m2_b7m4_b9m1_b8m1,3.3333334e-05
25513,b1m3~b1m3_b2m4_b3m1_b4m2_b5m1_b6m1_b7m1_b9m4_b8m3,3.3333334e-05
25514,b1m3~b1m2_b2m5_b3m2_b4m3_b5m4_b6m2_b7m4_b9m4_b8m2,3.3333334e-05
25515,b1m3~b1m1_b2m3_b3m3_b4m1_b5m3_b6m3_b7m2_b9m2_b8m3,3.3333334e-05
25516,b1m3~b1m1_b2m1_b3m3_b4m2_b5m4_b6m3_b7m4_b9m1_b8m3,3.3333334e-05
25517,b1m3~b1m2_b2m4_b3m1_b4m3_b5m1_b6m1_b7m2_b9m1_b8m2,3.3333334e-05
25518,b1m3~b1m4_b2m2_b3m3_b4m3_b5m3_b6m2_b7m1_b9m4_b8m2,3.3333334e-05
25519,b1m3~b1m3_b2m5_b3m1_b4m4_b5m3_b6m2_b7m2_b9m1_b8m4,3.3333334e-05
25520,b1m3~b1m2_b2m5_b3m2_b4m2_b5m3_b6m2_b7m3_b9m2_b8m3,3.3333334e-05
25521,b1m3~b1m3_b2m2_b3m1_b4m3_b5m4_b6m3_b7m2_b9m3_b8m4,3.3333334e-05
25522,b1m3~b1m2_b2m4_b3m4_b4m1_b5m2_b6m1_b7m1_b9m3_b8m3,3.3333334e-05
25523,b1m3~b1m2_b2m5_b3m1_b4m1_b5m2_b6m1_b7m1_b9m1_b8m1,3.3333334e-05
25524,b1m3~b1m3_b2m1_b3m2_b4m3_b5m3_b6m2_b7m2_b9m2_b8m4,3.3333334e-05
25525,b1m3~b1m1_b2m3_b3m2_b4m1_b5m4_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
25526,b1m3~b1m2_b2m1_b3m2_b4m2_b5m2_b6m2_b7m1_b9m1_b8m3,3.3333334e-05
25527,b1m3~b1m4_b2m4_b3m1_b4m1_b5m4_b6m3_b7m1_b9m4_b8m2,3.3333334e-05
25528,b1m3~b1m2_b2m3_b3m4_b4m4_b5m4_b6m1_b7m3_b9m1_b8m2,3.3333334e-05
25529,b1m3~b1m4_b2m1_b3m2_b4m2_b5m2_b6m3_b7m1_b9m4_b8m2,3.3333334e-05
25530,b1m3~b1m1_b2m1_b3m3_b4m3_b5m4_b6m1_b7m2_b9m3_b8m2,3.3333334e-05
25531,b1m3~b1m4_b2m2_b3m4_b4m2_b5m1_b6m1_b7m1_b9m1_b8m2,3.3333334e-05
25532,b1m3~b1m2_b2m1_b3m2_b4m1_b5m4_b6m2_b7m2_b9m2_b8m2,3.3333334e-05
25533,b1m3~b1m3_b2m3_b3m4_b4m1_b5m3_b6m1_b7m4_b9m3_b8m2,3.3333334e-05
25534,b1m3~b1m4_b2m3_b3m3_b4m4_b5m4_b6m1_b7m1_b9m2_b8m2,3.3333334e-05
25535,b1m3~b1m3_b2m3_b3m3_b4m2_b5m3_b6m1_b7m1_b9m4_b8m4,3.3333334e-05
25536,b1m3~b1m3_b2m4_b3m2_b4m2_b5m2_b6m3_b7m4_b9m3_b8m3,3.3333334e-05
25537,b1m3~b1m1_b2m2_b3m4_b4m4_b5m3_b6m2_b7m4_b9m1_b8m2,3.3333334e-05
25538,b1m3~b1m1_b2m2_b3m1_b4m3_b5m1_b6m3_b7m4_b9m3_b8m1,3.3333334e-05
25539,b1m3~b1m1_b2m4_b3m1_b4m3_b5m2_b6m2_b7m3_b9m2_b8m1,3.3333334e-05
25540,b1m3~b1m2_b2m2_b3m4_b4m2_b5m2_b6m2_b7m2_b9m2_b8m2,3.3333334e-05
25541,b1m3~b1m2_b2m5_b3m3_b4m2_b5m3_b6m1_b7m2_b9m4_b8m4,3.3333334e-05
25542,b1m3~b1m3_b2m3_b3m1_b4m3_b5m3_b6m1_b7m1_b9m2_b8m4,3.3333334e-05
25543,b1m3~b1m4_b2m1_b3m3_b4m4_b5m3_b6m3_b7m2_b9m2_b8m1,3.3333334e-05
25544,b1m3~b1m1_b2m1_b3m3_b4m2_b5m4_b6m3_b7m2_b9m1_b8m3,3.3333334e-05
25545,b1m3~b1m4_b2m2_b3m3_b4m2_b5m4_b6m1_b7m2_b9m3_b8m3,3.3333334e-05
25546,b1m3~b1m1_b2m2_b3m2_b4m3_b5m3_b6m2_b7m4_b9m4_b8m2,3.3333334e-05
25547,b1m3~b1m2_b2m3_b3m4_b4m1_b5m1_b6m1_b7m3_b9m1_b8m3,3.3333334e-05
25548,b1m3~b1m1_b2m2_b3m2_b4m2_b5m3_b6m3_b7m2_b9m2_b8m4,3.3333334e-05
25549,b1m3~b1m1_b2m1_b3m1_b4m1_b5m1_b6m2_b7m2_b9m2_b8m3,3.3333334e-05
25550,b1m3~b1m2_b2m1_b3m1_b4m2_b5m1_b6m3_b7m2_b9m2_b8m2,3.3333334e-05
25551,b1m3~b1m3_b2m3_b3m1_b4m3_b5m3_b6m2_b7m4_b9m2_b8m3,3.3333334e-05
25552,b1m3~b1m4_b2m2_b3m3_b4m1_b5m1_b6m2_b7m2_b9m1_b8m4,3.3333334e-05
25553,b1m3~b1m1_b2m4_b3m3_b4m4_b5m4_b6m2_b7m1_b9m1_b8m4,3.3333334e-05
25554,b1m3~b1m2_b2m5_b3m2_b4m3_b5m1_b6m1_b7m2_b9m4_b8m4,3.3333334e-05
25555,b1m3~b1m1_b2m4_b3m2_b4m3_b5m4_b6m3_b7m1_b9m1_b8m1,3.3333334e-05
25556,b1m3~b1m1_b2m2_b3m4_b4m3_b5m4_b6m1_b7m3_b9m2_b8m2,3.3333334e-05
25557,b1m3~b1m1_b2m4_b3m3_b4m4_b5m3_b6m2_b7m1_b9m4_b8m2,3.3333334e-05
25558,b1m3~b1m4_b2m2_b3m3_b4m4_b5m3_b6m2_b7m2_b9m4_b8m2,3.3333334e-05
25559,b1m3~b1m2_b2m2_b3m1_b4m4_b5m1_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
25560,b1m3~b1m4_b2m2_b3m2_b4m1_b5m1_b6m1_b7m3_b9m4_b8m4,3.3333334e-05
25561,b1m3~b1m2_b2m5_b3m4_b4m1_b5m3_b6m2_b7m4_b9m4_b8m2,3.3333334e-05
25562,b1m3~b1m4_b2m5_b3m2_b4m4_b5m2_b6m3_b7m3_b9m1_b8m2,3.3333334e-05
25563,b1m3~b1m4_b2m5_b3m1_b4m3_b5m2_b6m3_b7m2_b9m1_b8m2,3.3333334e-05
25564,b1m3~b1m2_b2m1_b3m2_b4m4_b5m4_b6m1_b7m3_b9m4_b8m2,3.3333334e-05
25565,b1m3~b1m3_b2m3_b3m2_b4m1_b5m2_b6m3_b7m3_b9m1_b8m4,3.3333334e-05
25566,b1m3~b1m2_b2m1_b3m3_b4m1_b5m1_b6m1_b7m1_b9m2_b8m2,3.3333334e-05
25567,b1m3~b1m4_b2m2_b3m1_b4m1_b5m4_b6m2_b7m1_b9m2_b8m3,3.3333334e-05
25568,b1m3~b1m4_b2m3_b3m3_b4m1_b5m2_b6m3_b7m1_b9m4_b8m3,3.3333334e-05
25569,b1m3~b1m3_b2m1_b3m4_b4m4_b5m1_b6m2_b7m2_b9m4_b8m2,3.3333334e-05
25570,b1m3~b1m4_b2m1_b3m4_b4m1_b5m2_b6m1_b7m1_b9m2_b8m3,3.3333334e-05
25571,b1m3~b1m3_b2m3_b3m3_b4m3_b5m3_b6m2_b7m4_b9m4_b8m3,3.3333334e-05
25572,b1m3~b1m3_b2m5_b3m3_b4m1_b5m1_b6m3_b7m4_b9m3_b8m4,3.3333334e-05
25573,b1m3~b1m1_b2m4_b3m3_b4m2_b5m2_b6m2_b7m4_b9m3_b8m2,3.3333334e-05
25574,b1m3~b1m3_b2m4_b3m2_b4m2_b5m2_b6m2_b7m3_b9m3_b8m2,3.3333334e-05
25575,b1m3~b1m3_b2m1_b3m1_b4m4_b5m4_b6m2_b7m2_b9m4_b8m1,3.3333334e-05
25576,b1m3~b1m3_b2m5_b3m4_b4m2_b5m1_b6m3_b7m2_b9m4_b8m1,3.3333334e-05
25577,b1m3~b1m4_b2m2_b3m4_b4m4_b5m4_b6m1_b7m1_b9m4_b8m3,3.3333334e-05
25578,b1m3~b1m1_b2m1_b3m1_b4m4_b5m2_b6m1_b7m1_b9m4_b8m3,3.3333334e-05
25579,b1m3~b1m2_b2m5_b3m1_b4m4_b5m4_b6m3_b7m1_b9m4_b8m2,3.3333334e-05
25580,b1m3~b1m2_b2m5_b3m3_b4m2_b5m3_b6m3_b7m1_b9m1_b8m4,3.3333334e-05
25581,b1m3~b1m4_b2m1_b3m3_b4m4_b5m1_b6m3_b7m1_b9m1_b8m2,3.3333334e-05
25582,b1m3~b1m3_b2m4_b3m1_b4m3_b5m4_b6m3_b7m4_b9m1_b8m1,3.3333334e-05
25583,b1m3~b1m2_b2m4_b3m4_b4m4_b5m1_b6m3_b7m1_b9m1_b8m1,3.3333334e-05
25584,b1m3~b1m3_b2m2_b3m4_b4m2_b5m3_b6m3_b7m4_b9m1_b8m1,3.3333334e-05
25585,b1m3~b1m3_b2m3_b3m4_b4m1_b5m3_b6m1_b7m1_b9m3_b8m1,3.3333334e-05
25586,b1m3~b1m3_b2m3_b3m2_b4m1_b5m4_b6m1_b7m4_b9m3_b8m4,3.3333334e-05
25587,b1m3~b1m2_b2m1_b3m3_b4m2_b5m4_b6m3_b7m1_b9m1_b8m4,3.3333334e-05
25588,b1m3~b1m1_b2m5_b3m4_b4m3_b5m3_b6m1_b7m3_b9m4_b8m1,3.3333334e-05
25589,b1m3~b1m4_b2m5_b3m4_b4m3_b5m1_b6m1_b7m2_b9m2_b8m4,3.3333334e-05
25590,b1m3~b1m1_b2m5_b3m3_b4m2_b5m4_b6m3_b7m4_b9m1_b8m1,3.3333334e-05
25591,b1m3~b1m4_b2m2_b3m3_b4m4_b5m1_b6m2_b7m2_b9m2_b8m4,3.3333334e-05
25592,b1m3~b1m3_b2m5_b3m3_b4m4_b5m1_b6m2_b7m1_b9m1_b8m3,3.3333334e-05
25593,b1m3~b1m3_b2m3_b3m1_b4m2_b5m3_b6m2_b7m4_b9m3_b8m1,3.3333334e-05
25594,b1m3~b1m4_b2m5_b3m4_b4m4_b5m1_b6m1_b7m1_b9m2_b8m4,3.3333334e-05
25595,b1m3~b1m2_b2m3_b3m2_b4m2_b5m4_b6m2_b7m2_b9m1_b8m2,3.3333334e-05
25596,b1m3~b1m2_b2m4_b3m3_b4m4_b5m2_b6m1_b7m1_b9m2_b8m3,3.3333334e-05
25597,b1m3~b1m1_b2m2_b3m1_b4m2_b5m3_b6m2_b7m3_b9m3_b8m4,3.3333334e-05
25598,b1m3~b1m3_b2m5_b3m2_b4m2_b5m2_b6m1_b7m1_b9m4_b8m2,3.3333334e-05
25599,b1m3~b1m3_b2m3_b3m2_b4m3_b5m2_b6m3_b7m1_b9m3_b8m1,3.3333334e-05
25600,b1m3~b1m1_b2m3_b3m4_b4m3_b5m3_b6m3_b7m3_b9m4_b8m2,3.3333334e-05
25601,b1m3~b1m3_b2m5_b3m1_b4m3_b5m2_b6m2_b7m2_b9m1_b8m1,3.3333334e-05
25602,b1m3~b1m1_b2m2_b3m3_b4m3_b5m3_b6m2_b7m4_b9m4_b8m3,3.3333334e-05
25603,b1m3~b1m4_b2m3_b3m2_b4m2_b5m1_b6m2_b7m2_b9m4_b8m2,3.3333334e-05
25604,b1m3~b1m3_b2m4_b3m3_b4m3_b5m4_b6m2_b7m3_b9m4_b8m1,3.3333334e-05
25605,b1m3~b1m1_b2m1_b3m1_b4m3_b5m4_b6m1_b7m4_b9m3_b8m3,3.3333334e-05
25606,b1m3~b1m4_b2m2_b3m3_b4m4_b5m2_b6m3_b7m4_b9m2_b8m3,3.3333334e-05
25607,b1m3~b1m2_b2m3_b3m4_b4m3_b5m2_b6m2_b7m2_b9m1_b8m3,3.3333334e-05
25608,b1m3~b1m1_b2m5_b3m3_b4m3_b5m3_b6m2_b7m2_b9m4_b8m3,3.3333334e-05
25609,b1m3~b1m3_b2m2_b3m3_b4m2_b5m2_b6m1_b7m3_b9m1_b8m3,3.3333334e-05
25610,b1m3~b1m3_b2m1_b3m3_b4m2_b5m1_b6m2_b7m3_b9m4_b8m1,3.3333334e-05
25611,b1m3~b1m3_b2m1_b3m1_b4m1_b5m2_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
25612,b1m3~b1m2_b2m1_b3m3_b4m4_b5m3_b6m1_b7m4_b9m2_b8m4,3.3333334e-05
