siteid,lon,lat,prob40,prob30,prob20,prob15,prob10,prob9,prob8,prob7,prob6,prob5,prob4,prob3,prob2,prob1,prob_pt8,prob_pt6,prob_pt5
1592,80.6,18.4,0.045531,0.064717,0.09641,0.120733,0.158358,0.168851,0.180957,0.195178,0.212275,0.233473,0.260916,0.298812,0.357137,0.470442,0.510598,0.564985,0.600965
1593,80.8,18.4,0.04374,0.062481,0.093971,0.118266,0.155874,0.16637,0.178483,0.192716,0.209835,0.23107,0.258575,0.296585,0.355155,0.469126,0.509565,0.564371,0.600647
1594,81,18.4,0.039188,0.056896,0.085435,0.108786,0.145138,0.155332,0.167121,0.181006,0.197748,0.218577,0.245649,0.283233,0.341534,0.456126,0.497101,0.552875,0.589938
1595,81.2,18.4,0.032122,0.048226,0.074839,0.097136,0.132037,0.141869,0.153266,0.166723,0.182994,0.203301,0.229789,0.266718,0.324353,0.438721,0.479895,0.536129,0.573606
1596,81.4,18.4,0.026153,0.040858,0.064441,0.08541,0.11843,0.127776,0.138634,0.151489,0.167082,0.186611,0.212188,0.248002,0.30418,0.41658,0.457285,0.513028,0.550253
1597,81.6,18.4,0.018761,0.031464,0.052668,0.071866,0.10223,0.110859,0.120902,0.132821,0.147318,0.165541,0.189516,0.223288,0.27666,0.384535,0.423935,0.478149,0.514494
1598,81.8,18.4,0.01391,0.025122,0.044317,0.061891,0.089718,0.097637,0.10686,0.117816,0.131159,0.147957,0.170101,0.201383,0.251027,0.351956,0.388925,0.439857,0.474052
1599,82,18.4,0.009409,0.019083,0.03563,0.051244,0.076046,0.083124,0.09138,0.101204,0.113191,0.128318,0.14832,0.176686,0.221963,0.314947,0.349307,0.396869,0.42892
1600,82.2,18.4,0.007583,0.016361,0.030829,0.044826,0.067033,0.073369,0.080763,0.089563,0.100306,0.113872,0.131826,0.157316,0.198062,0.281956,0.31304,0.356165,0.385299
1601,82.4,18.4,0.006794,0.014701,0.028509,0.041073,0.060797,0.066388,0.072893,0.080616,0.090017,0.101854,0.117474,0.139586,0.174839,0.247186,0.273947,0.311074,0.336162
1602,82.6,18.4,0.006145,0.014015,0.026993,0.038813,0.05728,0.062499,0.068565,0.075755,0.084495,0.09548,0.10995,0.130391,0.162887,0.229266,0.253717,0.287563,0.310388
1603,82.8,18.4,0.004537,0.01245,0.026185,0.037898,0.056057,0.061158,0.067072,0.07406,0.082528,0.09313,0.107031,0.12656,0.157371,0.219537,0.242213,0.273425,0.294369
1604,83,18.4,0.002391,0.010286,0.022589,0.033915,0.051483,0.05642,0.062145,0.068913,0.077116,0.087392,0.100873,0.119827,0.149768,0.21029,0.232394,0.262842,0.283288
1605,83.2,18.4,0.002102,0.008622,0.020395,0.031191,0.04859,0.05347,0.059125,0.065804,0.07389,0.084009,0.097266,0.115871,0.145199,0.204292,0.225816,0.255422,0.275275
1606,83.4,18.4,0.001883,0.00846,0.019809,0.029077,0.045667,0.050517,0.056135,0.062767,0.070794,0.080837,0.093992,0.112451,0.141547,0.200191,0.221563,0.250967,0.270687
1607,83.6,18.4,0.00163,0.008294,0.019941,0.029416,0.044333,0.048566,0.054089,0.060738,0.06878,0.078831,0.091983,0.11042,0.139452,0.197889,0.219169,0.248439,0.268067
1608,83.8,18.4,0.001437,0.008165,0.020456,0.03017,0.04541,0.049726,0.054746,0.0607,0.067942,0.077471,0.090755,0.109356,0.138614,0.197441,0.218852,0.248299,0.268046
1609,84,18.4,0.001242,0.008172,0.021265,0.031279,0.04693,0.051352,0.05649,0.062578,0.069973,0.079263,0.092279,0.111195,0.140895,0.200478,0.222136,0.251906,0.27186
1610,73,18.6,0.070072,0.092202,0.126357,0.153311,0.195907,0.207948,0.221914,0.238414,0.258375,0.283294,0.315806,0.361139,0.431922,0.57287,0.623848,0.693695,0.74039
1611,73.2,18.6,0.075775,0.099294,0.135541,0.164097,0.209129,0.221837,0.236564,0.253947,0.274951,0.301133,0.335229,0.382663,0.456505,0.602785,0.655431,0.727358,0.77532
1612,73.4,18.6,0.0756,0.099395,0.136248,0.165409,0.211585,0.22465,0.239811,0.257729,0.279413,0.306494,0.341842,0.39117,0.468281,0.62202,0.67764,0.753868,0.804849
1613,73.6,18.6,0.078561,0.103211,0.141325,0.171434,0.219011,0.232454,0.248041,0.266449,0.288705,0.316469,0.352664,0.403087,0.481737,0.637907,0.694215,0.771242,0.822673
1614,73.8,18.6,0.078672,0.103844,0.142769,0.173493,0.221984,0.235673,0.251536,0.270259,0.292878,0.321072,0.357783,0.40885,0.48833,0.645523,0.702003,0.779106,0.830488
1615,74,18.6,0.070223,0.094451,0.132211,0.162195,0.209727,0.223184,0.238798,0.257251,0.279572,0.307428,0.343747,0.394337,0.47319,0.629473,0.685704,0.762518,0.813736
1616,74.2,18.6,0.049032,0.067068,0.095378,0.118114,0.154665,0.165122,0.177317,0.191808,0.209454,0.23165,0.260856,0.302002,0.367088,0.498944,0.547161,0.613582,0.658193
1617,74.4,18.6,0.040654,0.056424,0.081214,0.10117,0.133335,0.142553,0.153312,0.166109,0.181705,0.20134,0.227202,0.263666,0.32138,0.438436,0.48128,0.540285,0.579891
1618,74.6,18.6,0.033357,0.04731,0.069229,0.086893,0.115426,0.123621,0.133195,0.144598,0.158518,0.176077,0.199265,0.232071,0.284216,0.390613,0.429764,0.483879,0.520313
1619,74.8,18.6,0.031136,0.04421,0.064674,0.081117,0.107622,0.115223,0.124098,0.134662,0.147547,0.163785,0.185206,0.215461,0.26344,0.360838,0.39652,0.445713,0.478771
1620,75,18.6,0.028547,0.041121,0.06074,0.076461,0.101758,0.109006,0.117466,0.127529,0.139803,0.155265,0.175656,0.204452,0.250097,0.342685,0.376571,0.423268,0.454633
1621,75.2,18.6,0.026043,0.03876,0.058638,0.074593,0.100293,0.107662,0.116264,0.126502,0.138989,0.15473,0.175495,0.204839,0.251381,0.345848,0.380449,0.428157,0.460219
1622,75.4,18.6,0.028239,0.04222,0.06406,0.081564,0.109694,0.117744,0.127131,0.138289,0.151878,0.168971,0.191461,0.223116,0.273032,0.373398,0.409887,0.459949,0.493421
1623,75.6,18.6,0.029621,0.044942,0.068985,0.088327,0.119495,0.128426,0.138847,0.151239,0.166335,0.185325,0.21031,0.245472,0.300943,0.412612,0.453202,0.508897,0.546156
1624,75.8,18.6,0.033308,0.050517,0.077418,0.099,0.133693,0.143617,0.155187,0.168931,0.185658,0.206678,0.23431,0.273173,0.334457,0.45767,0.502456,0.563948,0.605111
1625,76,18.6,0.038334,0.056737,0.086782,0.110751,0.149109,0.160051,0.172795,0.18792,0.206311,0.229407,0.259749,0.302402,0.369593,0.504699,0.553858,0.621394,0.666634
1626,76.2,18.6,0.043579,0.06447,0.09804,0.124518,0.166487,0.17839,0.192219,0.208595,0.228459,0.253337,0.285918,0.331539,0.403085,0.546064,0.597838,0.668772,0.716171
1627,76.4,18.6,0.045599,0.067293,0.102961,0.130987,0.175297,0.187848,0.202427,0.219683,0.240606,0.266802,0.301096,0.349098,0.424358,0.574705,0.629115,0.703647,0.753449
1628,76.6,18.6,0.045355,0.068398,0.105014,0.133694,0.178909,0.191691,0.206526,0.224069,0.245319,0.271893,0.306635,0.355176,0.431085,0.582008,0.6364,0.710734,0.760302
1629,76.8,18.6,0.041195,0.063324,0.098803,0.126705,0.170883,0.183406,0.197955,0.21518,0.236068,0.262224,0.29648,0.344439,0.419597,0.569399,0.623472,0.697417,0.746747
1630,77,18.6,0.034788,0.05626,0.08934,0.115463,0.157002,0.168812,0.182547,0.198825,0.218587,0.243361,0.275839,0.321383,0.392895,0.535611,0.587134,0.657569,0.704529
1631,77.2,18.6,0.027126,0.045737,0.074783,0.097911,0.135006,0.145617,0.157995,0.17271,0.190635,0.213185,0.242866,0.284675,0.350734,0.483893,0.532293,0.598676,0.643067
1632,77.4,18.6,0.021251,0.037559,0.062713,0.082798,0.115135,0.124414,0.135252,0.148162,0.163919,0.183794,0.210035,0.247125,0.305943,0.425207,0.468796,0.528726,0.568869
1633,77.6,18.6,0.014431,0.028166,0.049474,0.066609,0.094412,0.102437,0.111838,0.123069,0.136827,0.154257,0.177392,0.21033,0.263086,0.371637,0.411767,0.467349,0.504835
1634,77.8,18.6,0.012633,0.025513,0.045326,0.061172,0.086796,0.09418,0.102823,0.113143,0.125779,0.141781,0.163014,0.193233,0.241637,0.341288,0.378121,0.429092,0.463433
1635,78,18.6,0.011717,0.023745,0.043155,0.058517,0.083175,0.090252,0.098523,0.108385,0.120442,0.135685,0.155879,0.184572,0.230449,0.324702,0.359504,0.40764,0.440054
1636,78.2,18.6,0.009249,0.01923,0.038648,0.053975,0.078577,0.085643,0.093908,0.10377,0.115837,0.131113,0.151377,0.180225,0.226465,0.321828,0.357132,0.406051,0.439058
1637,78.4,18.6,0.012594,0.022494,0.043735,0.060113,0.085856,0.093152,0.101638,0.111704,0.123943,0.139329,0.159584,0.188154,0.23342,0.325115,0.358589,0.40462,0.435468
1638,78.6,18.6,0.012281,0.021118,0.04312,0.059923,0.086129,0.093519,0.102099,0.112256,0.12458,0.140035,0.160329,0.188874,0.233938,0.324767,0.357802,0.403144,0.433482
1639,78.8,18.6,0.012722,0.021332,0.041781,0.058541,0.084639,0.091993,0.100531,0.110634,0.122893,0.138268,0.158457,0.186867,0.231762,0.322508,0.35561,0.401124,0.431625
1640,79,18.6,0.009852,0.018354,0.036154,0.052504,0.078329,0.085679,0.094247,0.104433,0.116853,0.132518,0.153215,0.18255,0.229338,0.325302,0.360709,0.40968,0.442674
1641,79.2,18.6,0.011574,0.02098,0.038703,0.055107,0.081087,0.088489,0.097117,0.107375,0.119885,0.135657,0.156492,0.186004,0.233046,0.329474,0.365045,0.414223,0.447325
1642,79.4,18.6,0.013585,0.023958,0.042957,0.059649,0.086135,0.093681,0.102475,0.112927,0.125663,0.141707,0.162874,0.192804,0.240371,0.337365,0.372974,0.422071,0.455049
1643,79.6,18.6,0.017343,0.029034,0.048274,0.065409,0.092674,0.100452,0.109517,0.120293,0.133426,0.149964,0.171771,0.202572,0.251417,0.350516,0.386769,0.436698,0.470218
1644,79.8,18.6,0.020705,0.033534,0.05519,0.073271,0.101963,0.110126,0.119629,0.130907,0.144623,0.161854,0.184503,0.216361,0.266578,0.367655,0.404452,0.45499,0.488822
1645,80,18.6,0.026129,0.040521,0.065231,0.084911,0.115915,0.124683,0.134863,0.146903,0.161491,0.179734,0.203575,0.236854,0.288808,0.39191,0.428998,0.479583,0.513243
1646,80.2,18.6,0.031233,0.046944,0.07281,0.093564,0.12612,0.135294,0.145928,0.158482,0.173657,0.192576,0.217217,0.251481,0.304723,0.40958,0.447059,0.498018,0.531836
1647,80.4,18.6,0.032882,0.049037,0.075921,0.097281,0.13073,0.140146,0.151051,0.163919,0.179459,0.198823,0.224029,0.259065,0.313506,0.420683,0.459007,0.511148,0.545776
1648,80.6,18.6,0.034162,0.050611,0.077777,0.099472,0.13337,0.142897,0.153925,0.166926,0.182615,0.202147,0.227546,0.262812,0.31753,0.425015,0.46339,0.515564,0.550193
1649,80.8,18.6,0.032757,0.048948,0.075203,0.096694,0.130338,0.139809,0.150782,0.163729,0.17937,0.198867,0.22426,0.259582,0.314525,0.422918,0.461751,0.514644,0.549809
1650,81,18.6,0.030976,0.046762,0.072799,0.094056,0.127297,0.13665,0.147482,0.160263,0.175699,0.194934,0.219966,0.254747,0.308746,0.414994,0.45295,0.504538,0.538764
1651,81.2,18.6,0.02572,0.040222,0.063232,0.08307,0.114323,0.123169,0.133442,0.145603,0.160345,0.178803,0.202956,0.236737,0.289627,0.395114,0.433221,0.485329,0.520087
1652,81.4,18.6,0.02012,0.033098,0.054353,0.072793,0.101934,0.110207,0.119829,0.131239,0.145104,0.162507,0.185364,0.217482,0.268065,0.369774,0.406775,0.457577,0.491578
1653,81.6,18.6,0.016514,0.028403,0.048413,0.065696,0.092991,0.100738,0.10975,0.120438,0.133431,0.149749,0.171197,0.201378,0.24901,0.344965,0.379875,0.427812,0.459907
1654,81.8,18.6,0.012374,0.022968,0.041116,0.056946,0.081977,0.089092,0.097375,0.107209,0.119176,0.134229,0.154055,0.182031,0.22638,0.31648,0.349479,0.394929,0.425433
1655,82,18.6,0.009787,0.019423,0.035919,0.050437,0.073365,0.079882,0.087468,0.096478,0.107444,0.121245,0.139434,0.165121,0.205906,0.289054,0.319627,0.361846,0.39025
1656,82.2,18.6,0.0073,0.015966,0.030453,0.043565,0.06428,0.070173,0.077039,0.085198,0.095143,0.107673,0.124214,0.147627,0.184901,0.261231,0.289411,0.328442,0.354781
1657,82.4,18.6,0.008714,0.017613,0.031582,0.044268,0.064052,0.069632,0.076108,0.083774,0.093075,0.104739,0.120053,0.141588,0.175585,0.244248,0.269317,0.303818,0.32697
1658,82.6,18.6,0.006449,0.014624,0.028366,0.040243,0.058639,0.063803,0.069785,0.076852,0.085409,0.096115,0.110142,0.12982,0.160813,0.223217,0.245958,0.277248,0.298236
1659,82.8,18.6,0.003969,0.011884,0.02423,0.035574,0.053184,0.058135,0.063876,0.070665,0.078892,0.0892,0.102724,0.121739,0.151774,0.21247,0.234635,0.265168,0.285669
1660,83,18.6,0.002282,0.010035,0.021757,0.032852,0.050261,0.055148,0.060811,0.067502,0.075606,0.085748,0.099037,0.117691,0.147099,0.206343,0.227917,0.257585,0.277477
1661,83.2,18.6,0.002076,0.008602,0.020446,0.029652,0.046888,0.051731,0.057341,0.063968,0.071992,0.082037,0.095196,0.11367,0.142801,0.201535,0.222941,0.252392,0.272144
1662,83.4,18.6,0.001912,0.008485,0.020264,0.029601,0.044462,0.049306,0.054913,0.061535,0.069548,0.079571,0.092696,0.111113,0.140137,0.198626,0.219941,0.249269,0.268941
1663,83.6,18.6,0.001764,0.008557,0.020838,0.030324,0.045274,0.04952,0.054462,0.06033,0.067881,0.077921,0.091061,0.109484,0.138499,0.196926,0.218209,0.24749,0.267132
1664,83.8,18.6,0.001596,0.00906,0.021637,0.031319,0.046534,0.050847,0.055864,0.061816,0.069057,0.078164,0.090824,0.10936,0.13851,0.197082,0.218388,0.24768,0.267314
1665,84,18.6,0.001469,0.009655,0.022533,0.032418,0.047912,0.052297,0.057394,0.063437,0.070783,0.080016,0.093026,0.111774,0.141226,0.200327,0.221806,0.251324,0.271102
1666,84.2,18.6,0.00132,0.009375,0.022423,0.032435,0.048136,0.052582,0.057753,0.064188,0.072571,0.083043,0.096741,0.115941,0.146176,0.207087,0.229299,0.259875,0.280397
1667,73,18.8,0.062138,0.082759,0.11448,0.139476,0.178978,0.19015,0.203114,0.218438,0.236991,0.260178,0.290476,0.332819,0.399145,0.531777,0.579907,0.646005,0.690292
1668,73.2,18.8,0.064086,0.085483,0.118549,0.144704,0.186164,0.197911,0.211552,0.227688,0.24724,0.271693,0.303672,0.3484,0.418503,0.558768,0.609684,0.6796,0.72642
1669,73.4,18.8,0.067246,0.089581,0.124065,0.151317,0.194456,0.206665,0.220837,0.237591,0.257876,0.283225,0.316336,0.362572,0.434864,0.578944,0.631063,0.702462,0.75017
1670,73.6,18.8,0.0682,0.091081,0.126433,0.154373,0.19859,0.211101,0.225618,0.242777,0.263543,0.289483,0.323345,0.370583,0.444343,0.591012,0.643962,0.716402,0.764748
1671,73.8,18.8,0.063304,0.085747,0.120607,0.148261,0.192136,0.204572,0.219012,0.236092,0.25678,0.282642,0.316436,0.363642,0.437483,0.584726,0.638001,0.710975,0.759736
1672,74,18.8,0.0444,0.061631,0.088702,0.110496,0.145654,0.155741,0.167519,0.181538,0.198641,0.220201,0.248655,0.288876,0.352741,0.482862,0.530706,0.596818,0.641316
1673,74.2,18.8,0.034747,0.049477,0.072735,0.091561,0.122093,0.130884,0.141165,0.153423,0.168407,0.187336,0.21238,0.247901,0.304581,0.420852,0.463785,0.523259,0.563393
1674,74.4,18.8,0.032933,0.046521,0.067749,0.084778,0.112204,0.120067,0.129247,0.140171,0.153496,0.170291,0.192447,0.223759,0.273478,0.37468,0.411821,0.463077,0.497553
1675,74.6,18.8,0.028255,0.040674,0.060131,0.075783,0.10106,0.108322,0.116807,0.126913,0.139254,0.154825,0.175398,0.204518,0.250845,0.345429,0.380229,0.428318,0.4607
1676,74.8,18.8,0.027274,0.039278,0.057923,0.072819,0.096736,0.103582,0.111569,0.121069,0.132649,0.147237,0.166469,0.19363,0.236697,0.324186,0.356242,0.400434,0.430126
1677,75,18.8,0.025998,0.037989,0.056543,0.071316,0.094961,0.101714,0.109587,0.11894,0.130331,0.144661,0.163527,0.190123,0.232194,0.31727,0.348321,0.391025,0.419654
1678,75.2,18.8,0.023244,0.03532,0.054133,0.069201,0.093441,0.100387,0.108495,0.11814,0.129903,0.144725,0.164272,0.191881,0.235651,0.324352,0.356767,0.401385,0.431317
1679,75.4,18.8,0.021932,0.034522,0.05422,0.070057,0.095619,0.102959,0.111534,0.121745,0.134208,0.14993,0.170687,0.200039,0.246629,0.341205,0.375831,0.423559,0.455618
1680,75.6,18.8,0.02503,0.039277,0.061471,0.079244,0.107812,0.11599,0.125529,0.13687,0.150685,0.168068,0.190945,0.22315,0.273941,0.376068,0.413181,0.464079,0.498095
1681,75.8,18.8,0.026725,0.04227,0.066456,0.085823,0.116957,0.12587,0.136267,0.148627,0.163684,0.182625,0.207545,0.242623,0.297979,0.409489,0.450044,0.505707,0.542955
1682,76,18.8,0.028716,0.045539,0.071941,0.093037,0.126912,0.136603,0.147906,0.161339,0.177698,0.198274,0.225348,0.26348,0.323737,0.445322,0.48963,0.550548,0.591379
1683,76.2,18.8,0.033478,0.051992,0.081276,0.10446,0.141379,0.151882,0.164101,0.178584,0.196171,0.218222,0.247136,0.287695,0.351434,0.478959,0.525145,0.58842,0.630688
1684,76.4,18.8,0.035706,0.053853,0.084537,0.108818,0.147466,0.158459,0.171246,0.186403,0.204809,0.227887,0.258151,0.300616,0.367358,0.50095,0.549355,0.615679,0.659982
1685,76.6,18.8,0.034691,0.053187,0.084257,0.108822,0.147917,0.159036,0.171972,0.187307,0.205928,0.22928,0.259907,0.302885,0.370451,0.505701,0.554692,0.621788,0.66659
1686,76.8,18.8,0.030438,0.048408,0.078207,0.101839,0.139581,0.150347,0.162888,0.177776,0.195884,0.218631,0.248523,0.290569,0.356895,0.490309,0.53879,0.605304,0.649788
1687,77,18.8,0.026125,0.042956,0.070771,0.092914,0.12843,0.138592,0.150445,0.164537,0.181707,0.203313,0.231756,0.271831,0.335185,0.463073,0.509632,0.573547,0.616313
1688,77.2,18.8,0.019211,0.033937,0.058205,0.077678,0.109171,0.118237,0.128843,0.141493,0.156964,0.176519,0.202403,0.239107,0.297591,0.417126,0.461103,0.521818,0.56264
1689,77.4,18.8,0.015916,0.03006,0.051888,0.06935,0.097534,0.105641,0.115122,0.126427,0.140252,0.157728,0.180866,0.213696,0.266044,0.373004,0.412342,0.466678,0.503227
1690,77.6,18.8,0.013095,0.025761,0.045277,0.060897,0.086142,0.093411,0.101919,0.112074,0.124503,0.140235,0.161096,0.19076,0.238216,0.335719,0.371707,0.42149,0.455029
1691,77.8,18.8,0.010693,0.022364,0.040232,0.054483,0.077491,0.084115,0.091869,0.101123,0.112455,0.126804,0.145847,0.17296,0.216423,0.306123,0.339386,0.385527,0.416682
1692,78,18.8,0.010287,0.021423,0.039047,0.052959,0.075248,0.081638,0.089105,0.098003,0.10888,0.122626,0.140833,0.166697,0.208052,0.293096,0.324555,0.368143,0.397546
1693,78.2,18.8,0.013097,0.022319,0.040516,0.054685,0.077132,0.083524,0.090973,0.099826,0.110614,0.12421,0.142154,0.167551,0.207973,0.290554,0.320951,0.362949,0.391203
1694,78.4,18.8,0.012242,0.020726,0.039117,0.053632,0.076492,0.082979,0.090531,0.099493,0.110401,0.124127,0.142219,0.167783,0.208399,0.291201,0.321626,0.363617,0.391842
1695,78.6,18.8,0.012798,0.021408,0.039438,0.054361,0.077675,0.084258,0.091905,0.100962,0.11196,0.125764,0.143905,0.169458,0.2099,0.291936,0.321974,0.363345,0.391107
1696,78.8,18.8,0.012914,0.021763,0.038853,0.054045,0.077768,0.084465,0.092243,0.101454,0.112637,0.126673,0.145116,0.171082,0.212152,0.295402,0.325865,0.367807,0.395945
1697,79,18.8,0.011068,0.019764,0.035258,0.050059,0.073388,0.080018,0.087738,0.096909,0.108083,0.12216,0.140742,0.167044,0.20894,0.294832,0.326555,0.370477,0.40009
1698,79.2,18.8,0.010776,0.019736,0.035947,0.050771,0.074214,0.080885,0.088658,0.097895,0.109154,0.12334,0.142066,0.168573,0.210786,0.297297,0.329239,0.373458,0.403271
1699,79.4,18.8,0.01125,0.020714,0.036452,0.051178,0.074662,0.081378,0.089218,0.098553,0.109953,0.124349,0.143398,0.170435,0.213635,0.302542,0.335467,0.381112,0.411925
1700,79.6,18.8,0.014382,0.024961,0.043011,0.058662,0.083499,0.090571,0.098812,0.1086,0.120519,0.13552,0.155289,0.183194,0.227443,0.317314,0.350206,0.395496,0.425885
1701,79.8,18.8,0.017035,0.028597,0.048798,0.065482,0.091873,0.099365,0.10808,0.118414,0.130973,0.146738,0.167442,0.196541,0.242378,0.334401,0.367778,0.413524,0.444099
1702,80,18.8,0.018894,0.03117,0.051362,0.068606,0.095949,0.103724,0.112771,0.123503,0.13655,0.152936,0.174462,0.204726,0.2524,0.348184,0.382994,0.430771,0.462733
1703,80.2,18.8,0.022016,0.035285,0.056733,0.075028,0.103945,0.112144,0.121674,0.132961,0.146657,0.163818,0.186298,0.217776,0.267092,0.365401,0.400904,0.449432,0.481779
1704,80.4,18.8,0.024608,0.038525,0.060216,0.079056,0.108744,0.117143,0.126895,0.138433,0.152414,0.169905,0.192771,0.224705,0.27458,0.373581,0.409206,0.4578,0.490136
1705,80.6,18.8,0.025385,0.039577,0.061445,0.080608,0.110768,0.119293,0.129188,0.140889,0.155063,0.172784,0.195932,0.228232,0.278627,0.378511,0.414406,0.463335,0.495873
1706,80.8,18.8,0.024437,0.038406,0.060275,0.079291,0.109217,0.117676,0.127494,0.139107,0.153175,0.170765,0.193755,0.225848,0.275949,0.37534,0.411092,0.45985,0.492292
1707,81,18.8,0.02165,0.035012,0.055825,0.074201,0.103232,0.111463,0.12103,0.132364,0.146121,0.163364,0.185964,0.217637,0.267322,0.366596,0.402524,0.451695,0.48451
1708,81.2,18.8,0.018293,0.030703,0.050811,0.068279,0.095905,0.103747,0.112867,0.123681,0.136819,0.153308,0.174957,0.205371,0.253245,0.349337,0.384236,0.432122,0.464148
1709,81.4,18.8,0.016087,0.027803,0.047124,0.063831,0.090212,0.097695,0.106397,0.116712,0.129244,0.144974,0.165629,0.194658,0.240385,0.332204,0.365518,0.411185,0.441714
1710,81.6,18.8,0.012946,0.023686,0.041905,0.057524,0.082183,0.08918,0.097321,0.106974,0.118708,0.133446,0.15282,0.180089,0.223154,0.310073,0.341731,0.385192,0.414279
1711,81.8,18.8,0.009144,0.018677,0.035226,0.049478,0.072035,0.078453,0.085926,0.0948,0.105605,0.119202,0.137119,0.162417,0.202555,0.284243,0.314231,0.355606,0.383412
1712,82,18.8,0.007754,0.016675,0.032042,0.045368,0.066385,0.072352,0.079298,0.087543,0.097576,0.110197,0.126821,0.150288,0.187497,0.26317,0.290945,0.329277,0.355055
1713,82.2,18.8,0.00737,0.015509,0.029076,0.041117,0.059952,0.065274,0.071457,0.078783,0.087682,0.098861,0.113566,0.134306,0.167197,0.234166,0.258796,0.292867,0.315829
1714,82.4,18.8,0.006928,0.015064,0.028074,0.03979,0.057992,0.063112,0.069051,0.076072,0.084584,0.095247,0.109235,0.128894,0.159937,0.222682,0.245618,0.277234,0.298476
1715,82.6,18.8,0.005269,0.01332,0.025312,0.03659,0.05425,0.059215,0.064972,0.071776,0.080022,0.090353,0.103903,0.122949,0.153023,0.213778,0.235965,0.266532,0.28706
1716,82.8,18.8,0.003288,0.01121,0.022999,0.033749,0.051201,0.056101,0.061781,0.068491,0.076619,0.086792,0.100123,0.11884,0.148352,0.207812,0.229467,0.259249,0.279217
1717,83,18.8,0.002172,0.009702,0.021519,0.030716,0.047887,0.052728,0.058337,0.064962,0.072988,0.083033,0.096196,0.114678,0.143824,0.202584,0.223996,0.253451,0.273205
1718,83.2,18.8,0.001999,0.00877,0.020789,0.03011,0.045321,0.050158,0.055759,0.062374,0.070382,0.080401,0.093525,0.111945,0.140981,0.199506,0.220837,0.250183,0.269866
1719,83.4,18.8,0.001876,0.008545,0.020821,0.030312,0.045277,0.049529,0.054478,0.060593,0.068632,0.078683,0.091839,0.110289,0.139354,0.197886,0.219208,0.24854,0.268214
1720,83.6,18.8,0.001773,0.009068,0.021578,0.031226,0.046409,0.050716,0.055728,0.061676,0.068914,0.078069,0.091288,0.109813,0.138963,0.197576,0.218905,0.248233,0.267895
1721,83.8,18.8,0.001694,0.010073,0.022769,0.032548,0.047915,0.052271,0.057337,0.063346,0.070657,0.07985,0.09201,0.110664,0.13999,0.19889,0.22031,0.249756,0.269492
1722,84,18.8,0.001585,0.010067,0.022696,0.03244,0.047791,0.052151,0.057227,0.063255,0.070596,0.079843,0.093043,0.111944,0.141742,0.201891,0.223855,0.254117,0.274443
1723,84.2,18.8,0.001844,0.010687,0.023622,0.033573,0.04921,0.053643,0.059036,0.065945,0.074301,0.084748,0.098417,0.117585,0.147783,0.20864,0.230834,0.261384,0.281887
1724,84.4,18.8,0.001891,0.010985,0.024249,0.034431,0.052638,0.057821,0.063818,0.070893,0.07945,0.090144,0.104137,0.123756,0.154651,0.216889,0.239571,0.270783,0.291723
1725,73.2,19,0.059284,0.080533,0.113052,0.138611,0.178957,0.190366,0.203604,0.219253,0.238202,0.261889,0.292846,0.336125,0.403942,0.539504,0.588598,0.655885,0.700882
1726,73.4,19,0.059814,0.081827,0.115602,0.142194,0.184226,0.196119,0.209922,0.226244,0.246009,0.27072,0.303019,0.348169,0.418883,0.559993,0.611011,0.680879,0.727572
1727,73.6,19,0.056531,0.078129,0.11154,0.138011,0.180064,0.192002,0.205875,0.2223,0.242222,0.267171,0.299848,0.345645,0.417623,0.562152,0.61471,0.686949,0.735393
1728,73.8,19,0.051906,0.073323,0.106623,0.133082,0.175165,0.187116,0.201006,0.217451,0.237392,0.262352,0.295017,0.340729,0.412402,0.555607,0.607434,0.678459,0.725951
1729,74,19,0.034205,0.049715,0.074005,0.093556,0.125157,0.134242,0.14486,0.157514,0.172973,0.192496,0.218319,0.254939,0.313353,0.432975,0.477041,0.537986,0.579065
1730,74.2,19,0.0298,0.043505,0.064921,0.082134,0.109931,0.117918,0.127251,0.138371,0.151953,0.169096,0.191751,0.223846,0.274977,0.379586,0.41807,0.471205,0.506953
1731,74.4,19,0.025433,0.037654,0.056841,0.072331,0.097444,0.10468,0.113145,0.123242,0.135592,0.151204,0.171873,0.201207,0.248047,0.344252,0.379795,0.429002,0.462179
1732,74.6,19,0.023523,0.035105,0.053221,0.067799,0.091369,0.098149,0.106075,0.115525,0.127074,0.141664,0.160966,0.188334,0.231973,0.32141,0.35441,0.40007,0.430843
1733,74.8,19,0.022332,0.033683,0.051364,0.065543,0.088393,0.094951,0.102612,0.111737,0.122877,0.136935,0.155508,0.181804,0.223641,0.309055,0.340475,0.383875,0.413083
1734,75,19,0.021737,0.033333,0.051332,0.065717,0.088823,0.095438,0.103158,0.112342,0.123539,0.137647,0.15625,0.182528,0.224202,0.308771,0.339713,0.382317,0.410902
1735,75.2,19,0.019558,0.03116,0.049245,0.063755,0.087142,0.093854,0.101695,0.111032,0.122427,0.136803,0.155787,0.182645,0.225319,0.31213,0.343941,0.387787,0.417236
1736,75.4,19,0.020269,0.032498,0.051502,0.066711,0.091179,0.098192,0.106378,0.11612,0.128003,0.142977,0.162728,0.190625,0.234837,0.324319,0.356968,0.401865,0.43196
