siteid,lon,lat,prob40,prob30,prob20,prob15,prob10,prob9,prob8,prob7,prob6,prob5,prob4,prob3,prob2,prob1,prob_pt8,prob_pt6,prob_pt5
6313,85.6,27.6,0.125739,0.188138,0.290447,0.374474,0.510691,0.54971,0.595169,0.6491,0.714588,0.796619,0.903945,1.053804,1.287231,1.745441,1.907957,2.127176,2.271322
6314,85.8,27.6,0.125655,0.1878,0.289684,0.373361,0.509028,0.547892,0.593172,0.646897,0.712143,0.793881,0.900847,1.050248,1.283085,1.740585,1.902971,2.122103,2.266243
6315,86,27.6,0.1235,0.184636,0.284915,0.367321,0.501014,0.53933,0.583984,0.636983,0.70137,0.782068,0.887731,1.035425,1.265884,1.71973,1.881127,2.09918,2.242764
6316,86.2,27.6,0.120046,0.179647,0.277479,0.357935,0.488574,0.526036,0.569707,0.621558,0.684579,0.763601,0.867128,1.011968,1.238276,1.685124,1.844411,2.059939,2.202053
6317,86.4,27.6,0.114554,0.172047,0.266568,0.344424,0.471043,0.507393,0.54979,0.600158,0.661419,0.7383,0.839119,0.980361,1.2015,1.639801,1.79657,2.009132,2.149552
6318,86.6,27.6,0.108456,0.163271,0.253514,0.327955,0.449205,0.484052,0.524714,0.573046,0.631872,0.705757,0.802737,0.938776,1.152202,1.576908,1.729386,1.936628,2.073826
6319,86.8,27.6,0.10057,0.152066,0.237026,0.307256,0.421905,0.454907,0.493444,0.539286,0.595132,0.665356,0.757655,0.887357,1.09141,1.499643,1.646976,1.847918,1.981377
6320,87,27.6,0.090481,0.137961,0.216552,0.281729,0.388479,0.419281,0.455285,0.498164,0.550472,0.616349,0.703107,0.825323,1.018297,1.406921,1.548084,1.741398,1.870308
6321,87.2,27.6,0.078665,0.121529,0.192802,0.252167,0.349831,0.3781,0.411189,0.45066,0.498892,0.559761,0.640122,0.75369,0.933792,1.299288,1.433017,1.617027,1.740302
6322,87.4,27.6,0.064177,0.101406,0.163739,0.216004,0.302582,0.327765,0.357308,0.392633,0.43592,0.490721,0.563345,0.666463,0.831051,1.16859,1.29318,1.465635,1.581821
6323,87.6,27.6,0.050601,0.081644,0.13395,0.178084,0.251703,0.273231,0.298546,0.3289,0.366213,0.413625,0.476735,0.566845,0.711783,1.012823,1.125138,1.281595,1.387685
6324,87.8,27.6,0.047178,0.074637,0.120752,0.159571,0.224235,0.243137,0.265364,0.292017,0.324786,0.366437,0.421909,0.501181,0.628885,0.895038,0.994689,1.133878,1.228519
6325,88,27.6,0.054814,0.082276,0.127741,0.165539,0.227768,0.245809,0.266948,0.292196,0.3231,0.362185,0.413935,0.487378,0.604625,0.845752,0.935179,1.059488,1.14367
6326,88.2,27.6,0.064401,0.093203,0.140222,0.178816,0.241523,0.259529,0.280538,0.305509,0.335905,0.3741,0.424284,0.494816,0.605953,0.829869,0.911594,1.024202,1.099856
6327,88.4,27.6,0.066835,0.095638,0.142401,0.180591,0.242325,0.259986,0.280554,0.304953,0.334584,0.371715,0.420336,0.488376,0.594958,0.807671,0.88472,0.990432,1.061188
6328,88.6,27.6,0.0664,0.094956,0.141244,0.178989,0.239898,0.257298,0.277551,0.301557,0.330683,0.367139,0.414801,0.481357,0.585303,0.791676,0.866091,0.967917,1.035909
6329,89.2,27.6,0.054418,0.079401,0.120171,0.153624,0.207946,0.223536,0.24172,0.263328,0.28962,0.322637,0.365974,0.426766,0.522247,0.713483,0.782883,0.878149,0.941942
6330,89.4,27.6,0.054893,0.079706,0.120116,0.153216,0.20687,0.222248,0.240173,0.261456,0.287327,0.319775,0.362298,0.421823,0.515022,0.700609,0.767615,0.859294,0.920494
6331,89.6,27.6,0.051125,0.074345,0.112282,0.143452,0.194147,0.208714,0.225715,0.245932,0.270553,0.301505,0.342194,0.399388,0.489464,0.670622,0.736591,0.827307,0.888142
6332,89.8,27.6,0.054341,0.077636,0.115478,0.146425,0.196548,0.21091,0.227652,0.247533,0.271709,0.302046,0.341836,0.397606,0.485093,0.659852,0.723128,0.809855,0.867831
6333,90,27.6,0.054547,0.077443,0.114626,0.145026,0.194265,0.208377,0.224829,0.244369,0.268135,0.297969,0.337119,0.392034,0.478282,0.650944,0.713579,0.799531,0.85705
6334,90.2,27.6,0.057167,0.080176,0.117411,0.147769,0.196817,0.21085,0.227199,0.246603,0.270181,0.299752,0.338509,0.392795,0.477895,0.647808,0.709321,0.793637,0.850005
6335,90.4,27.6,0.059282,0.082398,0.119732,0.150117,0.199137,0.213151,0.229471,0.248834,0.272355,0.301842,0.340475,0.394565,0.479317,0.64849,0.709737,0.793693,0.849824
6336,90.6,27.6,0.062192,0.085751,0.12371,0.154544,0.204203,0.218384,0.234891,0.254464,0.278227,0.307999,0.346975,0.401494,0.486811,0.656824,0.718305,0.802519,0.858784
6337,90.8,27.6,0.067583,0.092026,0.131205,0.162885,0.213688,0.228152,0.244966,0.264873,0.288999,0.319162,0.358546,0.413448,0.498976,0.668241,0.729107,0.812202,0.867555
6338,91,27.6,0.069595,0.094267,0.13379,0.165738,0.21697,0.231556,0.248515,0.268598,0.292942,0.323387,0.363161,0.41865,0.505211,0.676993,0.738913,0.823583,0.880073
6339,91.2,27.6,0.073805,0.09932,0.140101,0.172996,0.225629,0.240591,0.257974,0.278541,0.303451,0.33457,0.375179,0.431762,0.519907,0.694476,0.757303,0.843154,0.900403
6340,91.4,27.6,0.07927,0.106023,0.148672,0.18299,0.237769,0.253312,0.271355,0.292683,0.318484,0.350672,0.392606,0.450916,0.541514,0.720132,0.784175,0.871509,0.929643
6341,91.6,27.6,0.083438,0.11134,0.1558,0.191557,0.248596,0.264773,0.283549,0.305735,0.332566,0.366028,0.409609,0.470192,0.56429,0.751781,0.821023,0.915253,0.977881
6342,91.8,27.6,0.086133,0.114968,0.160948,0.197954,0.257029,0.273792,0.29325,0.316511,0.345097,0.380756,0.427219,0.49187,0.592441,0.791069,0.862712,0.962001,1.028166
6343,92,27.6,0.085228,0.114029,0.160093,0.198266,0.259438,0.27684,0.297065,0.321009,0.350028,0.386323,0.433758,0.500005,0.605515,0.815574,0.891588,0.995851,1.065628
6344,92.2,27.6,0.088782,0.118467,0.166,0.205213,0.267971,0.285815,0.30655,0.331088,0.360817,0.39798,0.44683,0.515977,0.624028,0.839155,0.916998,1.023753,1.095176
6345,92.4,27.6,0.090825,0.121346,0.17124,0.21146,0.275779,0.294054,0.315691,0.341363,0.372457,0.411315,0.462055,0.53284,0.643297,0.862636,0.941814,1.050244,1.122683
6346,92.6,27.6,0.091975,0.123798,0.174627,0.215723,0.282908,0.301996,0.324166,0.350393,0.38215,0.421825,0.473608,0.545803,0.658333,0.881341,0.961704,1.071633,1.144991
6347,92.8,27.6,0.0914,0.123406,0.17577,0.218323,0.286428,0.305788,0.328283,0.3549,0.387136,0.427418,0.480006,0.553336,0.667658,0.894242,0.97589,1.087568,1.162085
6348,93,27.6,0.089304,0.122415,0.175524,0.218458,0.287295,0.306887,0.32966,0.356617,0.389284,0.430124,0.48347,0.55791,0.674059,0.904497,0.987593,1.101283,1.17716
6349,93.2,27.6,0.088605,0.121572,0.174429,0.21718,0.285741,0.305257,0.327939,0.354785,0.387314,0.427974,0.48107,0.555127,0.670607,0.899445,0.98187,1.094566,1.16974
6350,93.4,27.6,0.086584,0.119057,0.171185,0.213388,0.281122,0.300411,0.322834,0.349381,0.381551,0.421771,0.474295,0.547556,0.661809,0.888209,0.969731,1.081174,1.155505
6351,93.6,27.6,0.080883,0.112392,0.163216,0.204539,0.271133,0.290154,0.312296,0.338551,0.370422,0.410342,0.462592,0.535668,0.650071,0.87811,0.960593,1.073621,1.149187
6352,93.8,27.6,0.07709,0.107796,0.157456,0.197928,0.263307,0.282013,0.303807,0.32967,0.361098,0.400505,0.452148,0.524491,0.637985,0.864973,0.947278,1.060209,1.135805
6353,94,27.6,0.075146,0.10561,0.154941,0.195185,0.260251,0.278876,0.300579,0.32634,0.357646,0.396905,0.448356,0.52042,0.633432,0.859294,0.941118,1.053314,1.12837
6354,94.2,27.6,0.070256,0.099759,0.147716,0.186977,0.250686,0.268971,0.290303,0.315658,0.34652,0.385292,0.436219,0.507741,0.620316,0.84664,0.929007,1.04224,1.118165
6355,94.4,27.6,0.067681,0.096903,0.144501,0.183531,0.246955,0.265175,0.286438,0.311722,0.342509,0.381214,0.432074,0.503543,0.616097,0.842522,0.924949,1.038264,1.114237
6356,94.6,27.6,0.068691,0.097803,0.145072,0.183732,0.246391,0.264358,0.28531,0.310201,0.340478,0.378492,0.428369,0.498312,0.608139,0.828011,0.907732,1.017068,1.090213
6357,94.8,27.6,0.066283,0.094892,0.141428,0.179546,0.241427,0.259191,0.279919,0.304557,0.33455,0.372236,0.421733,0.491238,0.600556,0.819904,0.899583,1.008971,1.082206
6358,95,27.6,0.055839,0.082381,0.126039,0.16214,0.221275,0.238359,0.25835,0.282187,0.311311,0.348064,0.396586,0.465177,0.574049,0.795668,0.877103,0.989651,1.065471
6359,95.2,27.6,0.054997,0.078918,0.123165,0.159946,0.220465,0.237998,0.258538,0.283064,0.313074,0.351007,0.401193,0.47232,0.585637,0.817664,0.903314,1.021994,1.102126
6360,95.4,27.6,0.057603,0.082137,0.123357,0.161377,0.224164,0.242398,0.263782,0.289346,0.320668,0.36032,0.412878,0.487539,0.60687,0.852487,0.943535,1.06998,1.155522
6361,95.6,27.6,0.057824,0.083351,0.124951,0.162534,0.228205,0.247343,0.26982,0.296735,0.329774,0.371698,0.427426,0.506889,0.634561,0.899572,0.998471,1.13634,1.229936
6362,95.8,27.6,0.065592,0.093872,0.143764,0.188169,0.261474,0.282756,0.307708,0.337527,0.374048,0.420268,0.481505,0.568453,0.707326,0.992854,1.098581,1.245305,1.344525
6363,96,27.6,0.066228,0.095195,0.147961,0.193976,0.270103,0.292246,0.318227,0.34931,0.387422,0.435727,0.499841,0.591088,0.737294,1.039448,1.151795,1.308107,1.414065
6364,96.2,27.6,0.068755,0.100528,0.1582,0.206301,0.285679,0.308728,0.335754,0.36806,0.407639,0.457752,0.524189,0.618605,0.769598,1.08074,1.196186,1.35664,1.465293
6365,96.4,27.6,0.067935,0.103082,0.162102,0.211317,0.292532,0.316113,0.343764,0.376814,0.417305,0.46857,0.536531,0.633101,0.78749,1.105419,1.223331,1.387149,1.498038
6366,96.6,27.6,0.066987,0.102614,0.161867,0.211308,0.292943,0.316657,0.344469,0.377719,0.418466,0.47007,0.538501,0.635771,0.791329,1.111826,1.230733,1.395946,1.507771
6367,96.8,27.6,0.070066,0.107119,0.168593,0.219758,0.304004,0.32842,0.357026,0.391185,0.432982,0.485815,0.555718,0.654785,0.812574,1.135491,1.254643,1.419667,1.531028
6368,70.2,27.8,0.013501,0.021219,0.043211,0.062384,0.095216,0.104977,0.116534,0.1305,0.147813,0.170024,0.199918,0.243167,0.313882,0.464035,0.520881,0.600668,0.655122
6369,70.4,27.8,0.0127,0.019625,0.03878,0.056478,0.08687,0.095923,0.106653,0.119628,0.13573,0.156412,0.18429,0.224695,0.29092,0.432085,0.48567,0.560985,0.612452
6370,70.6,27.8,0.012597,0.020487,0.036007,0.052272,0.080217,0.088545,0.098418,0.11036,0.125186,0.144238,0.169939,0.207227,0.268436,0.399259,0.449034,0.519083,0.56701
6371,71.2,27.8,0.012214,0.019455,0.03405,0.048014,0.071831,0.078899,0.087263,0.097363,0.109879,0.12593,0.147528,0.17878,0.229921,0.338819,0.38018,0.43834,0.4781
6372,71.4,27.8,0.011777,0.018847,0.033811,0.047448,0.070645,0.077519,0.08565,0.095462,0.107611,0.123177,0.144104,0.174345,0.223735,0.328585,0.368323,0.424135,0.462249
6373,71.6,27.8,0.010636,0.017592,0.033121,0.046475,0.069149,0.07586,0.083795,0.093366,0.10521,0.120379,0.140756,0.170176,0.218158,0.319756,0.358182,0.412096,0.448877
6374,71.8,27.8,0.010933,0.018531,0.034113,0.047382,0.069757,0.076352,0.084138,0.093512,0.10509,0.119886,0.139712,0.168245,0.214588,0.312007,0.348629,0.39984,0.434678
6375,72,27.8,0.007713,0.014407,0.029164,0.041788,0.0632,0.069538,0.077033,0.086077,0.097276,0.111624,0.130913,0.158783,0.204287,0.300704,0.337152,0.38827,0.42314
6376,72.2,27.8,0.008964,0.015627,0.030441,0.042921,0.063855,0.070013,0.077277,0.086017,0.096809,0.110596,0.129069,0.155656,0.198862,0.289781,0.323951,0.371699,0.404166
6377,72.4,27.8,0.009638,0.016515,0.031216,0.043704,0.064519,0.070618,0.0778,0.08643,0.097065,0.110623,0.128745,0.154755,0.196865,0.284947,0.317869,0.363695,0.394733
6378,72.6,27.8,0.009264,0.016309,0.030961,0.04312,0.063288,0.06918,0.076112,0.084432,0.094673,0.107711,0.125113,0.150051,0.190347,0.274408,0.305761,0.349341,0.378818
6379,72.8,27.8,0.010487,0.0173,0.031663,0.043514,0.063031,0.06871,0.07538,0.08337,0.093187,0.10566,0.12227,0.146013,0.18426,0.26372,0.293269,0.334282,0.361987
6380,73,27.8,0.009304,0.015854,0.029496,0.040836,0.059537,0.064983,0.071384,0.079055,0.088488,0.100483,0.116475,0.139364,0.176309,0.25332,0.282038,0.321965,0.34898
6381,73.2,27.8,0.009797,0.016323,0.029527,0.040487,0.058437,0.063642,0.069749,0.077055,0.08602,0.097394,0.11252,0.134108,0.168833,0.240886,0.26767,0.304844,0.32996
6382,73.4,27.8,0.009222,0.015536,0.028038,0.038541,0.055694,0.060661,0.066482,0.073442,0.081976,0.092793,0.107162,0.127646,0.160552,0.228731,0.254055,0.289181,0.312897
6383,73.6,27.8,0.008146,0.014189,0.026062,0.036079,0.052413,0.057137,0.062674,0.069292,0.077403,0.087681,0.101331,0.120781,0.152008,0.216666,0.240674,0.273968,0.296438
6384,73.8,27.8,0.006749,0.012171,0.023103,0.03241,0.047595,0.051991,0.057144,0.063308,0.070866,0.08045,0.093194,0.111377,0.140628,0.201412,0.224061,0.255544,0.27684
6385,74,27.8,0.00624,0.010012,0.020155,0.028887,0.043166,0.047308,0.05217,0.057989,0.065136,0.074214,0.086303,0.103595,0.131499,0.189775,0.211577,0.24196,0.26256
6386,74.2,27.8,0.008174,0.011701,0.021401,0.03,0.043912,0.047921,0.052612,0.058212,0.065065,0.073741,0.085246,0.101624,0.127899,0.182294,0.202514,0.230594,0.249576
6387,74.4,27.8,0.00835,0.011805,0.020876,0.029353,0.043069,0.04702,0.051645,0.057167,0.063928,0.072487,0.083842,0.100015,0.125978,0.1798,0.199828,0.227659,0.246485
6388,74.6,27.8,0.008853,0.01243,0.021897,0.030525,0.044471,0.048488,0.053187,0.058793,0.065655,0.074338,0.08585,0.102234,0.128506,0.182879,0.203085,0.231142,0.250106
6389,74.8,27.8,0.007444,0.01094,0.020768,0.029537,0.043854,0.048004,0.052873,0.058698,0.06585,0.07493,0.087017,0.104295,0.132167,0.190342,0.212101,0.242418,0.262973
6390,75,27.8,0.008445,0.012837,0.023668,0.03296,0.048087,0.052461,0.057588,0.063715,0.071225,0.080745,0.093393,0.111428,0.140425,0.200635,0.22306,0.254227,0.275306
6391,75.2,27.8,0.00956,0.014933,0.026571,0.036479,0.052577,0.057223,0.062664,0.069161,0.077115,0.087186,0.100545,0.11956,0.150046,0.213066,0.236446,0.268858,0.29073
6392,75.4,27.8,0.010081,0.014736,0.0268,0.037089,0.053921,0.0588,0.064524,0.071373,0.079778,0.090446,0.10464,0.124912,0.157555,0.225447,0.250738,0.285875,0.309634
6393,75.6,27.8,0.009714,0.015277,0.027881,0.038563,0.056058,0.061135,0.06709,0.074218,0.082969,0.094078,0.108862,0.129985,0.164014,0.234837,0.261234,0.29793,0.322761
6394,75.8,27.8,0.010289,0.014995,0.027874,0.038864,0.056958,0.062225,0.068414,0.075834,0.084958,0.096562,0.112039,0.134209,0.170038,0.244923,0.272919,0.311902,0.338318
6395,76,27.8,0.009355,0.013929,0.025463,0.036556,0.055028,0.060444,0.066828,0.074505,0.083979,0.096079,0.11229,0.135637,0.173621,0.253787,0.283973,0.326173,0.35487
6396,76.2,27.8,0.008851,0.013353,0.02665,0.038163,0.057316,0.062926,0.069536,0.077482,0.08728,0.099784,0.116524,0.140602,0.179712,0.262021,0.292937,0.336086,0.36538
6397,76.4,27.8,0.009669,0.014315,0.027593,0.039492,0.059299,0.065103,0.071943,0.080164,0.090303,0.103242,0.120559,0.14546,0.185876,0.270774,0.302597,0.346941,0.376998
6398,76.6,27.8,0.00913,0.013821,0.028388,0.040539,0.060759,0.066681,0.073659,0.082045,0.092381,0.105567,0.123203,0.148539,0.189614,0.275695,0.307897,0.352713,0.383055
6399,76.8,27.8,0.008391,0.01415,0.029039,0.041441,0.062086,0.068134,0.075257,0.083816,0.094367,0.107819,0.125805,0.151626,0.193444,0.280892,0.313543,0.358938,0.389645
6400,77,27.8,0.008111,0.014835,0.030043,0.04271,0.063783,0.069951,0.077216,0.085939,0.096688,0.110387,0.128687,0.154932,0.197374,0.285888,0.318862,0.364653,0.395597
6401,77.2,27.8,0.005639,0.013222,0.028439,0.041216,0.062611,0.068901,0.076317,0.085239,0.096252,0.110313,0.12914,0.156208,0.200115,0.292095,0.326486,0.374355,0.406776
6402,77.4,27.8,0.00636,0.015331,0.031335,0.04473,0.067081,0.073634,0.081352,0.090627,0.102057,0.116627,0.136093,0.164009,0.209127,0.303072,0.338028,0.386556,0.419348
6403,77.6,27.8,0.007493,0.017798,0.034984,0.04934,0.073229,0.080217,0.08844,0.098309,0.110454,0.125911,0.146519,0.175995,0.223448,0.321577,0.35788,0.408118,0.441972
6404,77.8,27.8,0.008027,0.019182,0.037604,0.053037,0.078753,0.086279,0.095136,0.105764,0.118845,0.135487,0.157671,0.189379,0.240363,0.345506,0.384313,0.437963,0.474082
6405,78,27.8,0.009781,0.021759,0.041601,0.058241,0.08597,0.094083,0.103626,0.115074,0.129154,0.147059,0.170904,0.204942,0.259555,0.371753,0.413067,0.470135,0.508527
6406,78.2,27.8,0.01165,0.024653,0.046241,0.064356,0.094524,0.103344,0.113715,0.126151,0.141439,0.160864,0.186707,0.223547,0.282525,0.403258,0.447623,0.508847,0.55
6407,78.4,27.8,0.014833,0.029084,0.0527,0.072468,0.105291,0.114866,0.126112,0.139583,0.15612,0.177098,0.204951,0.244548,0.307684,0.43619,0.483234,0.548014,0.591465
6408,78.6,27.8,0.018018,0.033483,0.059094,0.080499,0.115966,0.126293,0.138416,0.152922,0.170711,0.193247,0.223116,0.265481,0.332808,0.469274,0.519093,0.587569,0.633429
6409,78.8,27.8,0.021717,0.038544,0.06637,0.089573,0.127912,0.139052,0.152115,0.167729,0.18685,0.211032,0.243014,0.288238,0.359821,0.504101,0.556528,0.628394,0.676408
6410,79,27.8,0.023382,0.041219,0.07083,0.095576,0.136508,0.148406,0.16236,0.179038,0.199462,0.225288,0.259432,0.30769,0.384056,0.537993,0.593923,0.670599,0.721836
6411,79.2,27.8,0.022164,0.039253,0.069738,0.095458,0.138321,0.150837,0.165543,0.183156,0.204772,0.232171,0.268501,0.320043,0.402072,0.569053,0.630213,0.714468,0.771035
6412,79.4,27.8,0.024974,0.041111,0.073116,0.100165,0.145286,0.158466,0.173954,0.192504,0.215268,0.24412,0.282372,0.336646,0.423063,0.599121,0.663658,0.752631,0.812413
6413,79.6,27.8,0.025529,0.041993,0.072929,0.101301,0.148884,0.162829,0.179235,0.198913,0.223098,0.253803,0.294597,0.352645,0.445451,0.635729,0.705853,0.802844,0.868209
6414,79.8,27.8,0.025574,0.041485,0.074243,0.104567,0.155638,0.170642,0.188311,0.209524,0.235622,0.268795,0.312932,0.375853,0.476695,0.684175,0.760861,0.867101,0.938785
6415,80,27.8,0.026874,0.042598,0.077632,0.110346,0.165557,0.181796,0.200927,0.223905,0.252187,0.288155,0.336045,0.404374,0.513992,0.739801,0.823359,0.939174,1.017332
6416,80.2,27.8,0.029401,0.044628,0.083731,0.119124,0.178826,0.196375,0.217046,0.241862,0.272393,0.311204,0.362855,0.436513,0.554578,0.797534,0.887387,1.011847,1.0958
6417,80.4,27.8,0.030984,0.047881,0.089335,0.127268,0.191259,0.210068,0.23222,0.258812,0.29153,0.333125,0.38849,0.467466,0.59409,0.854959,0.951534,1.085372,1.17571
6418,80.6,27.8,0.033887,0.05511,0.100325,0.141446,0.210571,0.230838,0.254683,0.283276,0.318413,0.363024,0.42232,0.506743,0.641757,0.919025,1.021396,1.163075,1.25859
6419,80.8,27.8,0.036116,0.061672,0.110437,0.154761,0.229125,0.250902,0.276509,0.307203,0.344905,0.392754,0.456318,0.546748,0.69126,0.987848,1.097285,1.248721,1.350799
6420,81,27.8,0.041085,0.068788,0.11987,0.167372,0.24699,0.270292,0.297689,0.330526,0.37086,0.422052,0.490057,0.58681,0.741528,1.0595,1.176968,1.339646,1.449376
6421,81.2,27.8,0.047178,0.077401,0.133969,0.185482,0.27156,0.296704,0.326245,0.361621,0.405036,0.460076,0.533091,0.636811,0.802376,1.141637,1.266687,1.439643,1.556147
6422,81.4,27.8,0.054865,0.088568,0.15391,0.21106,0.30612,0.333804,0.366286,0.405131,0.45272,0.512925,0.592589,0.705418,0.884817,1.24991,1.383729,1.56817,1.691983
6423,81.6,27.8,0.063509,0.100289,0.172553,0.234284,0.33659,0.366318,0.401167,0.442796,0.493731,0.558082,0.643106,0.763332,0.954056,1.340816,1.482173,1.676636,1.806944
6424,81.8,27.8,0.07134,0.111195,0.187381,0.253087,0.361692,0.393195,0.430096,0.474138,0.527976,0.595925,0.685614,0.812279,1.012882,1.418657,1.566651,1.769965,1.906045
6425,82,27.8,0.076237,0.11873,0.201436,0.271306,0.38664,0.420065,0.459201,0.505888,0.562933,0.634892,0.729823,0.863786,1.075717,1.503566,1.659308,1.872993,2.015841
6426,82.2,27.8,0.081973,0.128074,0.216545,0.29057,0.412447,0.447701,0.488946,0.538104,0.598108,0.673713,0.773307,0.91359,1.13497,1.580019,1.741427,1.962392,2.109793
6427,82.4,27.8,0.090455,0.141964,0.235877,0.314161,0.44261,0.479684,0.523017,0.574611,0.637518,0.716677,0.820783,0.96715,1.197521,1.658647,1.825261,2.052852,2.204361
6428,82.6,27.8,0.096208,0.150592,0.247887,0.328844,0.461474,0.49972,0.544407,0.597596,0.662421,0.743952,0.851125,1.001722,1.238544,1.711914,1.882735,2.115909,2.271033
6429,82.8,27.8,0.100177,0.159691,0.260206,0.34366,0.480128,0.519435,0.565339,0.619944,0.686449,0.770029,0.879794,1.033857,1.275703,1.757684,1.93116,2.167598,2.324655
6430,83,27.8,0.1021,0.163536,0.26561,0.350336,0.488874,0.528778,0.575381,0.630821,0.698344,0.783206,0.894663,1.051097,1.296651,1.785846,1.961839,2.201646,2.360887
6431,83.2,27.8,0.103593,0.165269,0.267717,0.352753,0.491832,0.5319,0.578703,0.634387,0.702215,0.787474,0.899471,1.056683,1.303492,1.795088,1.971894,2.212757,2.372665
6432,83.4,27.8,0.103447,0.16438,0.265585,0.349606,0.487089,0.526713,0.573006,0.628099,0.695227,0.779636,0.890561,1.046326,1.291013,1.778662,1.954127,2.193201,2.351963
6433,83.6,27.8,0.104441,0.16509,0.26574,0.349246,0.485822,0.525171,0.571134,0.625825,0.692451,0.776211,0.886244,1.040672,1.283067,1.765323,1.938568,2.174352,2.33077
6434,83.8,27.8,0.102447,0.161607,0.259816,0.34134,0.474786,0.513258,0.558211,0.611717,0.676931,0.758959,0.866788,1.018231,1.256159,1.730179,1.900649,2.132795,2.286882
6435,84,27.8,0.102794,0.161516,0.25894,0.33977,0.472035,0.510158,0.554696,0.6077,0.672293,0.753528,0.860287,1.01017,1.245494,1.713705,1.88185,2.110625,2.262326
6436,84.2,27.8,0.101598,0.159498,0.255592,0.33536,0.465977,0.503648,0.547674,0.600083,0.663977,0.744369,0.850085,0.998612,1.232039,1.697095,1.864275,2.091853,2.242834
6437,84.4,27.8,0.107307,0.166615,0.264749,0.345987,0.478638,0.516818,0.561394,0.614405,0.678952,0.760049,0.866504,1.015732,1.249502,1.712631,1.87828,2.10303,2.251654
6438,84.6,27.8,0.11049,0.170225,0.268904,0.350482,0.483534,0.5218,0.566465,0.619564,0.684192,0.765351,0.871836,1.021025,1.254546,1.716491,1.881491,2.105128,2.252852
6439,84.8,27.8,0.114629,0.175428,0.275698,0.358471,0.493275,0.532009,0.577198,0.630895,0.696208,0.778173,0.885633,1.036054,1.27117,1.735159,1.900518,2.124272,2.271824
6440,85,27.8,0.116738,0.1779,0.278692,0.361844,0.497199,0.536082,0.581442,0.635335,0.70088,0.783127,0.890951,1.041886,1.277793,1.743322,1.909191,2.133556,2.281461
6441,85.2,27.8,0.12244,0.184863,0.287445,0.371859,0.508928,0.548233,0.594048,0.648427,0.714495,0.797299,0.905701,1.057174,1.293319,1.757396,1.922135,2.144431,2.290636
6442,85.4,27.8,0.122544,0.184773,0.287028,0.371174,0.507826,0.547016,0.5927,0.646932,0.712828,0.795431,0.903599,1.054804,1.290669,1.754684,1.919528,2.142054,2.288461
6443,85.6,27.8,0.121877,0.183585,0.284981,0.368422,0.503948,0.542818,0.588132,0.641929,0.707307,0.78927,0.896623,1.046735,1.281019,1.742383,1.906413,2.127937,2.273742
6444,85.8,27.8,0.120063,0.180684,0.280298,0.362288,0.495489,0.533697,0.578244,0.631135,0.695421,0.776028,0.881623,1.029331,1.259996,1.714766,1.876606,2.095292,2.239293
6445,86,27.8,0.115622,0.174385,0.271051,0.350704,0.480261,0.517454,0.560832,0.612361,0.675024,0.753644,0.856709,1.001028,1.226756,1.67309,1.832334,2.047848,2.189955
6446,86.2,27.8,0.108793,0.164917,0.257437,0.33383,0.458344,0.494142,0.535921,0.585587,0.646042,0.721972,0.821634,0.961424,1.180627,1.616088,1.772105,1.983811,2.123735
6447,86.4,27.8,0.100478,0.153233,0.24042,0.31259,0.430529,0.464501,0.504179,0.551392,0.608924,0.681281,0.776402,0.910092,1.120392,1.540552,1.69188,1.897924,2.034526
6448,86.6,27.8,0.092458,0.141328,0.222248,0.289366,0.399294,0.43101,0.46808,0.512228,0.566073,0.633874,0.723136,0.848819,1.047094,1.445388,1.589605,1.786664,1.917754
6449,86.8,27.8,0.083388,0.127896,0.201769,0.263203,0.364112,0.393288,0.427425,0.468123,0.517827,0.580509,0.663197,0.779915,0.964734,1.338596,1.474906,1.662007,1.787054
6450,87,27.8,0.073724,0.113453,0.179575,0.234723,0.325616,0.351962,0.382825,0.419667,0.464731,0.521663,0.596929,0.703482,0.872896,1.218154,1.344932,1.519806,1.637243
6451,87.2,27.8,0.062831,0.097392,0.155154,0.203541,0.283679,0.306995,0.334354,0.367078,0.407195,0.458014,0.525413,0.621227,0.774455,1.089846,1.206653,1.368721,1.478203
6452,87.4,27.8,0.055491,0.0854,0.135408,0.177354,0.246977,0.267272,0.291109,0.319653,0.354689,0.399139,0.458202,0.542362,0.677414,0.957027,1.061128,1.20602,1.304231
6453,87.6,27.8,0.049165,0.074141,0.115851,0.150845,0.209025,0.226018,0.246001,0.269963,0.299428,0.336894,0.386823,0.458243,0.573491,0.814467,0.904948,1.031568,1.11784
6454,87.8,27.8,0.054497,0.079224,0.119967,0.153733,0.209215,0.225286,0.244115,0.266603,0.294128,0.328946,0.375063,0.440551,0.545238,0.761064,0.84127,0.952916,1.028646
6455,88,27.8,0.063199,0.08934,0.13183,0.1666,0.222979,0.239152,0.258019,0.28044,0.307729,0.34202,0.387079,0.450427,0.550336,0.752013,0.825742,0.927436,0.995854
6456,88.2,27.8,0.064654,0.091236,0.134317,0.169461,0.226236,0.242475,0.261392,0.283835,0.311098,0.345275,0.390048,0.452741,0.551064,0.747685,0.819007,0.916936,0.982551
6457,88.4,27.8,0.06084,0.086654,0.128592,0.162876,0.218369,0.234264,0.252788,0.27478,0.301515,0.335054,0.379028,0.440662,0.537442,0.731338,0.801768,0.898541,0.963427
