lon,lat,nu5_5
68.500,35.400,0.000800
68.500,35.500,0.001100
68.500,35.600,0.001500
68.500,35.700,0.001900
68.500,35.800,0.002400
68.500,35.900,0.002900
68.500,36.000,0.003400
68.500,36.100,0.003800
68.500,36.200,0.004200
68.500,36.300,0.004500
68.500,36.400,0.004600
68.500,36.500,0.004700
68.500,36.600,0.004500
68.500,36.700,0.004300
68.500,36.800,0.003900
68.500,36.900,0.003400
68.500,37.000,0.002900
68.500,37.100,0.002400
68.500,37.200,0.002000
68.500,37.300,0.001500
68.500,37.400,0.001200
68.500,37.500,0.000900
68.500,37.600,0.000600
68.500,37.700,0.000400
68.500,37.800,0.000300
68.500,37.900,0.000200
68.500,38.000,0.000100
68.500,38.100,0.000100
68.600,33.100,0.000100
68.600,33.200,0.000100
68.600,33.300,0.000100
68.600,33.400,0.000100
68.600,33.500,0.000100
68.600,33.600,0.000200
68.600,33.700,0.000200
68.600,33.800,0.000200
68.600,33.900,0.000200
68.600,34.000,0.000200
68.600,34.100,0.000200
68.600,34.200,0.000200
68.600,34.300,0.000200
68.600,34.400,0.000200
68.600,34.500,0.000200
68.600,34.600,0.000100
68.600,34.700,0.000100
68.600,34.800,0.000200
68.600,34.900,0.000200
68.600,35.000,0.000300
68.600,35.100,0.000400
68.600,35.200,0.000600
68.600,35.300,0.000900
68.600,35.400,0.001200
68.600,35.500,0.001700
68.600,35.600,0.002200
68.600,35.700,0.002800
68.600,35.800,0.003600
68.600,35.900,0.004300
68.600,36.000,0.005100
68.600,36.100,0.005800
68.600,36.200,0.006400
68.600,36.300,0.006800
68.600,36.400,0.007000
68.600,36.500,0.007000
68.600,36.600,0.006800
68.600,36.700,0.006400
68.600,36.800,0.005900
68.600,36.900,0.005200
68.600,37.000,0.004400
68.600,37.100,0.003700
68.600,37.200,0.003000
68.600,37.300,0.002300
68.600,37.400,0.001700
68.600,37.500,0.001300
68.600,37.600,0.000900
68.600,37.700,0.000700
68.600,37.800,0.000400
68.600,37.900,0.000300
68.600,38.000,0.000200
68.600,38.100,0.000100
68.600,38.200,0.000100
68.600,38.300,0.000100
68.700,33.200,0.000100
68.700,33.300,0.000100
68.700,33.400,0.000100
68.700,33.500,0.000100
68.700,33.600,0.000100
68.700,33.700,0.000100
68.700,33.800,0.000100
68.700,33.900,0.000200
68.700,34.000,0.000200
68.700,34.100,0.000200
68.700,34.200,0.000100
68.700,34.300,0.000100
68.700,34.400,0.000100
68.700,34.500,0.000100
68.700,34.600,0.000100
68.700,34.700,0.000100
68.700,34.800,0.000200
68.700,34.900,0.000300
68.700,35.000,0.000400
68.700,35.100,0.000600
68.700,35.200,0.000900
68.700,35.300,0.001300
68.700,35.400,0.001800
68.700,35.500,0.002500
68.700,35.600,0.003300
68.700,35.700,0.004200
68.700,35.800,0.005300
68.700,35.900,0.006400
68.700,36.000,0.007500
68.700,36.100,0.008500
68.700,36.200,0.009400
68.700,36.300,0.010100
68.700,36.400,0.010400
68.700,36.500,0.010400
68.700,36.600,0.010100
68.700,36.700,0.009500
68.700,36.800,0.008700
68.700,36.900,0.007700
68.700,37.000,0.006600
68.700,37.100,0.005400
68.700,37.200,0.004400
68.700,37.300,0.003400
68.700,37.400,0.002600
68.700,37.500,0.001900
68.700,37.600,0.001400
68.700,37.700,0.001000
68.700,37.800,0.000700
68.700,37.900,0.000500
68.700,38.000,0.000300
68.700,38.100,0.000200
68.700,38.200,0.000100
68.700,38.300,0.000100
68.700,38.400,0.000100
68.800,33.400,0.000100
68.800,33.500,0.000100
68.800,33.600,0.000100
68.800,33.700,0.000100
68.800,33.800,0.000100
68.800,33.900,0.000100
68.800,34.000,0.000100
68.800,34.100,0.000100
68.800,34.200,0.000100
68.800,34.300,0.000100
68.800,34.400,0.000100
68.800,34.500,0.000100
68.800,34.600,0.000100
68.800,34.700,0.000200
68.800,34.800,0.000200
68.800,34.900,0.000400
68.800,35.000,0.000500
68.800,35.100,0.000800
68.800,35.200,0.001300
68.800,35.300,0.001800
68.800,35.400,0.002600
68.800,35.500,0.003500
68.800,35.600,0.004700
68.800,35.700,0.006100
68.800,35.800,0.007600
68.800,35.900,0.009300
68.800,36.000,0.010900
68.800,36.100,0.012400
68.800,36.200,0.013700
68.800,36.300,0.014700
68.800,36.400,0.015200
68.800,36.500,0.015200
68.800,36.600,0.014800
68.800,36.700,0.013900
68.800,36.800,0.012700
68.800,36.900,0.011200
68.800,37.000,0.009600
68.800,37.100,0.008000
68.800,37.200,0.006400
68.800,37.300,0.005000
68.800,37.400,0.003800
68.800,37.500,0.002800
68.800,37.600,0.002000
68.800,37.700,0.001400
68.800,37.800,0.001000
68.800,37.900,0.000700
68.800,38.000,0.000500
68.800,38.100,0.000300
68.800,38.200,0.000200
68.800,38.300,0.000100
68.800,38.400,0.000100
68.800,38.500,0.000100
68.900,33.600,0.000100
68.900,33.700,0.000100
68.900,33.800,0.000100
68.900,33.900,0.000100
68.900,34.000,0.000100
68.900,34.100,0.000100
68.900,34.200,0.000100
68.900,34.300,0.000100
68.900,34.400,0.000100
68.900,34.500,0.000100
68.900,34.600,0.000100
68.900,34.700,0.000200
68.900,34.800,0.000300
68.900,34.900,0.000500
68.900,35.000,0.000800
68.900,35.100,0.001200
68.900,35.200,0.001800
68.900,35.300,0.002600
68.900,35.400,0.003600
68.900,35.500,0.005000
68.900,35.600,0.006700
68.900,35.700,0.008600
68.900,35.800,0.010800
68.900,35.900,0.013200
68.900,36.000,0.015500
68.900,36.100,0.017700
68.900,36.200,0.019500
68.900,36.300,0.020900
68.900,36.400,0.021600
68.900,36.500,0.021700
68.900,36.600,0.021100
68.900,36.700,0.019900
68.900,36.800,0.018100
68.900,36.900,0.016000
68.900,37.000,0.013700
68.900,37.100,0.011400
68.900,37.200,0.009200
68.900,37.300,0.007200
68.900,37.400,0.005500
68.900,37.500,0.004000
68.900,37.600,0.002900
68.900,37.700,0.002100
68.900,37.800,0.001400
68.900,37.900,0.001000
68.900,38.000,0.000700
68.900,38.100,0.000400
68.900,38.200,0.000300
68.900,38.300,0.000200
68.900,38.400,0.000200
68.900,38.500,0.000100
68.900,38.600,0.000100
68.900,38.700,0.000100
69.000,34.400,0.000100
69.000,34.500,0.000100
69.000,34.600,0.000100
69.000,34.700,0.000200
69.000,34.800,0.000400
69.000,34.900,0.000700
69.000,35.000,0.001000
69.000,35.100,0.001600
69.000,35.200,0.002400
69.000,35.300,0.003500
69.000,35.400,0.005000
69.000,35.500,0.006900
69.000,35.600,0.009200
69.000,35.700,0.012000
69.000,35.800,0.015000
69.000,35.900,0.018200
69.000,36.000,0.021500
69.000,36.100,0.024500
69.000,36.200,0.027100
69.000,36.300,0.029000
69.000,36.400,0.030000
69.000,36.500,0.030100
69.000,36.600,0.029300
69.000,36.700,0.027600
69.000,36.800,0.025200
69.000,36.900,0.022300
69.000,37.000,0.019100
69.000,37.100,0.015800
69.000,37.200,0.012800
69.000,37.300,0.010000
69.000,37.400,0.007600
69.000,37.500,0.005600
69.000,37.600,0.004100
69.000,37.700,0.002900
69.000,37.800,0.002000
69.000,37.900,0.001400
69.000,38.000,0.000900
69.000,38.100,0.000600
69.000,38.200,0.000400
69.000,38.300,0.000300
69.000,38.400,0.000200
69.000,38.500,0.000100
69.000,38.600,0.000100
69.000,38.700,0.000100
69.000,38.800,0.000100
69.100,34.400,0.000100
69.100,34.500,0.000100
69.100,34.600,0.000200
69.100,34.700,0.000300
69.100,34.800,0.000500
69.100,34.900,0.000900
69.100,35.000,0.001400
69.100,35.100,0.002200
69.100,35.200,0.003300
69.100,35.300,0.004800
69.100,35.400,0.006800
69.100,35.500,0.009400
69.100,35.600,0.012500
69.100,35.700,0.016200
69.100,35.800,0.020300
69.100,35.900,0.024700
69.100,36.000,0.029100
69.100,36.100,0.033200
69.100,36.200,0.036700
69.100,36.300,0.039300
69.100,36.400,0.040800
69.100,36.500,0.040900
69.100,36.600,0.039800
69.100,36.700,0.037500
69.100,36.800,0.034200
69.100,36.900,0.030300
69.100,37.000,0.026000
69.100,37.100,0.021600
69.100,37.200,0.017400
69.100,37.300,0.013600
69.100,37.400,0.010400
69.100,37.500,0.007700
69.100,37.600,0.005600
69.100,37.700,0.003900
69.100,37.800,0.002800
69.100,37.900,0.001900
69.100,38.000,0.001300
69.100,38.100,0.000900
69.100,38.200,0.000600
69.100,38.300,0.000400
69.100,38.400,0.000300
69.100,38.500,0.000200
69.100,38.600,0.000200
69.100,38.700,0.000100
69.100,38.800,0.000100
69.100,38.900,0.000100
69.200,34.400,0.000100
69.200,34.500,0.000100
69.200,34.600,0.000200
69.200,34.700,0.000400
69.200,34.800,0.000700
69.200,34.900,0.001200
69.200,35.000,0.001800
69.200,35.100,0.002900
69.200,35.200,0.004300
69.200,35.300,0.006400
69.200,35.400,0.009000
69.200,35.500,0.012400
69.200,35.600,0.016600
69.200,35.700,0.021500
69.200,35.800,0.027100
69.200,35.900,0.032900
69.200,36.000,0.038800
69.200,36.100,0.044300
69.200,36.200,0.049000
69.200,36.300,0.052400
69.200,36.400,0.054400
69.200,36.500,0.054600
69.200,36.600,0.053200
69.200,36.700,0.050100
69.200,36.800,0.045700
69.200,36.900,0.040500
69.200,37.000,0.034700
69.200,37.100,0.028800
69.200,37.200,0.023300
69.200,37.300,0.018200
69.200,37.400,0.013900
69.200,37.500,0.010300
69.200,37.600,0.007500
69.200,37.700,0.005300
69.200,37.800,0.003700
69.200,37.900,0.002600
69.200,38.000,0.001800
69.200,38.100,0.001200
69.200,38.200,0.000900
69.200,38.300,0.000600
69.200,38.400,0.000400
69.200,38.500,0.000300
69.200,38.600,0.000200
69.200,38.700,0.000200
69.200,38.800,0.000100
69.200,38.900,0.000100
69.200,39.000,0.000100
69.300,34.400,0.000100
69.300,34.500,0.000200
69.300,34.600,0.000300
69.300,34.700,0.000500
69.300,34.800,0.000900
69.300,34.900,0.001500
69.300,35.000,0.002400
69.300,35.100,0.003700
69.300,35.200,0.005600
69.300,35.300,0.008300
69.300,35.400,0.011800
69.300,35.500,0.016200
69.300,35.600,0.021700
69.300,35.700,0.028100
69.300,35.800,0.035300
69.300,35.900,0.043000
69.300,36.000,0.050700
69.300,36.100,0.057900
69.300,36.200,0.064000
69.300,36.300,0.068600
69.300,36.400,0.071200
69.300,36.500,0.071500
69.300,36.600,0.069600
69.300,36.700,0.065600
69.300,36.800,0.059900
69.300,36.900,0.053000
69.300,37.000,0.045500
69.300,37.100,0.037800
69.300,37.200,0.030500
69.300,37.300,0.023900
69.300,37.400,0.018200
69.300,37.500,0.013500
69.300,37.600,0.009800
69.300,37.700,0.007000
69.300,37.800,0.004900
69.300,37.900,0.003400
69.300,38.000,0.002400
69.300,38.100,0.001600
69.300,38.200,0.001200
69.300,38.300,0.000800
69.300,38.400,0.000600
69.300,38.500,0.000400
69.300,38.600,0.000300
69.300,38.700,0.000200
69.300,38.800,0.000200
69.300,38.900,0.000100
69.300,39.000,0.000100
69.300,39.100,0.000100
69.400,34.400,0.000100
69.400,34.500,0.000200
69.400,34.600,0.000400
69.400,34.700,0.000700
69.400,34.800,0.001100
69.400,34.900,0.001900
69.400,35.000,0.003100
69.400,35.100,0.004800
69.400,35.200,0.007200
69.400,35.300,0.010600
69.400,35.400,0.015100
69.400,35.500,0.020800
69.400,35.600,0.027800
69.400,35.700,0.036100
69.400,35.800,0.045300
69.400,35.900,0.055200
69.400,36.000,0.065100
69.400,36.100,0.074300
69.400,36.200,0.082200
69.400,36.300,0.088100
69.400,36.400,0.091400
69.400,36.500,0.091900
69.400,36.600,0.089500
69.400,36.700,0.084300
69.400,36.800,0.077000
69.400,36.900,0.068200
69.400,37.000,0.058500
69.400,37.100,0.048600
69.400,37.200,0.039300
69.400,37.300,0.030800
69.400,37.400,0.023500
69.400,37.500,0.017400
69.400,37.600,0.012700
69.400,37.700,0.009000
69.400,37.800,0.006300
69.400,37.900,0.004400
69.400,38.000,0.003100
69.400,38.100,0.002200
69.400,38.200,0.001500
69.400,38.300,0.001100
69.400,38.400,0.000800
69.400,38.500,0.000600
69.400,38.600,0.000400
69.400,38.700,0.000300
69.400,38.800,0.000200
69.400,38.900,0.000100
69.400,39.000,0.000100
69.400,39.100,0.000100
69.500,34.400,0.000100
69.500,34.500,0.000300
69.500,34.600,0.000500
69.500,34.700,0.000800
69.500,34.800,0.001400
69.500,34.900,0.002400
69.500,35.000,0.003800
69.500,35.100,0.006000
69.500,35.200,0.009000
69.500,35.300,0.013300
69.500,35.400,0.018900
69.500,35.500,0.026100
69.500,35.600,0.034900
69.500,35.700,0.045300
69.500,35.800,0.057000
69.500,35.900,0.069400
69.500,36.000,0.081900
69.500,36.100,0.093600
69.500,36.200,0.103600
69.500,36.300,0.111100
69.500,36.400,0.115300
69.500,36.500,0.115900
69.500,36.600,0.112800
69.500,36.700,0.106400
69.500,36.800,0.097200
69.500,36.900,0.086000
69.500,37.000,0.073800
69.500,37.100,0.061400
69.500,37.200,0.049600
69.500,37.300,0.038900
69.500,37.400,0.029700
69.500,37.500,0.022100
69.500,37.600,0.016100
69.500,37.700,0.011500
69.500,37.800,0.008100
69.500,37.900,0.005600
69.500,38.000,0.003900
69.500,38.100,0.002800
69.500,38.200,0.002000
69.500,38.300,0.001400
69.500,38.400,0.001000
69.500,38.500,0.000700
69.500,38.600,0.000500
69.500,38.700,0.000400
69.500,38.800,0.000300
69.500,38.900,0.000200
69.500,39.000,0.000100
69.500,39.100,0.000100
69.500,39.200,0.000100
69.600,34.300,0.000100
69.600,34.400,0.000200
69.600,34.500,0.000300
69.600,34.600,0.000600
69.600,34.700,0.001000
69.600,34.800,0.001800
69.600,34.900,0.002900
69.600,35.000,0.004700
69.600,35.100,0.007300
69.600,35.200,0.011100
69.600,35.300,0.016300
69.600,35.400,0.023300
69.600,35.500,0.032200
69.600,35.600,0.043100
69.600,35.700,0.056000
69.600,35.800,0.070400
69.600,35.900,0.085800
69.600,36.000,0.101300
69.600,36.100,0.115800
69.600,36.200,0.128200
69.600,36.300,0.137400
69.600,36.400,0.142700
69.600,36.500,0.143500
69.600,36.600,0.139700
69.600,36.700,0.131700
69.600,36.800,0.120300
69.600,36.900,0.106500
69.600,37.000,0.091400
69.600,37.100,0.076100
69.600,37.200,0.061400
69.600,37.300,0.048200
69.600,37.400,0.036800
69.600,37.500,0.027400
69.600,37.600,0.020000
69.600,37.700,0.014300
69.600,37.800,0.010100
69.600,37.900,0.007000
69.600,38.000,0.004900
69.600,38.100,0.003500
69.600,38.200,0.002500
69.600,38.300,0.001800
69.600,38.400,0.001300
69.600,38.500,0.000900
69.600,38.600,0.000700
69.600,38.700,0.000500
69.600,38.800,0.000300
69.600,38.900,0.000200
69.600,39.000,0.000200
69.600,39.100,0.000100
69.600,39.200,0.000100
69.700,34.300,0.000100
69.700,34.400,0.000200
69.700,34.500,0.000400
69.700,34.600,0.000700
69.700,34.700,0.001200
69.700,34.800,0.002100
69.700,34.900,0.003500
69.700,35.000,0.005700
69.700,35.100,0.008900
69.700,35.200,0.013400
69.700,35.300,0.019800
69.700,35.400,0.028200
69.700,35.500,0.039000
69.700,35.600,0.052300
69.700,35.700,0.067900
69.700,35.800,0.085400
69.700,35.900,0.104200
69.700,36.000,0.123000
69.700,36.100,0.140600
69.700,36.200,0.155700
69.700,36.300,0.167000
69.700,36.400,0.173400
69.700,36.500,0.174300
69.700,36.600,0.169800
69.700,36.700,0.160100
69.700,36.800,0.146300
69.700,36.900,0.129500
69.700,37.000,0.111200
69.700,37.100,0.092500
69.700,37.200,0.074800
69.700,37.300,0.058700
69.700,37.400,0.044800
69.700,37.500,0.033400
69.700,37.600,0.024400
69.700,37.700,0.017400
69.700,37.800,0.012300
69.700,37.900,0.008600
69.700,38.000,0.006100
69.700,38.100,0.004300
69.700,38.200,0.003100
69.700,38.300,0.002200
69.700,38.400,0.001600
69.700,38.500,0.001200
69.700,38.600,0.000900
69.700,38.700,0.000600
69.700,38.800,0.000400
69.700,38.900,0.000300
69.700,39.000,0.000200
69.700,39.100,0.000100
69.700,39.200,0.000100
69.700,39.300,0.000100
69.800,34.300,0.000100
69.800,34.400,0.000200
69.800,34.500,0.000500
69.800,34.600,0.000800
69.800,34.700,0.001500
69.800,34.800,0.002500
69.800,34.900,0.004200
69.800,35.000,0.006700
69.800,35.100,0.010500
69.800,35.200,0.015900
69.800,35.300,0.023500
69.800,35.400,0.033500
69.800,35.500,0.046400
69.800,35.600,0.062200
69.800,35.700,0.080900
69.800,35.800,0.101800
69.800,35.900,0.124100
69.800,36.000,0.146600
69.800,36.100,0.167700
69.800,36.200,0.185700
69.800,36.300,0.199200
69.800,36.400,0.206900
69.800,36.500,0.208000
69.800,36.600,0.202600
69.800,36.700,0.191100
69.800,36.800,0.174600
69.800,36.900,0.154600
69.800,37.000,0.132700
69.800,37.100,0.110500
69.800,37.200,0.089300
69.800,37.300,0.070200
69.800,37.400,0.053600
69.800,37.500,0.040000
69.800,37.600,0.029200
69.800,37.700,0.020900
69.800,37.800,0.014800
69.800,37.900,0.010400
69.800,38.000,0.007300
69.800,38.100,0.005200
69.800,38.200,0.003700
69.800,38.300,0.002700
69.800,38.400,0.002000
69.800,38.500,0.001500
69.800,38.600,0.001100
69.800,38.700,0.000800
69.800,38.800,0.000600
69.800,38.900,0.000400
69.800,39.000,0.000300
69.800,39.100,0.000200
69.800,39.200,0.000100
69.800,39.300,0.000100
69.800,39.400,0.000100
69.800,39.500,0.000100
69.900,34.300,0.000100
69.900,34.400,0.000300
69.900,34.500,0.000500
69.900,34.600,0.001000
69.900,34.700,0.001700
69.900,34.800,0.002900
69.900,34.900,0.004800
69.900,35.000,0.007800
69.900,35.100,0.012200
69.900,35.200,0.018600
69.900,35.300,0.027400
69.900,35.400,0.039100
69.900,35.500,0.054200
69.900,35.600,0.072700
69.900,35.700,0.094500
69.900,35.800,0.119100
69.900,35.900,0.145200
69.900,36.000,0.171600
69.900,36.100,0.196300
69.900,36.200,0.217500
69.900,36.300,0.233300
69.900,36.400,0.242300
69.900,36.500,0.243700
69.900,36.600,0.237400
69.900,36.700,0.223900
69.900,36.800,0.204700
69.900,36.900,0.181200
69.900,37.000,0.155600
69.900,37.100,0.129600
69.900,37.200,0.104800
69.900,37.300,0.082300
69.900,37.400,0.063000
69.900,37.500,0.047000
69.900,37.600,0.034300
69.900,37.700,0.024700
69.900,37.800,0.017500
69.900,37.900,0.012300
69.900,38.000,0.008700
69.900,38.100,0.006200
69.900,38.200,0.004500
69.900,38.300,0.003200
69.900,38.400,0.002400
69.900,38.500,0.001800
69.900,38.600,0.001300
69.900,38.700,0.000900
69.900,38.800,0.000700
69.900,38.900,0.000500
69.900,39.000,0.000400
69.900,39.100,0.000300
69.900,39.200,0.000200
69.900,39.300,0.000100
69.900,39.400,0.000100
69.900,39.500,0.000100
70.000,34.200,0.000100
70.000,34.300,0.000200
70.000,34.400,0.000300
70.000,34.500,0.000600
70.000,34.600,0.001100
70.000,34.700,0.001900
70.000,34.800,0.003300
70.000,34.900,0.005500
70.000,35.000,0.008900
70.000,35.100,0.014000
70.000,35.200,0.021300
70.000,35.300,0.031400
70.000,35.400,0.044900
70.000,35.500,0.062100
70.000,35.600,0.083400
70.000,35.700,0.108500
70.000,35.800,0.136700
70.000,35.900,0.166900
70.000,36.000,0.197200
70.000,36.100,0.225700
70.000,36.200,0.250100
70.000,36.300,0.268300
70.000,36.400,0.278700
70.000,36.500,0.280400
70.000,36.600,0.273100
70.000,36.700,0.257700
70.000,36.800,0.235500
70.000,36.900,0.208600
70.000,37.000,0.179100
70.000,37.100,0.149200
70.000,37.200,0.120700
70.000,37.300,0.094900
70.000,37.400,0.072600
70.000,37.500,0.054200
70.000,37.600,0.039700
70.000,37.700,0.028500
70.000,37.800,0.020300
70.000,37.900,0.014300
70.000,38.000,0.010100
70.000,38.100,0.007200
70.000,38.200,0.005200
70.000,38.300,0.003800
70.000,38.400,0.002800
70.000,38.500,0.002100
70.000,38.600,0.001500
70.000,38.700,0.001100
70.000,38.800,0.000800
70.000,38.900,0.000600
70.000,39.000,0.000400
70.000,39.100,0.000300
70.000,39.200,0.000200
70.000,39.300,0.000200
70.000,39.400,0.000100
70.000,39.500,0.000100
70.000,39.600,0.000100
70.100,34.200,0.000100
70.100,34.300,0.000200
70.100,34.400,0.000400
70.100,34.500,0.000700
70.100,34.600,0.001200
70.100,34.700,0.002200
70.100,34.800,0.003700
70.100,34.900,0.006200
70.100,35.000,0.010000
70.100,35.100,0.015700
70.100,35.200,0.023900
70.100,35.300,0.035300
70.100,35.400,0.050500
70.100,35.500,0.070000
70.100,35.600,0.094000
70.100,35.700,0.122400
70.100,35.800,0.154200
70.100,35.900,0.188300
70.100,36.000,0.222600
70.100,36.100,0.254800
70.100,36.200,0.282400
70.100,36.300,0.303000
70.100,36.400,0.314800
70.100,36.500,0.316700
70.100,36.600,0.308600
70.100,36.700,0.291200
70.100,36.800,0.266200
70.100,36.900,0.235800
70.100,37.000,0.202500
70.100,37.100,0.168700
70.100,37.200,0.136500
70.100,37.300,0.107300
70.100,37.400,0.082200
70.100,37.500,0.061500
70.100,37.600,0.045000
70.100,37.700,0.032400
70.100,37.800,0.023100
70.100,37.900,0.016400
70.100,38.000,0.011600
70.100,38.100,0.008300
70.100,38.200,0.006000
70.100,38.300,0.004400
70.100,38.400,0.003300
70.100,38.500,0.002400
70.100,38.600,0.001800
70.100,38.700,0.001300
70.100,38.800,0.001000
70.100,38.900,0.000700
70.100,39.000,0.000500
70.100,39.100,0.000400
70.100,39.200,0.000300
70.100,39.300,0.000200
70.100,39.400,0.000200
70.100,39.500,0.000100
70.100,39.600,0.000100
70.200,34.200,0.000100
70.200,34.300,0.000200
70.200,34.400,0.000400
70.200,34.500,0.000700
70.200,34.600,0.001300
70.200,34.700,0.002400
70.200,34.800,0.004100
70.200,34.900,0.006800
70.200,35.000,0.011000
70.200,35.100,0.017300
70.200,35.200,0.026400
70.200,35.300,0.039000
70.200,35.400,0.055800
70.200,35.500,0.077400
70.200,35.600,0.104100
70.200,35.700,0.135500
70.200,35.800,0.170900
70.200,35.900,0.208700
70.200,36.000,0.246800
70.200,36.100,0.282500
70.200,36.200,0.313200
70.200,36.300,0.336100
70.200,36.400,0.349300
70.200,36.500,0.351400
70.200,36.600,0.342400
70.200,36.700,0.323200
70.200,36.800,0.295400
70.200,36.900,0.261700
70.200,37.000,0.224800
70.200,37.100,0.187400
70.200,37.200,0.151600
70.200,37.300,0.119300
70.200,37.400,0.091400
70.200,37.500,0.068400
70.200,37.600,0.050200
70.200,37.700,0.036200
70.200,37.800,0.025800
70.200,37.900,0.018300
70.200,38.000,0.013100
70.200,38.100,0.009400
70.200,38.200,0.006800
70.200,38.300,0.005000
70.200,38.400,0.003700
70.200,38.500,0.002800
70.200,38.600,0.002100
70.200,38.700,0.001500
70.200,38.800,0.001100
70.200,38.900,0.000900
70.200,39.000,0.000600
70.200,39.100,0.000500
70.200,39.200,0.000400
70.200,39.300,0.000300
70.200,39.400,0.000200
70.200,39.500,0.000200
70.200,39.600,0.000100
70.200,39.700,0.000100
70.300,34.200,0.000100
70.300,34.300,0.000200
70.300,34.400,0.000400
70.300,34.500,0.000800
70.300,34.600,0.001400
70.300,34.700,0.002600
70.300,34.800,0.004400
70.300,34.900,0.007400
70.300,35.000,0.011900
70.300,35.100,0.018800
70.300,35.200,0.028600
70.300,35.300,0.042300
70.300,35.400,0.060600
70.300,35.500,0.084100
70.300,35.600,0.113200
70.300,35.700,0.147400
70.300,35.800,0.185900
70.300,35.900,0.227100
70.300,36.000,0.268700
70.300,36.100,0.307700
70.300,36.200,0.341100
70.300,36.300,0.366200
70.300,36.400,0.380600
70.300,36.500,0.383000
70.300,36.600,0.373200
70.300,36.700,0.352300
70.300,36.800,0.322100
70.300,36.900,0.285400
70.300,37.000,0.245200
70.300,37.100,0.204400
70.300,37.200,0.165500
70.300,37.300,0.130300
70.300,37.400,0.099900
70.300,37.500,0.074800
70.300,37.600,0.054900
70.300,37.700,0.039700
70.300,37.800,0.028400
70.300,37.900,0.020200
70.300,38.000,0.014400
70.300,38.100,0.010400
70.300,38.200,0.007500
70.300,38.300,0.005600
70.300,38.400,0.004100
70.300,38.500,0.003100
70.300,38.600,0.002300
70.300,38.700,0.001800
70.300,38.800,0.001300
70.300,38.900,0.001000
70.300,39.000,0.000800
70.300,39.100,0.000600
70.300,39.200,0.000500
70.300,39.300,0.000400
70.300,39.400,0.000300
70.300,39.500,0.000200
70.300,39.600,0.000200
70.300,39.700,0.000200
70.400,34.200,0.000100
70.400,34.300,0.000200
70.400,34.400,0.000400
70.400,34.500,0.000800
70.400,34.600,0.001500
70.400,34.700,0.002700
70.400,34.800,0.004700
70.400,34.900,0.007800
70.400,35.000,0.012700
70.400,35.100,0.020000
70.400,35.200,0.030500
70.400,35.300,0.045100
70.400,35.400,0.064600
70.400,35.500,0.089800
70.400,35.600,0.120800
70.400,35.700,0.157500
70.400,35.800,0.198700
70.400,35.900,0.242800
70.400,36.000,0.287300
70.400,36.100,0.329100
70.400,36.200,0.365000
70.400,36.300,0.391900
70.400,36.400,0.407400
70.400,36.500,0.410000
70.400,36.600,0.399600
70.400,36.700,0.377200
70.400,36.800,0.345000
70.400,36.900,0.305700
70.400,37.000,0.262700
70.400,37.100,0.219100
70.400,37.200,0.177400
70.400,37.300,0.139800
70.400,37.400,0.107300
70.400,37.500,0.080400
70.400,37.600,0.059100
70.400,37.700,0.042700
70.400,37.800,0.030600
70.400,37.900,0.021800
70.400,38.000,0.015600
70.400,38.100,0.011300
70.400,38.200,0.008200
70.400,38.300,0.006100
70.400,38.400,0.004600
70.400,38.500,0.003400
70.400,38.600,0.002600
70.400,38.700,0.002000
70.400,38.800,0.001500
70.400,38.900,0.001200
70.400,39.000,0.000900
70.400,39.100,0.000700
70.400,39.200,0.000600
70.400,39.300,0.000500
70.400,39.400,0.000400
70.400,39.500,0.000300
70.400,39.600,0.000300
70.400,39.700,0.000200
70.400,39.800,0.000200
70.500,34.200,0.000100
70.500,34.300,0.000200
70.500,34.400,0.000500
70.500,34.500,0.000900
70.500,34.600,0.001600
70.500,34.700,0.002800
70.500,34.800,0.004900
70.500,34.900,0.008100
70.500,35.000,0.013200
70.500,35.100,0.020900
70.500,35.200,0.031900
70.500,35.300,0.047200
70.500,35.400,0.067700
70.500,35.500,0.094100
70.500,35.600,0.126700
70.500,35.700,0.165200
70.500,35.800,0.208600
70.500,35.900,0.255000
70.500,36.000,0.301900
70.500,36.100,0.345900
70.500,36.200,0.383700
70.500,36.300,0.412000
70.500,36.400,0.428400
70.500,36.500,0.431200
70.500,36.600,0.420300
70.500,36.700,0.396800
70.500,36.800,0.363000
70.500,36.900,0.321700
70.500,37.000,0.276600
70.500,37.100,0.230700
70.500,37.200,0.186900
70.500,37.300,0.147300
70.500,37.400,0.113100
70.500,37.500,0.084900
70.500,37.600,0.062500
70.500,37.700,0.045300
70.500,37.800,0.032500
70.500,37.900,0.023200
70.500,38.000,0.016700
70.500,38.100,0.012100
70.500,38.200,0.008800
70.500,38.300,0.006600
70.500,38.400,0.004900
70.500,38.500,0.003700
70.500,38.600,0.002900
70.500,38.700,0.002200
70.500,38.800,0.001700
70.500,38.900,0.001300
70.500,39.000,0.001100
70.500,39.100,0.000900
70.500,39.200,0.000700
70.500,39.300,0.000600
70.500,39.400,0.000500
70.500,39.500,0.000400
70.500,39.600,0.000300
70.500,39.700,0.000300
70.500,39.800,0.000200
70.600,34.200,0.000100
70.600,34.300,0.000200
70.600,34.400,0.000500
70.600,34.500,0.000900
70.600,34.600,0.001600
70.600,34.700,0.002900
70.600,34.800,0.005000
70.600,34.900,0.008300
70.600,35.000,0.013600
70.600,35.100,0.021400
70.600,35.200,0.032700
70.600,35.300,0.048500
