longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
96,28,0.0051,5.5,95,5.3684e-05,0,936,936,180,70,subduction intraslab Himalayas,2.5498,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 96E 70-180 km depth M5.5,28N_96E_L3_M5p5,-4.28,-4.89,-6.18
96,29,0.0009,5.5,95,9.4737e-06,0,936,936,180,70,subduction intraslab Himalayas,1.7965,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 96E 70-180 km depth M5.5,29N_96E_L3_M5p5,-5.05,-5.66,-7.34
97,3,0.0233,5.5,95,0.00024526,0,167,167,180,70,subduction interface,2.2746,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,3N 97E 70-180 km depth M5.5,3N_97E_L3_M5p5,-3.62,-4.15,-5.22
97,4,0.0249,5.5,95,0.00026211,0,167,167,180,70,subduction interface,2.3035,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,4N 97E 70-180 km depth M5.5,4N_97E_L3_M5p5,-3.59,-4.12,-5.19
97,5,0.0145,5.5,95,0.00015263,0,167,167,180,70,subduction interface,2.0686,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,5N 97E 70-180 km depth M5.5,5N_97E_L3_M5p5,-3.83,-4.36,-5.43
97,6,0.0028,5.5,95,2.9474e-05,0,167,167,180,70,subduction interface,1.3544,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,6N 97E 70-180 km depth M5.5,6N_97E_L3_M5p5,-4.6,-5.09,-6.16
97,7,0.0001,5.5,95,1.0526e-06,11.289,167,,180,70,subduction interface,-0.092724,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,7N 97E 70-180 km depth M5.5,7N_97E_L3_M5p5,,,
97,21,0.0022,5.5,95,2.3158e-05,170.9,164,,180,70,subduction intraslab,0.3147,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,21N 97E 70-180 km depth M5.5,21N_97E_L3_M5p5,,-5.37,
97,22,0.0043,5.5,95,4.5263e-05,173.66,163,,180,70,subduction interface,1.5407,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,22N 97E 70-180 km depth M5.5,22N_97E_L3_M5p5,-4.39,-4.89,-5.96
97,23,0.0003,5.5,95,3.1579e-06,132.48,163,,180,70,subduction interface,0.3844,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,23N 97E 70-180 km depth M5.5,23N_97E_L3_M5p5,,-6.27,-7.34
97,24,0.0003,5.5,95,3.1579e-06,91.244,163,,180,70,subduction interface,0.3844,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,24N 97E 70-180 km depth M5.5,24N_97E_L3_M5p5,,-6.27,-7.34
97,25,0.002,5.5,95,2.1053e-05,41.12,162,,180,70,subduction intraslab,0.65831,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,25N 97E 70-180 km depth M5.5,25N_97E_L3_M5p5,-5.16,-5.27,
97,26,0.0069,5.5,95,7.2632e-05,0,162,162,180,70,subduction intraslab,1.1961,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,26N 97E 70-180 km depth M5.5,26N_97E_L3_M5p5,-4.23,-4.65,-5.75
97,27,0.0015,5.5,95,1.5789e-05,0,162,162,180,70,subduction intraslab,0.53337,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,27N 97E 70-180 km depth M5.5,27N_97E_L3_M5p5,-5.78,-5.44,
97,28,0.0014,5.5,95,1.4737e-05,0,936,936,180,70,subduction intraslab Himalayas,1.9884,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 97E 70-180 km depth M5.5,28N_97E_L3_M5p5,-4.85,-5.46,-6.93
97,29,0.0002,5.5,95,2.1053e-06,0,936,936,180,70,subduction intraslab Himalayas,1.1433,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 97E 70-180 km depth M5.5,29N_97E_L3_M5p5,-5.83,-6.38,
98,3,0.0163,5.5,95,0.00017158,18.391,167,,180,70,subduction interface,2.1195,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,3N 98E 70-180 km depth M5.5,3N_98E_L3_M5p5,-3.78,-4.3,-5.37
98,4,0.0121,5.5,95,0.00012737,0,167,167,180,70,subduction interface,1.9901,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,4N 98E 70-180 km depth M5.5,4N_98E_L3_M5p5,-3.91,-4.43,-5.5
98,5,0.0033,5.5,95,3.4737e-05,0,167,167,180,70,subduction interface,1.4258,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,5N 98E 70-180 km depth M5.5,5N_98E_L3_M5p5,-4.52,-5.01,-6.08
98,6,0.0002,5.5,95,2.1053e-06,46.711,167,,180,70,subduction interface,0.20831,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,6N 98E 70-180 km depth M5.5,6N_98E_L3_M5p5,,-6.63,-7.7
98,25,0.0015,5.5,95,1.5789e-05,121.3,162,,180,70,subduction intraslab,0.53337,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,25N 98E 70-180 km depth M5.5,25N_98E_L3_M5p5,-5.78,-5.44,
98,26,0.0015,5.5,95,1.5789e-05,53.691,162,,180,70,subduction intraslab,0.53337,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,26N 98E 70-180 km depth M5.5,26N_98E_L3_M5p5,-5.78,-5.44,
98,27,0.0002,5.5,95,2.1053e-06,4.9392,162,,180,70,subduction intraslab,-0.34169,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,27N 98E 70-180 km depth M5.5,27N_98E_L3_M5p5,,,
99,3,0.0124,5.5,95,0.00013053,48.188,167,,180,70,subduction interface,2.0007,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,3N 99E 70-180 km depth M5.5,3N_99E_L3_M5p5,-3.9,-4.42,-5.49
99,4,0.0067,5.5,95,7.0526e-05,24.282,167,,180,70,subduction interface,1.7334,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,4N 99E 70-180 km depth M5.5,4N_99E_L3_M5p5,-4.18,-4.69,-5.76
99,5,0.0012,5.5,95,1.2632e-05,82.543,167,,180,70,subduction interface,0.98646,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,5N 99E 70-180 km depth M5.5,5N_99E_L3_M5p5,-5.09,-5.48,-6.55
100,4,0.002,5.5,95,2.1053e-05,118.74,167,,180,70,subduction interface,1.2083,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,4N 100E 70-180 km depth M5.5,4N_100E_L3_M5p5,-4.78,-5.24,-6.31
