longitude,latitude,mmin,duration,lambda,nu,distance,zoneid,in zoneid,tectonic subregion,a,b,mmax,name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
67.0,35.0,5.5,97,8.247422680412371e-06,0.0008,183.72266913603207,169.0,,subduction intraslab,-0.46368174727430134,0.84,8.6,35N 67E 180-300 km depth,35N67Ez169p0,,,
68.0,33.0,5.5,97,3.092783505154639e-06,0.0003,208.4932077304025,169.0,,subduction intraslab,-0.8896504795465825,0.84,8.6,33N 68E 180-300 km depth,33N68Ez169p0,,,
68.0,34.0,5.5,97,1.5463917525773197e-05,0.0015,123.46348836767206,169.0,,subduction intraslab,-0.19068047521056375,0.84,8.6,34N 68E 180-300 km depth,34N68Ez169p0,,,
68.0,35.0,5.5,97,3.092783505154639e-06,0.0003,93.76712994428343,169.0,,subduction intraslab,-0.8896504795465825,0.84,8.6,35N 68E 180-300 km depth,35N68Ez169p0,,,
68.0,36.0,5.5,97,2.061855670103093e-06,0.0002,77.54285698010649,169.0,,subduction intraslab,-1.0657417386022638,0.84,8.6,36N 68E 180-300 km depth,36N68Ez169p0,,,
68.0,37.0,5.5,97,1.0309278350515464e-06,0.0001,61.3002066142804,169.0,,subduction intraslab,-1.366771734266245,0.84,8.6,37N 68E 180-300 km depth,37N68Ez169p0,,,
69.0,35.0,5.5,97,1.0309278350515464e-05,0.001,3.6304770448898322,169.0,,subduction intraslab,-0.3667717342662451,0.84,8.6,35N 69E 180-300 km depth,35N69Ez169p0,,,
69.0,38.0,5.5,97,9.278350515463917e-06,0.0009,73.01182880490806,169.0,,subduction intraslab,-0.4125292248269199,0.84,8.6,38N 69E 180-300 km depth,38N69Ez169p0,,,
70.0,38.0,5.5,97,0.00010412371134020619,0.0101,55.49380349700547,169.0,,subduction intraslab,0.637549639516398,0.84,8.6,38N 70E 180-300 km depth,38N70Ez169p0,-4.39,-4.52,-5.36
71.0,35.0,5.5,97,0.0001288659793814433,0.0125,15.655978496304773,169.0,,subduction intraslab,0.7301382787418116,0.84,8.6,35N 71E 180-300 km depth,35N71Ez169p0,-4.18,-4.4,-5.24
72.0,35.0,5.5,97,3.0927835051546395e-05,0.003,42.59469332016153,169.0,,subduction intraslab,0.1103495204534175,0.84,8.6,35N 72E 180-300 km depth,35N72Ez169p0,,-5.58,-6.42
73.0,35.0,5.5,97,1.0309278350515464e-06,0.0001,90.58766176799551,169.0,,subduction intraslab,-1.366771734266245,0.84,8.6,35N 73E 180-300 km depth,35N73Ez169p0,,,
72.0,37.0,5.5,97,0.0007969072164948453,0.0773,0.0,170.0,170.0,subduction intraslab,4.326407759652081,1.35,7.0,37N 72E 180-300 km depth,37N72Ez170p0,-3.1,-3.77,-5.12
72.0,38.0,5.5,97,6.597938144329897e-05,0.0064,0.0,170.0,170.0,subduction intraslab,3.244408239717643,1.35,7.0,38N 72E 180-300 km depth,38N72Ez170p0,-4.18,-4.86,-6.21
73.0,37.0,5.5,97,4.4329896907216494e-05,0.0043,0.0,170.0,170.0,subduction intraslab,3.0716967213133426,1.35,7.0,37N 73E 180-300 km depth,37N73Ez170p0,-4.36,-5.03,-6.39
73.0,38.0,5.5,97,6.185567010309278e-06,0.0006,0.0,170.0,170.0,subduction intraslab,2.2163795161173994,1.35,7.0,38N 73E 180-300 km depth,38N73Ez170p0,-5.22,-5.89,-7.3
70.0,39.0,5.5,97,4.123711340206186e-06,0.0004,119.03287412479058,170.0,,subduction intraslab,2.040288257061718,1.35,7.0,39N 70E 180-300 km depth,39N70Ez170p0,-5.4,-6.06,-7.51
71.0,38.0,5.5,97,0.00018350515463917526,0.0178,37.59997709175844,170.0,,subduction intraslab,3.68864826804265,1.35,7.0,38N 71E 180-300 km depth,38N71Ez170p0,-3.74,-4.41,-5.76
71.0,39.0,5.5,97,2.268041237113402e-05,0.0022,51.218994548091494,170.0,,subduction intraslab,2.780650946555962,1.35,7.0,39N 71E 180-300 km depth,39N71Ez170p0,-4.65,-5.32,-6.69
72.0,39.0,5.5,97,4.845360824742268e-05,0.0047,34.12445740289568,170.0,,subduction intraslab,3.1103261236694735,1.35,7.0,39N 72E 180-300 km depth,39N72Ez170p0,-4.32,-4.99,-6.35
73.0,36.0,5.5,97,4.0206185567010306e-05,0.0039,40.20005407813945,170.0,,subduction intraslab,3.029292872760255,1.35,7.0,36N 73E 180-300 km depth,36N73Ez170p0,-4.4,-5.07,-6.43
73.0,39.0,5.5,97,1.6494845360824743e-05,0.0016,20.19364101710129,170.0,,subduction intraslab,2.6423482483896805,1.35,7.0,39N 73E 180-300 km depth,39N73Ez170p0,-4.79,-5.46,-6.83
74.0,39.0,5.5,97,1.0309278350515464e-06,0.0001,7.194034909261207,170.0,,subduction intraslab,1.4382282657337555,1.35,7.0,39N 74E 180-300 km depth,39N74Ez170p0,-6.07,-6.68,-8.75
93.0,8.0,5.5,97,1.0309278350515464e-06,0.0001,0.0,172.0,172.0,subduction intraslab,-1.2567717342662457,0.86,8.0,8N 93E 180-300 km depth,8N93Ez172p0,,,
94.0,6.0,5.5,97,4.123711340206186e-06,0.0004,0.0,172.0,172.0,subduction intraslab,-0.6547117429382832,0.86,8.0,6N 94E 180-300 km depth,6N94Ez172p0,,,
94.0,7.0,5.5,97,2.1649484536082473e-05,0.0021,0.0,172.0,172.0,subduction intraslab,0.06544756046767386,0.86,8.0,7N 94E 180-300 km depth,7N94Ez172p0,,-5.95,-6.81
94.0,8.0,5.5,97,3.6082474226804125e-05,0.0035,0.0,172.0,172.0,subduction intraslab,0.28729631008403,0.86,8.0,8N 94E 180-300 km depth,8N94Ez172p0,,-5.19,-6.05
94.0,9.0,5.5,97,3.092783505154639e-06,0.0003,0.0,172.0,172.0,subduction intraslab,-0.7796504795465831,0.86,8.0,9N 94E 180-300 km depth,9N94Ez172p0,,,
95.0,5.0,5.5,97,2.061855670103093e-06,0.0002,0.0,172.0,172.0,subduction intraslab,-0.9557417386022644,0.86,8.0,5N 95E 180-300 km depth,5N95Ez172p0,,,
95.0,6.0,5.5,97,4.845360824742268e-05,0.0047,0.0,172.0,172.0,subduction intraslab,0.4153261236694723,0.86,8.0,6N 95E 180-300 km depth,6N95Ez172p0,,-4.96,-5.82
95.0,7.0,5.5,97,9.278350515463917e-05,0.009,0.0,172.0,172.0,subduction intraslab,0.6974707751730795,0.86,8.0,7N 95E 180-300 km depth,7N95Ez172p0,-4.37,-4.56,-5.42
95.0,8.0,5.5,97,4.3298969072164946e-05,0.0042,0.0,172.0,172.0,subduction intraslab,0.3664775561316551,0.86,8.0,8N 95E 180-300 km depth,8N95Ez172p0,,-5.04,-5.9
95.0,9.0,5.5,97,3.092783505154639e-06,0.0003,0.0,172.0,172.0,subduction intraslab,-0.7796504795465831,0.86,8.0,9N 95E 180-300 km depth,9N95Ez172p0,,,
96.0,5.0,5.5,97,1.0309278350515464e-06,0.0001,0.0,172.0,172.0,subduction intraslab,-1.2567717342662457,0.86,8.0,5N 96E 180-300 km depth,5N96Ez172p0,,,
96.0,6.0,5.5,97,2.7835051546391755e-05,0.0027,0.0,172.0,172.0,subduction intraslab,0.17459202989274214,0.86,8.0,6N 96E 180-300 km depth,6N96Ez172p0,,-5.47,-6.33
96.0,7.0,5.5,97,3.1958762886597937e-05,0.0031,0.0,172.0,172.0,subduction intraslab,0.23458995956802742,0.86,8.0,7N 96E 180-300 km depth,7N96Ez172p0,,-5.3,-6.16
96.0,8.0,5.5,97,3.092783505154639e-06,0.0003,0.0,172.0,172.0,subduction intraslab,-0.7796504795465831,0.86,8.0,8N 96E 180-300 km depth,8N96Ez172p0,,,
97.0,6.0,5.5,97,1.0309278350515464e-06,0.0001,0.0,172.0,172.0,subduction intraslab,-1.2567717342662457,0.86,8.0,6N 97E 180-300 km depth,6N97Ez172p0,,,
97.0,7.0,5.5,97,1.0309278350515464e-06,0.0001,0.0,172.0,172.0,subduction intraslab,-1.2567717342662457,0.86,8.0,7N 97E 180-300 km depth,7N97Ez172p0,,,
98.0,4.0,5.5,97,1.8556701030927833e-05,0.0018,0.0,172.0,172.0,subduction intraslab,-0.0014992291629392085,0.86,8.0,4N 98E 180-300 km depth,4N98Ez172p0,,,
98.0,3.0,5.5,97,1.7525773195876288e-05,0.0017,32.945919686587864,172.0,,subduction intraslab,-0.02632281288797156,0.86,8.0,3N 98E 180-300 km depth,3N98Ez172p0,,,
98.0,5.0,5.5,97,2.061855670103093e-06,0.0002,9.510712550218146,172.0,,subduction intraslab,-0.9557417386022644,0.86,8.0,5N 98E 180-300 km depth,5N98Ez172p0,,,
98.0,6.0,5.5,97,1.0309278350515464e-06,0.0001,48.7814627273371,172.0,,subduction intraslab,-1.2567717342662457,0.86,8.0,6N 98E 180-300 km depth,6N98Ez172p0,,,
99.0,3.0,5.5,97,0.00011443298969072166,0.0111,78.83436267938995,172.0,,subduction intraslab,0.7885512445204124,0.86,8.0,3N 99E 180-300 km depth,3N99Ez172p0,-4.19,-4.45,-5.31
99.0,4.0,5.5,97,0.00011237113402061856,0.0109,73.92765621217917,172.0,,subduction intraslab,0.7806547636743781,0.86,8.0,4N 99E 180-300 km depth,4N99Ez172p0,-4.21,-4.46,-5.32
99.0,5.0,5.5,97,2.3711340206185567e-05,0.0023,113.04457745297545,172.0,,subduction intraslab,0.1049561017513474,0.86,8.0,5N 99E 180-300 km depth,5N99Ez172p0,,-5.72,-6.58
99.0,6.0,5.5,97,4.536082474226804e-05,0.0044,152.118269627715,172.0,,subduction intraslab,0.3866809422199422,0.86,8.0,6N 99E 180-300 km depth,6N99Ez172p0,,-5.0,-5.86
100.0,4.0,5.5,97,4.1237113402061855e-05,0.004,177.6615642851759,172.0,,subduction intraslab,0.34528825706171684,0.86,8.0,4N 100E 180-300 km depth,4N100Ez172p0,,-5.08,-5.94
