longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,hypo_depth,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
69,33,0.1003,4.5,45,0.0022289,0,92,92,70,25,47.5,subduction interface,2.0731,1.05,0.1,8.3,0.4,-5.0,66,194,2,StrasserInterface,33N 69E 25-70 km depth M4.5,33N_69E_L2_M4p5,-3.18,-4.23,-5.28
69,34,0.1032,4.5,45,0.0022933,0,92,92,70,25,47.5,subduction interface,2.0855,1.05,0.1,8.3,0.4,-5.0,66,194,2,StrasserInterface,34N 69E 25-70 km depth M4.5,34N_69E_L2_M4p5,-3.17,-4.22,-5.27
69,35,0.1464,4.5,45,0.0032533,0,92,92,70,25,47.5,subduction interface,2.2373,1.05,0.1,8.3,0.4,-5.0,66,194,2,StrasserInterface,35N 69E 25-70 km depth M4.5,35N_69E_L2_M4p5,-3.02,-4.07,-5.12
69,36,0.9681,4.5,45,0.021513,0,88,88,70,25,47.5,subduction interface,3.8227,1.22,0.09,8,0.4,4.0,73,210,2,StrasserInterface,36N 69E 25-70 km depth M4.5,36N_69E_L2_M4p5,-2.28,-3.5,-4.72
69,37,0.7802,4.5,45,0.017338,0,88,88,70,25,47.5,subduction interface,3.729,1.22,0.09,8,0.4,4.0,73,210,2,StrasserInterface,37N 69E 25-70 km depth M4.5,37N_69E_L2_M4p5,-2.37,-3.59,-4.81
69,38,0.3061,4.5,45,0.0068022,0,87,87,70,25,47.5,subduction interface,3.0527,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,38N 69E 25-70 km depth M4.5,38N_69E_L2_M4p5,-2.75,-3.91,-5.07
69,39,0.192,4.5,45,0.0042667,0,87,87,70,25,47.5,subduction interface,2.8501,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,39N 69E 25-70 km depth M4.5,39N_69E_L2_M4p5,-2.95,-4.11,-5.27
70,19,0.0004,4.5,45,8.8889e-06,78.478,933,,70,25,47.5,stable shallow crust,-1.0462,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,19N 70E 25-70 km depth M4.5,19N_70E_L2_M4p5,,,
70,20,0.0011,4.5,45,2.4444e-05,40.564,933,,70,25,47.5,stable shallow crust,-0.60682,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,20N 70E 25-70 km depth M4.5,20N_70E_L2_M4p5,,,
70,21,0.0001,4.5,45,2.2222e-06,2.6137,933,,70,25,47.5,stable shallow crust,-1.6482,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,21N 70E 25-70 km depth M4.5,21N_70E_L2_M4p5,,,
70,22,0.0102,4.5,45,0.00022667,0,932,932,70,25,47.5,stable shallow crust,0.54039,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,22N 70E 25-70 km depth M4.5,22N_70E_L2_M4p5,-4.26,-5.84,
70,23,0.0223,4.5,45,0.00049556,0,932,932,70,25,47.5,stable shallow crust,0.88009,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,23N 70E 25-70 km depth M4.5,23N_70E_L2_M4p5,-3.83,-4.91,
70,24,0.0247,4.5,45,0.00054889,0,932,932,70,25,47.5,stable shallow crust,0.92448,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,24N 70E 25-70 km depth M4.5,24N_70E_L2_M4p5,-3.78,-4.84,
70,25,0.0087,4.5,45,0.00019333,0,932,932,70,25,47.5,stable shallow crust,0.47131,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,25N 70E 25-70 km depth M4.5,25N_70E_L2_M4p5,-4.36,-6.95,
70,26,0.0005,4.5,45,1.1111e-05,0,932,932,70,25,47.5,stable shallow crust,-0.76924,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,26N 70E 25-70 km depth M4.5,26N_70E_L2_M4p5,,,
70,27,0.0086,4.5,45,0.00019111,0,932,932,70,25,47.5,stable shallow crust,0.46629,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,27N 70E 25-70 km depth M4.5,27N_70E_L2_M4p5,-4.37,-7.64,
70,28,0.0141,4.5,45,0.00031333,0,932,932,70,25,47.5,stable shallow crust,0.68101,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,28N 70E 25-70 km depth M4.5,28N_70E_L2_M4p5,-4.07,-5.31,
70,29,0.1864,4.5,45,0.0041422,0,93,93,70,25,47.5,subduction interface,2.9272,1.18,0.09,8.3,0.4,-2.0,77,196,2,StrasserInterface,29N 70E 25-70 km depth M4.5,29N_70E_L2_M4p5,-2.97,-4.15,-5.33
70,30,0.3793,4.5,45,0.0084289,0,93,93,70,25,47.5,subduction interface,3.2358,1.18,0.09,8.3,0.4,-2.0,77,196,2,StrasserInterface,30N 70E 25-70 km depth M4.5,30N_70E_L2_M4p5,-2.66,-3.84,-5.02
70,31,0.2128,4.5,45,0.0047289,0,93,93,70,25,47.5,subduction interface,2.9848,1.18,0.09,8.3,0.4,-2.0,77,196,2,StrasserInterface,31N 70E 25-70 km depth M4.5,31N_70E_L2_M4p5,-2.92,-4.1,-5.28
70,32,0.1713,4.5,45,0.0038067,0,93,93,70,25,47.5,subduction interface,2.8905,1.18,0.09,8.3,0.4,-2.0,77,196,2,StrasserInterface,32N 70E 25-70 km depth M4.5,32N_70E_L2_M4p5,-3.01,-4.19,-5.37
70,33,0.0754,4.5,45,0.0016756,0,97,97,70,25,47.5,subduction interface,1.4092,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,33N 70E 25-70 km depth M4.5,33N_70E_L2_M4p5,-3.26,-4.19,-5.21
70,34,0.2092,4.5,45,0.0046489,0,92,92,70,25,47.5,subduction interface,2.3923,1.05,0.1,8.3,0.4,-5.0,66,194,2,StrasserInterface,34N 70E 25-70 km depth M4.5,34N_70E_L2_M4p5,-2.86,-3.91,-4.96
70,35,0.2946,4.5,45,0.0065467,0,92,92,70,25,47.5,subduction interface,2.541,1.05,0.1,8.3,0.4,-5.0,66,194,2,StrasserInterface,35N 70E 25-70 km depth M4.5,35N_70E_L2_M4p5,-2.71,-3.76,-4.81
70,36,0.432,4.5,45,0.0096,0,89,89,70,25,47.5,subduction interface,2.9773,1.11,0.06,7.3,0.4,94.0,68,340,2,StrasserInterface,36N 70E 25-70 km depth M4.5,36N_70E_L2_M4p5,-2.57,-3.68,-4.8
70,37,0.6927,4.5,45,0.015393,0,88,88,70,25,47.5,subduction interface,3.6773,1.22,0.09,8,0.4,4.0,73,210,2,StrasserInterface,37N 70E 25-70 km depth M4.5,37N_70E_L2_M4p5,-2.42,-3.64,-4.86
70,38,0.4823,4.5,45,0.010718,0,88,88,70,25,47.5,subduction interface,3.5201,1.22,0.09,8,0.4,4.0,73,210,2,StrasserInterface,38N 70E 25-70 km depth M4.5,38N_70E_L2_M4p5,-2.58,-3.8,-5.02
70,39,0.5352,4.5,45,0.011893,0,87,87,70,25,47.5,subduction interface,3.2953,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,39N 70E 25-70 km depth M4.5,39N_70E_L2_M4p5,-2.5,-3.66,-4.82
71,19,0.0048,4.5,45,0.00010667,0,933,933,70,25,47.5,stable shallow crust,0.033029,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,19N 71E 25-70 km depth M4.5,19N_71E_L2_M4p5,-5.55,,
71,20,0.0153,4.5,45,0.00034,0,933,933,70,25,47.5,stable shallow crust,0.53648,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,20N 71E 25-70 km depth M4.5,20N_71E_L2_M4p5,-4.06,-5.05,
71,21,0.0002,4.5,45,4.4444e-06,0,933,933,70,25,47.5,stable shallow crust,-1.3472,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,21N 71E 25-70 km depth M4.5,21N_71E_L2_M4p5,,,
71,22,0.0062,4.5,45,0.00013778,0,933,933,70,25,47.5,stable shallow crust,0.14418,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,22N 71E 25-70 km depth M4.5,22N_71E_L2_M4p5,-4.85,,
71,23,0.0167,4.5,45,0.00037111,0,932,932,70,25,47.5,stable shallow crust,0.7545,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,23N 71E 25-70 km depth M4.5,23N_71E_L2_M4p5,-3.98,-5.14,
71,24,0.017,4.5,45,0.00037778,0,932,932,70,25,47.5,stable shallow crust,0.76224,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,24N 71E 25-70 km depth M4.5,24N_71E_L2_M4p5,-3.97,-5.12,
71,25,0.0183,4.5,45,0.00040667,0,932,932,70,25,47.5,stable shallow crust,0.79424,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,25N 71E 25-70 km depth M4.5,25N_71E_L2_M4p5,-3.93,-5.06,
71,26,0.0153,4.5,45,0.00034,0,932,932,70,25,47.5,stable shallow crust,0.71648,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,26N 71E 25-70 km depth M4.5,26N_71E_L2_M4p5,-4.03,-5.22,
71,27,0.0086,4.5,45,0.00019111,0,932,932,70,25,47.5,stable shallow crust,0.46629,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,27N 71E 25-70 km depth M4.5,27N_71E_L2_M4p5,-4.37,-7.64,
71,28,0.0034,4.5,45,7.5556e-05,0,932,932,70,25,47.5,stable shallow crust,0.063266,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,28N 71E 25-70 km depth M4.5,28N_71E_L2_M4p5,-5.45,,
71,29,0.0235,4.5,45,0.00052222,0,932,932,70,25,47.5,stable shallow crust,0.90286,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,29N 71E 25-70 km depth M4.5,29N_71E_L2_M4p5,-3.81,-4.87,
71,30,0.0553,4.5,45,0.0012289,0,93,93,70,25,47.5,subduction interface,2.3995,1.18,0.09,8.3,0.4,-2.0,77,196,2,StrasserInterface,30N 71E 25-70 km depth M4.5,30N_71E_L2_M4p5,-3.5,-4.68,-5.86
71,31,0.0541,4.5,45,0.0012022,0,93,93,70,25,47.5,subduction interface,2.39,1.18,0.09,8.3,0.4,-2.0,77,196,2,StrasserInterface,31N 71E 25-70 km depth M4.5,31N_71E_L2_M4p5,-3.51,-4.69,-5.87
71,32,0.0462,4.5,45,0.0010267,0,97,97,70,25,47.5,subduction interface,1.1964,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,32N 71E 25-70 km depth M4.5,32N_71E_L2_M4p5,-3.48,-4.41,-5.5
71,33,0.0565,4.5,45,0.0012556,0,97,97,70,25,47.5,subduction interface,1.2838,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,33N 71E 25-70 km depth M4.5,33N_71E_L2_M4p5,-3.39,-4.32,-5.37
71,34,0.1361,4.5,45,0.0030244,0,99,99,70,25,47.5,subduction interface,2.6556,1.15,0.1,7.1,0.4,-18.0,76,275,2,StrasserInterface,34N 71E 25-70 km depth M4.5,34N_71E_L2_M4p5,-3.1,-4.25,-5.4
71,35,0.2824,4.5,45,0.0062756,0,92,92,70,25,47.5,subduction interface,2.5227,1.05,0.1,8.3,0.4,-5.0,66,194,2,StrasserInterface,35N 71E 25-70 km depth M4.5,35N_71E_L2_M4p5,-2.73,-3.78,-4.83
71,36,0.3113,4.5,45,0.0069178,0,89,89,70,25,47.5,subduction interface,2.835,1.11,0.06,7.3,0.4,94.0,68,340,2,StrasserInterface,36N 71E 25-70 km depth M4.5,36N_71E_L2_M4p5,-2.72,-3.83,-4.94
71,37,0.6657,4.5,45,0.014793,0,89,89,70,25,47.5,subduction interface,3.1651,1.11,0.06,7.3,0.4,94.0,68,340,2,StrasserInterface,37N 71E 25-70 km depth M4.5,37N_71E_L2_M4p5,-2.39,-3.5,-4.61
71,38,0.4833,4.5,45,0.01074,0,90,90,70,25,47.5,subduction interface,3.431,1.2,0.06,8,0.4,-36.0,52,210,2,StrasserInterface,38N 71E 25-70 km depth M4.5,38N_71E_L2_M4p5,-2.57,-3.77,-4.97
71,39,0.7725,4.5,45,0.017167,0,87,87,70,25,47.5,subduction interface,3.4547,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,39N 71E 25-70 km depth M4.5,39N_71E_L2_M4p5,-2.35,-3.51,-4.67
72,19,0.0004,4.5,45,8.8889e-06,0,933,933,70,25,47.5,stable shallow crust,-1.0462,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,19N 72E 25-70 km depth M4.5,19N_72E_L2_M4p5,,,
72,20,0.0012,4.5,45,2.6667e-05,0,933,933,70,25,47.5,stable shallow crust,-0.56903,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,20N 72E 25-70 km depth M4.5,20N_72E_L2_M4p5,,,
72,23,0.0001,4.5,45,2.2222e-06,0,932,932,70,25,47.5,stable shallow crust,-1.4682,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,23N 72E 25-70 km depth M4.5,23N_72E_L2_M4p5,,,
72,24,0.0003,4.5,45,6.6667e-06,0,932,932,70,25,47.5,stable shallow crust,-0.99109,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,24N 72E 25-70 km depth M4.5,24N_72E_L2_M4p5,,,
72,25,0.0015,4.5,45,3.3333e-05,0,932,932,70,25,47.5,stable shallow crust,-0.29212,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,25N 72E 25-70 km depth M4.5,25N_72E_L2_M4p5,,,
72,26,0.0058,4.5,45,0.00012889,0,932,932,70,25,47.5,stable shallow crust,0.29522,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,26N 72E 25-70 km depth M4.5,26N_72E_L2_M4p5,-4.66,,
72,27,0.0004,4.5,45,8.8889e-06,0,932,932,70,25,47.5,stable shallow crust,-0.86615,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,27N 72E 25-70 km depth M4.5,27N_72E_L2_M4p5,,,
72,28,0.0019,4.5,45,4.2222e-05,0,932,932,70,25,47.5,stable shallow crust,-0.18946,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,28N 72E 25-70 km depth M4.5,28N_72E_L2_M4p5,,,
72,29,0.0002,4.5,45,4.4444e-06,0,932,932,70,25,47.5,stable shallow crust,-1.1672,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,29N 72E 25-70 km depth M4.5,29N_72E_L2_M4p5,,,
72,30,0.0019,4.5,45,4.2222e-05,0,97,97,70,25,47.5,subduction interface,-0.18946,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,30N 72E 25-70 km depth M4.5,30N_72E_L2_M4p5,,,
72,31,0.0368,4.5,45,0.00081778,0,97,97,70,25,47.5,subduction interface,1.0976,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,31N 72E 25-70 km depth M4.5,31N_72E_L2_M4p5,-3.59,-4.52,-5.67
72,32,0.0383,4.5,45,0.00085111,0,97,97,70,25,47.5,subduction interface,1.115,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,32N 72E 25-70 km depth M4.5,32N_72E_L2_M4p5,-3.57,-4.5,-5.64
72,33,0.093,4.5,45,0.0020667,0,97,97,70,25,47.5,subduction interface,1.5003,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,33N 72E 25-70 km depth M4.5,33N_72E_L2_M4p5,-3.16,-4.09,-5.09
72,34,0.1173,4.5,45,0.0026067,0,99,99,70,25,47.5,subduction interface,2.5911,1.15,0.1,7.1,0.4,-18.0,76,275,2,StrasserInterface,34N 72E 25-70 km depth M4.5,34N_72E_L2_M4p5,-3.16,-4.31,-5.47
72,35,0.1416,4.5,45,0.0031467,0,99,99,70,25,47.5,subduction interface,2.6729,1.15,0.1,7.1,0.4,-18.0,76,275,2,StrasserInterface,35N 72E 25-70 km depth M4.5,35N_72E_L2_M4p5,-3.08,-4.23,-5.39
72,36,0.1896,4.5,45,0.0042133,0,89,89,70,25,47.5,subduction interface,2.6196,1.11,0.06,7.3,0.4,94.0,68,340,2,StrasserInterface,36N 72E 25-70 km depth M4.5,36N_72E_L2_M4p5,-2.93,-4.04,-5.16
72,37,0.7639,4.5,45,0.016976,0,89,89,70,25,47.5,subduction interface,3.2248,1.11,0.06,7.3,0.4,94.0,68,340,2,StrasserInterface,37N 72E 25-70 km depth M4.5,37N_72E_L2_M4p5,-2.33,-3.44,-4.55
72,38,0.8269,4.5,45,0.018376,0,90,90,70,25,47.5,subduction interface,3.6642,1.2,0.06,8,0.4,-36.0,52,210,2,StrasserInterface,38N 72E 25-70 km depth M4.5,38N_72E_L2_M4p5,-2.34,-3.54,-4.74
72,39,0.76,4.5,45,0.016889,0,87,87,70,25,47.5,subduction interface,3.4476,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,39N 72E 25-70 km depth M4.5,39N_72E_L2_M4p5,-2.35,-3.51,-4.67
73,16,0.001,4.5,45,2.2222e-05,0,933,933,70,25,47.5,stable shallow crust,-0.64821,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,16N 73E 25-70 km depth M4.5,16N_73E_L2_M4p5,,,
73,17,0.0136,4.5,45,0.00030222,0,933,933,70,25,47.5,stable shallow crust,0.48533,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,17N 73E 25-70 km depth M4.5,17N_73E_L2_M4p5,-4.14,-5.15,
73,18,0.0018,4.5,45,4e-05,0,933,933,70,25,47.5,stable shallow crust,-0.39294,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,18N 73E 25-70 km depth M4.5,18N_73E_L2_M4p5,,,
73,19,0.0036,4.5,45,8e-05,0,933,933,70,25,47.5,stable shallow crust,-0.09191,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,19N 73E 25-70 km depth M4.5,19N_73E_L2_M4p5,,,
73,20,0.0065,4.5,45,0.00014444,0,933,933,70,25,47.5,stable shallow crust,0.1647,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,20N 73E 25-70 km depth M4.5,20N_73E_L2_M4p5,-4.79,,
73,27,0.001,4.5,45,2.2222e-05,0,932,932,70,25,47.5,stable shallow crust,-0.46821,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,27N 73E 25-70 km depth M4.5,27N_73E_L2_M4p5,,,
73,28,0.0187,4.5,45,0.00041556,0,932,932,70,25,47.5,stable shallow crust,0.80363,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,28N 73E 25-70 km depth M4.5,28N_73E_L2_M4p5,-3.92,-5.04,
73,29,0.001,4.5,45,2.2222e-05,0,932,932,70,25,47.5,stable shallow crust,-0.46821,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,29N 73E 25-70 km depth M4.5,29N_73E_L2_M4p5,,,
73,30,0.0035,4.5,45,7.7778e-05,0,97,97,70,25,47.5,subduction interface,0.075856,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,30N 73E 25-70 km depth M4.5,30N_73E_L2_M4p5,-5.37,-6.3,
73,31,0.0651,4.5,45,0.0014467,0,97,97,70,25,47.5,subduction interface,1.3454,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,31N 73E 25-70 km depth M4.5,31N_73E_L2_M4p5,-3.32,-4.25,-5.29
73,32,0.0657,4.5,45,0.00146,0,97,97,70,25,47.5,subduction interface,1.3494,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,32N 73E 25-70 km depth M4.5,32N_73E_L2_M4p5,-3.32,-4.25,-5.28
73,33,0.1254,4.5,45,0.0027867,0,99,99,70,25,47.5,subduction interface,2.6201,1.15,0.1,7.1,0.4,-18.0,76,275,2,StrasserInterface,33N 73E 25-70 km depth M4.5,33N_73E_L2_M4p5,-3.13,-4.28,-5.44
73,34,0.2229,4.5,45,0.0049533,0,99,99,70,25,47.5,subduction interface,2.8699,1.15,0.1,7.1,0.4,-18.0,76,275,2,StrasserInterface,34N 73E 25-70 km depth M4.5,34N_73E_L2_M4p5,-2.88,-4.03,-5.19
73,35,0.3733,4.5,45,0.0082956,0,99,99,70,25,47.5,subduction interface,3.0938,1.15,0.1,7.1,0.4,-18.0,76,275,2,StrasserInterface,35N 73E 25-70 km depth M4.5,35N_73E_L2_M4p5,-2.66,-3.81,-4.96
73,36,0.2935,4.5,45,0.0065222,0,99,99,70,25,47.5,subduction interface,2.9894,1.15,0.1,7.1,0.4,-18.0,76,275,2,StrasserInterface,36N 73E 25-70 km depth M4.5,36N_73E_L2_M4p5,-2.76,-3.91,-5.07
73,37,0.4487,4.5,45,0.0099711,0,90,90,70,25,47.5,subduction interface,3.3987,1.2,0.06,8,0.4,-36.0,52,210,2,StrasserInterface,37N 73E 25-70 km depth M4.5,37N_73E_L2_M4p5,-2.6,-3.8,-5
73,38,0.6013,4.5,45,0.013362,0,90,90,70,25,47.5,subduction interface,3.5259,1.2,0.06,8,0.4,-36.0,52,210,2,StrasserInterface,38N 73E 25-70 km depth M4.5,38N_73E_L2_M4p5,-2.47,-3.67,-4.87
73,39,0.563,4.5,45,0.012511,0,87,87,70,25,47.5,subduction interface,3.3173,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,39N 73E 25-70 km depth M4.5,39N_73E_L2_M4p5,-2.48,-3.64,-4.8
74,16,0.004,4.5,45,8.8889e-05,0,933,933,70,25,47.5,stable shallow crust,-0.046153,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,16N 74E 25-70 km depth M4.5,16N_74E_L2_M4p5,,,
74,17,0.1036,4.5,45,0.0023022,0,933,933,70,25,47.5,stable shallow crust,1.3671,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,17N 74E 25-70 km depth M4.5,17N_74E_L2_M4p5,-3.1,-4,-5.17
74,18,0.0294,4.5,45,0.00065333,0,933,933,70,25,47.5,stable shallow crust,0.82013,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,18N 74E 25-70 km depth M4.5,18N_74E_L2_M4p5,-3.7,-4.63,
74,19,0.0037,4.5,45,8.2222e-05,0,933,933,70,25,47.5,stable shallow crust,-0.080011,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,19N 74E 25-70 km depth M4.5,19N_74E_L2_M4p5,,,
74,20,0.0065,4.5,45,0.00014444,0,933,933,70,25,47.5,stable shallow crust,0.1647,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,20N 74E 25-70 km depth M4.5,20N_74E_L2_M4p5,-4.79,,
74,23,0.0001,4.5,45,2.2222e-06,0,933,933,70,25,47.5,stable shallow crust,-1.6482,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,23N 74E 25-70 km depth M4.5,23N_74E_L2_M4p5,,,
74,24,0.0001,4.5,45,2.2222e-06,0,932,932,70,25,47.5,stable shallow crust,-1.4682,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,24N 74E 25-70 km depth M4.5,24N_74E_L2_M4p5,,,
74,27,0.0001,4.5,45,2.2222e-06,0,932,932,70,25,47.5,stable shallow crust,-1.4682,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,27N 74E 25-70 km depth M4.5,27N_74E_L2_M4p5,,,
74,28,0.0019,4.5,45,4.2222e-05,0,932,932,70,25,47.5,stable shallow crust,-0.18946,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,28N 74E 25-70 km depth M4.5,28N_74E_L2_M4p5,,,
74,29,0.0001,4.5,45,2.2222e-06,0,97,97,70,25,47.5,subduction interface,-1.4682,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,29N 74E 25-70 km depth M4.5,29N_74E_L2_M4p5,,,
74,30,0.0083,4.5,45,0.00018444,0,97,97,70,25,47.5,subduction interface,0.45087,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,30N 74E 25-70 km depth M4.5,30N_74E_L2_M4p5,-4.39,-5.32,
74,31,0.0397,4.5,45,0.00088222,0,97,97,70,25,47.5,subduction interface,1.1306,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,31N 74E 25-70 km depth M4.5,31N_74E_L2_M4p5,-3.55,-4.48,-5.61
74,32,0.0265,4.5,45,0.00058889,0,97,97,70,25,47.5,subduction interface,0.95503,0.93,0.12,7.2,0.4,-2.0,77,196,2,StrasserInterface,32N 74E 25-70 km depth M4.5,32N_74E_L2_M4p5,-3.75,-4.68,-5.97
74,33,0.0411,4.5,45,0.00091333,0,98,98,70,25,47.5,subduction interface,2.2256,1.17,0.1,7.1,0.4,-108.0,89,322,2,StrasserInterface,33N 74E 25-70 km depth M4.5,33N_74E_L2_M4p5,-3.63,-4.8,-5.99
74,34,0.1967,4.5,45,0.0043711,0,99,99,70,25,47.5,subduction interface,2.8156,1.15,0.1,7.1,0.4,-18.0,76,275,2,StrasserInterface,34N 74E 25-70 km depth M4.5,34N_74E_L2_M4p5,-2.94,-4.09,-5.24
74,35,0.2727,4.5,45,0.00606,0,99,99,70,25,47.5,subduction interface,2.9575,1.15,0.1,7.1,0.4,-18.0,76,275,2,StrasserInterface,35N 74E 25-70 km depth M4.5,35N_74E_L2_M4p5,-2.79,-3.94,-5.1
74,36,0.2905,4.5,45,0.0064556,0,99,99,70,25,47.5,subduction interface,2.9849,1.15,0.1,7.1,0.4,-18.0,76,275,2,StrasserInterface,36N 74E 25-70 km depth M4.5,36N_74E_L2_M4p5,-2.77,-3.92,-5.07
74,37,0.1459,4.5,45,0.0032422,0,90,90,70,25,47.5,subduction interface,2.9108,1.2,0.06,8,0.4,-36.0,52,210,2,StrasserInterface,37N 74E 25-70 km depth M4.5,37N_74E_L2_M4p5,-3.09,-4.29,-5.49
74,38,0.2636,4.5,45,0.0058578,0,90,90,70,25,47.5,subduction interface,3.1677,1.2,0.06,8,0.4,-36.0,52,210,2,StrasserInterface,38N 74E 25-70 km depth M4.5,38N_74E_L2_M4p5,-2.83,-4.03,-5.23
74,39,0.5689,4.5,45,0.012642,0,87,87,70,25,47.5,subduction interface,3.3218,1.16,0.06,8.1,0.3,166.0,89,150,2,StrasserInterface,39N 74E 25-70 km depth M4.5,39N_74E_L2_M4p5,-2.48,-3.64,-4.8
75,16,0.0001,4.5,45,2.2222e-06,0,933,933,70,25,47.5,stable shallow crust,-1.6482,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,16N 75E 25-70 km depth M4.5,16N_75E_L2_M4p5,,,
75,17,0.0066,4.5,45,0.00014667,0,933,933,70,25,47.5,stable shallow crust,0.17133,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,17N 75E 25-70 km depth M4.5,17N_75E_L2_M4p5,-4.77,,
75,18,0.0037,4.5,45,8.2222e-05,0,933,933,70,25,47.5,stable shallow crust,-0.080011,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,18N 75E 25-70 km depth M4.5,18N_75E_L2_M4p5,,,
75,23,0.0046,4.5,45,0.00010222,0,933,933,70,25,47.5,stable shallow crust,0.014545,0.89,0.13,6.8,0.3,129.0,26,283,2,WC1994,23N 75E 25-70 km depth M4.5,23N_75E_L2_M4p5,-5.92,,
75,24,0.0082,4.5,45,0.00018222,0,932,932,70,25,47.5,stable shallow crust,0.4456,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,24N 75E 25-70 km depth M4.5,24N_75E_L2_M4p5,-4.4,,
75,28,0.003,4.5,45,6.6667e-05,0,932,932,70,25,47.5,stable shallow crust,0.0089087,0.93,0.1,6.5,0.3,8.0,67,239,2,WC1994,28N 75E 25-70 km depth M4.5,28N_75E_L2_M4p5,-6.33,,
