longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,hypo_depth,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
77,6,0.0004,5.5,106,3.7736e-06,142.13,923,,25,0,15,stable shallow crust,-1.4082,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,6N 77E 0-25 km depth M5.5,6N_77E_L1_M5p5,,,
77,7,0.0002,5.5,106,1.8868e-06,39.881,923,,25,0,15,stable shallow crust,-1.7093,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,7N 77E 0-25 km depth M5.5,7N_77E_L1_M5p5,,,
77,16,0.0004,5.5,106,3.7736e-06,0,923,923,25,0,15,stable shallow crust,-1.4082,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,16N 77E 0-25 km depth M5.5,16N_77E_L1_M5p5,,,
77,17,0.0043,5.5,106,4.0566e-05,0,74,74,25,0,15,stable shallow crust,0.33816,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,17N 77E 0-25 km depth M5.5,17N_77E_L1_M5p5,,,
77,18,0.0047,5.5,106,4.434e-05,0,74,74,25,0,15,stable shallow crust,0.37679,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,18N 77E 0-25 km depth M5.5,18N_77E_L1_M5p5,,,
77,19,0.0009,5.5,106,8.4906e-06,0,74,74,25,0,15,stable shallow crust,-0.34106,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,19N 77E 0-25 km depth M5.5,19N_77E_L1_M5p5,,,
77,30,0.0001,5.5,106,9.434e-07,0,919,919,25,0,15,stable shallow crust,-2.0653,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,30N 77E 0-25 km depth M5.5,30N_77E_L1_M5p5,,,
77,31,0.0029,5.5,106,2.7358e-05,0,21,21,25,0,15,subduction interface,0.11209,0.85,0.09,8.6,0.2,90.0,14,291,2,StrasserInterface,31N 77E 0-25 km depth M5.5,31N_77E_L1_M5p5,,-5.63,-6.48
77,32,0.0092,5.5,106,8.6792e-05,0,13,13,25,0,15,active shallow crust strike-slip reverse,0.063482,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,WC1994,32N 77E 0-25 km depth M5.5,32N_77E_L1_M5p5,,-5.3,-6.05
77,33,0.008,5.5,106,7.5472e-05,0,13,13,25,0,15,active shallow crust strike-slip reverse,0.0027841,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,WC1994,33N 77E 0-25 km depth M5.5,33N_77E_L1_M5p5,,-6.69,-7.44
77,34,0.001,5.5,106,9.434e-06,0,902,902,25,0,15,active shallow crust normal,-0.29531,0.86,0.12,7.8,0.4,-61.0,48,212,2,WC1994,34N 77E 0-25 km depth M5.5,34N_77E_L1_M5p5,,,
77,35,0.0016,5.5,106,1.5094e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.12881,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,35N 77E 0-25 km depth M5.5,35N_77E_L1_M5p5,,-5.86,
77,36,0.0037,5.5,106,3.4906e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.4929,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,36N 77E 0-25 km depth M5.5,36N_77E_L1_M5p5,-5.48,-5.08,-6.39
77,37,0.0007,5.5,106,6.6038e-06,0,7,7,25,0,15,active shallow crust normal,0.75979,1.08,0.12,7.6,0.4,-74.0,52,203,2,WC1994,37N 77E 0-25 km depth M5.5,37N_77E_L1_M5p5,-5.58,-5.8,-7.08
77,38,0.0012,5.5,106,1.1321e-05,0,4,4,25,0,15,active shallow crust strike-slip reverse,0.44388,0.98,0.08,7.4,0.4,177.0,56,309,2,WC1994,38N 77E 0-25 km depth M5.5,38N_77E_L1_M5p5,,-5.63,
77,39,0.0334,5.5,106,0.00031509,0,3,3,25,0,15,active shallow crust strike-slip reverse,0.73344,0.77,0.05,8,0.4,33.0,89,59,2,WC1994,39N 77E 0-25 km depth M5.5,39N_77E_L1_M5p5,-3.76,-3.98,-4.75
77,40,0.0856,5.5,106,0.00080755,0,3,,25,0,15,active shallow crust strike-slip reverse,1.1422,0.77,0.05,8,0.4,33.0,89,59,2,WC1994,40N 77E 0-25 km depth M5.5,40N_77E_L1_M5p5,-3.18,-3.51,-4.28
78,5,0.0003,5.5,106,2.8302e-06,263.09,923,,25,0,15,stable shallow crust,-1.5332,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,5N 78E 0-25 km depth M5.5,5N_78E_L1_M5p5,,,
78,6,0.0041,5.5,106,3.8679e-05,162.06,923,,25,0,15,stable shallow crust,-0.39752,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,6N 78E 0-25 km depth M5.5,6N_78E_L1_M5p5,,,
78,7,0.0021,5.5,106,1.9811e-05,81.89,923,,25,0,15,stable shallow crust,-0.68809,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,7N 78E 0-25 km depth M5.5,7N_78E_L1_M5p5,,,
78,17,0.0001,5.5,106,9.434e-07,0,74,74,25,0,15,stable shallow crust,-1.2953,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,17N 78E 0-25 km depth M5.5,17N_78E_L1_M5p5,,,
78,18,0.0002,5.5,106,1.8868e-06,0,74,74,25,0,15,stable shallow crust,-0.99428,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,18N 78E 0-25 km depth M5.5,18N_78E_L1_M5p5,,,
78,28,0.0008,5.5,106,7.5472e-06,0,919,919,25,0,15,stable shallow crust,-1.1622,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,28N 78E 0-25 km depth M5.5,28N_78E_L1_M5p5,,,
78,29,0.0012,5.5,106,1.1321e-05,0,919,919,25,0,15,stable shallow crust,-0.98612,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,29N 78E 0-25 km depth M5.5,29N_78E_L1_M5p5,,,
78,30,0.0015,5.5,106,1.4151e-05,0,21,21,25,0,15,subduction interface,-0.17421,0.85,0.09,8.6,0.2,90.0,14,291,2,StrasserInterface,30N 78E 0-25 km depth M5.5,30N_78E_L1_M5p5,,,
78,31,0.0062,5.5,106,5.8491e-05,0,21,21,25,0,15,subduction interface,0.44209,0.85,0.09,8.6,0.2,90.0,14,291,2,StrasserInterface,31N 78E 0-25 km depth M5.5,31N_78E_L1_M5p5,-5.65,-4.85,-5.7
78,32,0.0129,5.5,106,0.0001217,0,904,904,25,0,15,active shallow crust strike-slip reverse,1.5853,1,0.09,7.3,0.2,-160.0,83,284,2,WC1994,32N 78E 0-25 km depth M5.5,32N_78E_L1_M5p5,-3.95,-4.43,-5.48
78,33,0.0049,5.5,106,4.6226e-05,0,904,904,25,0,15,active shallow crust strike-slip reverse,1.1649,1,0.09,7.3,0.2,-160.0,83,284,2,WC1994,33N 78E 0-25 km depth M5.5,33N_78E_L1_M5p5,-4.44,-4.87,-6.02
78,34,0.0004,5.5,106,3.7736e-06,0,902,902,25,0,15,active shallow crust normal,-0.69325,0.86,0.12,7.8,0.4,-61.0,48,212,2,WC1994,34N 78E 0-25 km depth M5.5,34N_78E_L1_M5p5,,,
78,35,0.0076,5.5,106,7.1698e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.80551,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,35N 78E 0-25 km depth M5.5,35N_78E_L1_M5p5,-4.4,-4.67,-5.69
78,36,0.0113,5.5,106,0.0001066,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.97777,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,36N 78E 0-25 km depth M5.5,36N_78E_L1_M5p5,-4.13,-4.47,-5.44
78,37,0.0013,5.5,106,1.2264e-05,0,4,4,25,0,15,active shallow crust strike-slip reverse,0.47864,0.98,0.08,7.4,0.4,177.0,56,309,2,WC1994,37N 78E 0-25 km depth M5.5,37N_78E_L1_M5p5,,-5.58,
78,38,0.0004,5.5,106,3.7736e-06,0,4,4,25,0,15,active shallow crust strike-slip reverse,-0.033246,0.98,0.08,7.4,0.4,177.0,56,309,2,WC1994,38N 78E 0-25 km depth M5.5,38N_78E_L1_M5p5,,,
78,39,0.015,5.5,106,0.00014151,0,3,3,25,0,15,active shallow crust strike-slip reverse,0.38579,0.77,0.05,8,0.4,33.0,89,59,2,WC1994,39N 78E 0-25 km depth M5.5,39N_78E_L1_M5p5,-6.59,-4.46,-5.23
78,40,0.0517,5.5,106,0.00048774,0,3,3,25,0,15,active shallow crust strike-slip reverse,0.92318,0.77,0.05,8,0.4,33.0,89,59,2,WC1994,40N 78E 0-25 km depth M5.5,40N_78E_L1_M5p5,-3.46,-3.75,-4.52
79,5,0.0001,5.5,106,9.434e-07,315.55,923,,25,0,15,stable shallow crust,-2.0103,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,5N 79E 0-25 km depth M5.5,5N_79E_L1_M5p5,,,
79,6,0.0015,5.5,106,1.4151e-05,237.37,923,,25,0,15,stable shallow crust,-0.83421,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,6N 79E 0-25 km depth M5.5,6N_79E_L1_M5p5,,,
79,7,0.0008,5.5,106,7.5472e-06,166.23,923,,25,0,15,stable shallow crust,-1.1072,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,7N 79E 0-25 km depth M5.5,7N_79E_L1_M5p5,,,
79,18,0.0001,5.5,106,9.434e-07,0,74,74,25,0,15,stable shallow crust,-1.2953,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,18N 79E 0-25 km depth M5.5,18N_79E_L1_M5p5,,,
79,21,0.0002,5.5,106,1.8868e-06,0,921,921,25,0,15,stable shallow crust,-1.5443,0.76,0.07,7,0.4,129.0,26,283,2,WC1994,21N 79E 0-25 km depth M5.5,21N_79E_L1_M5p5,,,
79,22,0.0011,5.5,106,1.0377e-05,0,921,921,25,0,15,stable shallow crust,-0.80391,0.76,0.07,7,0.4,129.0,26,283,2,WC1994,22N 79E 0-25 km depth M5.5,22N_79E_L1_M5p5,,,
79,23,0.0002,5.5,106,1.8868e-06,0,921,921,25,0,15,stable shallow crust,-1.5443,0.76,0.07,7,0.4,129.0,26,283,2,WC1994,23N 79E 0-25 km depth M5.5,23N_79E_L1_M5p5,,,
79,27,0.0001,5.5,106,9.434e-07,0,919,919,25,0,15,stable shallow crust,-2.0653,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,27N 79E 0-25 km depth M5.5,27N_79E_L1_M5p5,,,
79,28,0.0024,5.5,106,2.2642e-05,0,919,919,25,0,15,stable shallow crust,-0.68509,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,28N 79E 0-25 km depth M5.5,28N_79E_L1_M5p5,,,
79,29,0.0039,5.5,106,3.6792e-05,0,919,919,25,0,15,stable shallow crust,-0.47424,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,29N 79E 0-25 km depth M5.5,29N_79E_L1_M5p5,,,
79,30,0.0077,5.5,106,7.2642e-05,0,21,21,25,0,15,subduction interface,0.53618,0.85,0.09,8.6,0.2,90.0,14,291,2,StrasserInterface,30N 79E 0-25 km depth M5.5,30N_79E_L1_M5p5,-4.78,-4.71,-5.56
79,31,0.011,5.5,106,0.00010377,0,21,21,25,0,15,subduction interface,0.69109,0.85,0.09,8.6,0.2,90.0,14,291,2,StrasserInterface,31N 79E 0-25 km depth M5.5,31N_79E_L1_M5p5,-4.32,-4.51,-5.36
79,32,0.0118,5.5,106,0.00011132,0,904,904,25,0,15,active shallow crust strike-slip reverse,1.5466,1,0.09,7.3,0.2,-160.0,83,284,2,WC1994,32N 79E 0-25 km depth M5.5,32N_79E_L1_M5p5,-3.99,-4.47,-5.52
79,33,0.0048,5.5,106,4.5283e-05,0,904,904,25,0,15,active shallow crust strike-slip reverse,1.1559,1,0.09,7.3,0.2,-160.0,83,284,2,WC1994,33N 79E 0-25 km depth M5.5,33N_79E_L1_M5p5,-4.45,-4.88,-6.03
79,34,0.0009,5.5,106,8.4906e-06,0,902,902,25,0,15,active shallow crust normal,-0.34106,0.86,0.12,7.8,0.4,-61.0,48,212,2,WC1994,34N 79E 0-25 km depth M5.5,34N_79E_L1_M5p5,,,
79,35,0.0055,5.5,106,5.1887e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.66506,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,35N 79E 0-25 km depth M5.5,35N_79E_L1_M5p5,-4.69,-4.84,-5.93
79,36,0.0076,5.5,106,7.1698e-05,0,7,7,25,0,15,active shallow crust normal,1.7955,1.08,0.12,7.6,0.4,-74.0,52,203,2,WC1994,36N 79E 0-25 km depth M5.5,36N_79E_L1_M5p5,-4.17,-4.69,-5.78
79,37,0.0006,5.5,106,5.6604e-06,0,4,4,25,0,15,active shallow crust strike-slip reverse,0.14285,0.98,0.08,7.4,0.4,177.0,56,309,2,WC1994,37N 79E 0-25 km depth M5.5,37N_79E_L1_M5p5,,-6.29,
79,39,0.0015,5.5,106,1.4151e-05,10.605,3,,25,0,15,active shallow crust strike-slip reverse,-0.61421,0.77,0.05,8,0.4,33.0,89,59,2,WC1994,39N 79E 0-25 km depth M5.5,39N_79E_L1_M5p5,,,
79,40,0.008,5.5,106,7.5472e-05,0,3,3,25,0,15,active shallow crust strike-slip reverse,0.11278,0.77,0.05,8,0.4,33.0,89,59,2,WC1994,40N 79E 0-25 km depth M5.5,40N_79E_L1_M5p5,,-5.15,-5.92
80,17,0.0008,5.5,106,7.5472e-06,0,923,923,25,0,15,stable shallow crust,-1.1072,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,17N 80E 0-25 km depth M5.5,17N_80E_L1_M5p5,,,
80,18,0.0022,5.5,106,2.0755e-05,0,75,75,25,0,15,stable shallow crust,1.8621,1.19,0.12,6.4,0.3,undefined,45,0,2,WC1994,18N 80E 0-25 km depth M5.5,18N_80E_L1_M5p5,-4.71,-5.31,
80,19,0.0002,5.5,106,1.8868e-06,0,75,75,25,0,15,stable shallow crust,0.82072,1.19,0.12,6.4,0.3,undefined,45,0,2,WC1994,19N 80E 0-25 km depth M5.5,19N_80E_L1_M5p5,-6.12,-6.98,
80,21,0.0009,5.5,106,8.4906e-06,0,924,924,25,0,15,stable shallow crust,-1.6061,0.63,0.1,6.2,0.3,undefined,45,0,2,WC1994,21N 80E 0-25 km depth M5.5,21N_80E_L1_M5p5,,,
80,22,0.0048,5.5,106,4.5283e-05,0,921,921,25,0,15,stable shallow crust,-0.16406,0.76,0.07,7,0.4,129.0,26,283,2,WC1994,22N 80E 0-25 km depth M5.5,22N_80E_L1_M5p5,,,
80,23,0.0009,5.5,106,8.4906e-06,0,921,921,25,0,15,stable shallow crust,-0.89106,0.76,0.07,7,0.4,129.0,26,283,2,WC1994,23N 80E 0-25 km depth M5.5,23N_80E_L1_M5p5,,,
80,28,0.0007,5.5,106,6.6038e-06,0,919,919,25,0,15,stable shallow crust,-1.2202,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,28N 80E 0-25 km depth M5.5,28N_80E_L1_M5p5,,,
80,29,0.007,5.5,106,6.6038e-05,0,21,21,25,0,15,subduction interface,0.49479,0.85,0.09,8.6,0.2,90.0,14,291,2,StrasserInterface,29N 80E 0-25 km depth M5.5,29N_80E_L1_M5p5,-5.01,-4.77,-5.62
80,30,0.0173,5.5,106,0.00016321,0,21,21,25,0,15,subduction interface,0.88774,0.85,0.09,8.6,0.2,90.0,14,291,2,StrasserInterface,30N 80E 0-25 km depth M5.5,30N_80E_L1_M5p5,-3.97,-4.27,-5.12
80,31,0.0129,5.5,106,0.0001217,0,904,904,25,0,15,active shallow crust strike-slip reverse,1.5853,1,0.09,7.3,0.2,-160.0,83,284,2,WC1994,31N 80E 0-25 km depth M5.5,31N_80E_L1_M5p5,-3.95,-4.43,-5.48
80,32,0.0023,5.5,106,2.1698e-05,0,904,904,25,0,15,active shallow crust strike-slip reverse,0.83642,1,0.09,7.3,0.2,-160.0,83,284,2,WC1994,32N 80E 0-25 km depth M5.5,32N_80E_L1_M5p5,-4.93,-5.23,-6.73
80,33,0.0006,5.5,106,5.6604e-06,0,902,902,25,0,15,active shallow crust normal,-0.51715,0.86,0.12,7.8,0.4,-61.0,48,212,2,WC1994,33N 80E 0-25 km depth M5.5,33N_80E_L1_M5p5,,,
80,34,0.0035,5.5,106,3.3019e-05,0,902,902,25,0,15,active shallow crust normal,0.24876,0.86,0.12,7.8,0.4,-61.0,48,212,2,WC1994,34N 80E 0-25 km depth M5.5,34N_80E_L1_M5p5,,-5.27,-6.56
80,35,0.0066,5.5,106,6.2264e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.74424,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,35N 80E 0-25 km depth M5.5,35N_80E_L1_M5p5,-4.51,-4.74,-5.79
80,36,0.0073,5.5,106,6.8868e-05,0,7,7,25,0,15,active shallow crust normal,1.778,1.08,0.12,7.6,0.4,-74.0,52,203,2,WC1994,36N 80E 0-25 km depth M5.5,36N_80E_L1_M5p5,-4.19,-4.71,-5.8
80,37,0.0007,5.5,106,6.6038e-06,0,4,4,25,0,15,active shallow crust strike-slip reverse,0.20979,0.98,0.08,7.4,0.4,177.0,56,309,2,WC1994,37N 80E 0-25 km depth M5.5,37N_80E_L1_M5p5,,-6.09,
81,17,0.0014,5.5,106,1.3208e-05,0,81,81,25,0,15,stable shallow crust,-0.14918,0.86,0.12,6.2,0.3,undefined,45,0,2,WC1994,17N 81E 0-25 km depth M5.5,17N_81E_L1_M5p5,,,
81,18,0.004,5.5,106,3.7736e-05,0,75,75,25,0,15,stable shallow crust,2.1218,1.19,0.12,6.4,0.3,undefined,45,0,2,WC1994,18N 81E 0-25 km depth M5.5,18N_81E_L1_M5p5,-4.44,-5.04,-6.61
81,19,0.0004,5.5,106,3.7736e-06,0,75,75,25,0,15,stable shallow crust,1.1218,1.19,0.12,6.4,0.3,undefined,45,0,2,WC1994,19N 81E 0-25 km depth M5.5,19N_81E_L1_M5p5,-5.58,-6.23,
81,21,0.0002,5.5,106,1.8868e-06,0,924,924,25,0,15,stable shallow crust,-2.2593,0.63,0.1,6.2,0.3,undefined,45,0,2,WC1994,21N 81E 0-25 km depth M5.5,21N_81E_L1_M5p5,,,
81,22,0.0011,5.5,106,1.0377e-05,0,921,921,25,0,15,stable shallow crust,-0.80391,0.76,0.07,7,0.4,129.0,26,283,2,WC1994,22N 81E 0-25 km depth M5.5,22N_81E_L1_M5p5,,,
81,23,0.0002,5.5,106,1.8868e-06,0,921,921,25,0,15,stable shallow crust,-1.5443,0.76,0.07,7,0.4,129.0,26,283,2,WC1994,23N 81E 0-25 km depth M5.5,23N_81E_L1_M5p5,,,
81,28,0.0009,5.5,106,8.4906e-06,0,919,919,25,0,15,stable shallow crust,-1.1111,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,28N 81E 0-25 km depth M5.5,28N_81E_L1_M5p5,,,
81,29,0.0216,5.5,106,0.00020377,0,21,21,25,0,15,subduction interface,0.98415,0.85,0.09,8.6,0.2,90.0,14,291,2,StrasserInterface,29N 81E 0-25 km depth M5.5,29N_81E_L1_M5p5,-3.83,-4.16,-5.01
81,30,0.0298,5.5,106,0.00028113,0,21,21,25,0,15,subduction interface,1.1239,0.85,0.09,8.6,0.2,90.0,14,291,2,StrasserInterface,30N 81E 0-25 km depth M5.5,30N_81E_L1_M5p5,-3.65,-4.01,-4.86
81,31,0.0148,5.5,106,0.00013962,0,904,904,25,0,15,active shallow crust strike-slip reverse,1.645,1,0.09,7.3,0.2,-160.0,83,284,2,WC1994,31N 81E 0-25 km depth M5.5,31N_81E_L1_M5p5,-3.89,-4.36,-5.41
81,32,0.0023,5.5,106,2.1698e-05,0,905,905,25,0,15,active shallow crust normal,1.1114,1.05,0.13,7.7,0.4,-114.0,52,159,2,WC1994,32N 81E 0-25 km depth M5.5,32N_81E_L1_M5p5,-4.79,-5.22,-6.31
81,33,0.0011,5.5,106,1.0377e-05,0,902,902,25,0,15,active shallow crust normal,-0.25391,0.86,0.12,7.8,0.4,-61.0,48,212,2,WC1994,33N 81E 0-25 km depth M5.5,33N_81E_L1_M5p5,,,
81,34,0.0043,5.5,106,4.0566e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.55816,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,34N 81E 0-25 km depth M5.5,34N_81E_L1_M5p5,-5.05,-4.98,-6.18
81,35,0.0087,5.5,106,8.2075e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.86421,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,35N 81E 0-25 km depth M5.5,35N_81E_L1_M5p5,-4.3,-4.6,-5.6
81,36,0.0069,5.5,106,6.5094e-05,0,7,7,25,0,15,active shallow crust normal,1.7535,1.08,0.12,7.6,0.4,-74.0,52,203,2,WC1994,36N 81E 0-25 km depth M5.5,36N_81E_L1_M5p5,-4.21,-4.73,-5.83
81,37,0.0006,5.5,106,5.6604e-06,0,4,4,25,0,15,active shallow crust strike-slip reverse,0.14285,0.98,0.08,7.4,0.4,177.0,56,309,2,WC1994,37N 81E 0-25 km depth M5.5,37N_81E_L1_M5p5,,-6.29,
82,17,0.0001,5.5,106,9.434e-07,0,81,81,25,0,15,stable shallow crust,-1.2953,0.86,0.12,6.2,0.3,undefined,45,0,2,WC1994,17N 82E 0-25 km depth M5.5,17N_82E_L1_M5p5,,,
82,18,0.0003,5.5,106,2.8302e-06,0,924,924,25,0,15,stable shallow crust,-2.0832,0.63,0.1,6.2,0.3,undefined,45,0,2,WC1994,18N 82E 0-25 km depth M5.5,18N_82E_L1_M5p5,,,
82,28,0.0011,5.5,106,1.0377e-05,0,21,21,25,0,15,subduction interface,-0.30891,0.85,0.09,8.6,0.2,90.0,14,291,2,StrasserInterface,28N 82E 0-25 km depth M5.5,28N_82E_L1_M5p5,,,
82,29,0.013,5.5,106,0.00012264,0,21,21,25,0,15,subduction interface,0.76364,0.85,0.09,8.6,0.2,90.0,14,291,2,StrasserInterface,29N 82E 0-25 km depth M5.5,29N_82E_L1_M5p5,-4.18,-4.42,-5.27
82,30,0.0155,5.5,106,0.00014623,0,905,905,25,0,15,active shallow crust normal,1.94,1.05,0.13,7.7,0.4,-114.0,52,159,2,WC1994,30N 82E 0-25 km depth M5.5,30N_82E_L1_M5p5,-3.85,-4.36,-5.42
82,31,0.0068,5.5,106,6.4151e-05,0,905,905,25,0,15,active shallow crust normal,1.5822,1.05,0.13,7.7,0.4,-114.0,52,159,2,WC1994,31N 82E 0-25 km depth M5.5,31N_82E_L1_M5p5,-4.23,-4.73,-5.79
82,32,0.0047,5.5,106,4.434e-05,0,905,905,25,0,15,active shallow crust normal,1.4218,1.05,0.13,7.7,0.4,-114.0,52,159,2,WC1994,32N 82E 0-25 km depth M5.5,32N_82E_L1_M5p5,-4.41,-4.89,-5.96
82,33,0.0069,5.5,106,6.5094e-05,0,902,902,25,0,15,active shallow crust normal,0.54354,0.86,0.12,7.8,0.4,-61.0,48,212,2,WC1994,33N 82E 0-25 km depth M5.5,33N_82E_L1_M5p5,-4.82,-4.76,-5.72
82,34,0.0068,5.5,106,6.4151e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.7572,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,34N 82E 0-25 km depth M5.5,34N_82E_L1_M5p5,-4.49,-4.73,-5.77
82,35,0.0088,5.5,106,8.3019e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.86918,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,35N 82E 0-25 km depth M5.5,35N_82E_L1_M5p5,-4.29,-4.59,-5.59
82,36,0.0054,5.5,106,5.0943e-05,0,7,7,25,0,15,active shallow crust normal,1.6471,1.08,0.12,7.6,0.4,-74.0,52,203,2,WC1994,36N 82E 0-25 km depth M5.5,36N_82E_L1_M5p5,-4.33,-4.84,-5.94
82,37,0.0002,5.5,106,1.8868e-06,0,4,4,25,0,15,active shallow crust strike-slip reverse,-0.33428,0.98,0.08,7.4,0.4,177.0,56,309,2,WC1994,37N 82E 0-25 km depth M5.5,37N_82E_L1_M5p5,,,
82,38,0.0001,5.5,106,9.434e-07,0,4,4,25,0,15,active shallow crust strike-slip reverse,-0.63531,0.98,0.08,7.4,0.4,177.0,56,309,2,WC1994,38N 82E 0-25 km depth M5.5,38N_82E_L1_M5p5,,,
83,27,0.0005,5.5,106,4.717e-06,0,919,919,25,0,15,stable shallow crust,-1.3663,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,27N 83E 0-25 km depth M5.5,27N_83E_L1_M5p5,,,
83,28,0.0057,5.5,106,5.3774e-05,0,22,22,25,0,15,subduction interface,-0.25443,0.73,0.1,8.8,0.2,108.0,31,308,2,StrasserInterface,28N 83E 0-25 km depth M5.5,28N_83E_L1_M5p5,,,
83,29,0.0066,5.5,106,6.2264e-05,0,22,22,25,0,15,subduction interface,-0.19076,0.73,0.1,8.8,0.2,108.0,31,308,2,StrasserInterface,29N 83E 0-25 km depth M5.5,29N_83E_L1_M5p5,,,
83,30,0.0107,5.5,106,0.00010094,0,905,905,25,0,15,active shallow crust normal,1.7791,1.05,0.13,7.7,0.4,-114.0,52,159,2,WC1994,30N 83E 0-25 km depth M5.5,30N_83E_L1_M5p5,-4.02,-4.53,-5.59
83,31,0.0094,5.5,106,8.8679e-05,0,905,905,25,0,15,active shallow crust normal,1.7228,1.05,0.13,7.7,0.4,-114.0,52,159,2,WC1994,31N 83E 0-25 km depth M5.5,31N_83E_L1_M5p5,-4.08,-4.59,-5.64
83,32,0.0033,5.5,106,3.1132e-05,0,905,905,25,0,15,active shallow crust normal,1.2682,1.05,0.13,7.7,0.4,-114.0,52,159,2,WC1994,32N 83E 0-25 km depth M5.5,32N_83E_L1_M5p5,-4.59,-5.06,-6.13
83,33,0.0053,5.5,106,5e-05,0,902,902,25,0,15,active shallow crust normal,0.42897,0.86,0.12,7.8,0.4,-61.0,48,212,2,WC1994,33N 83E 0-25 km depth M5.5,33N_83E_L1_M5p5,,-4.93,-5.94
83,34,0.0036,5.5,106,3.3962e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.481,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,34N 83E 0-25 km depth M5.5,34N_83E_L1_M5p5,-5.63,-5.09,-6.43
83,35,0.0029,5.5,106,2.7358e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.38709,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,35N 83E 0-25 km depth M5.5,35N_83E_L1_M5p5,,-5.24,-7.13
83,36,0.0018,5.5,106,1.6981e-05,0,7,7,25,0,15,active shallow crust normal,1.17,1.08,0.12,7.6,0.4,-74.0,52,203,2,WC1994,36N 83E 0-25 km depth M5.5,36N_83E_L1_M5p5,-4.89,-5.34,-6.48
83,37,0.0011,5.5,106,1.0377e-05,0,4,4,25,0,15,active shallow crust strike-slip reverse,0.40609,0.98,0.08,7.4,0.4,177.0,56,309,2,WC1994,37N 83E 0-25 km depth M5.5,37N_83E_L1_M5p5,,-5.69,
83,38,0.0025,5.5,106,2.3585e-05,0,4,4,25,0,15,active shallow crust strike-slip reverse,0.76263,0.98,0.08,7.4,0.4,177.0,56,309,2,WC1994,38N 83E 0-25 km depth M5.5,38N_83E_L1_M5p5,-4.96,-5.2,-6.58
84,27,0.0007,5.5,106,6.6038e-06,0,919,919,25,0,15,stable shallow crust,-1.2202,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,27N 84E 0-25 km depth M5.5,27N_84E_L1_M5p5,,,
