longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,hypo_depth,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
75,38,0.4157,4.5,45,0.0092378,0,154,154,180,70,70,subduction intraslab Himalayas,3.7256,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,38N 75E 70-180 km depth M4.5,38N_75E_L3_M4p5,-2.67,-3.95,-5.24
75,39,0.1145,4.5,45,0.0025444,6.1473,154,,180,70,70,subduction intraslab Himalayas,3.1656,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,39N 75E 70-180 km depth M4.5,39N_75E_L3_M4p5,-3.23,-4.51,-5.8
75,40,0.0384,4.5,45,0.00085333,117.16,154,,180,70,70,subduction intraslab Himalayas,2.6911,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,40N 75E 70-180 km depth M4.5,40N_75E_L3_M4p5,-3.71,-4.99,-6.28
76,30,0.0001,4.5,45,2.2222e-06,35.933,936,,180,70,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 76E 70-180 km depth M4.5,30N_76E_L3_M4p5,,,
76,31,0.0185,4.5,45,0.00041111,0,936,936,180,70,70,subduction intraslab Himalayas,2.194,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 76E 70-180 km depth M4.5,31N_76E_L3_M4p5,-4.01,-5.25,-6.62
76,32,0.0384,4.5,45,0.00085333,0,936,936,180,70,70,subduction intraslab Himalayas,2.5111,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 76E 70-180 km depth M4.5,32N_76E_L3_M4p5,-3.69,-4.93,-6.23
76,33,0.0478,4.5,45,0.0010622,0,936,936,180,70,70,subduction intraslab Himalayas,2.6062,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,33N 76E 70-180 km depth M4.5,33N_76E_L3_M4p5,-3.59,-4.84,-6.12
76,34,0.0092,4.5,45,0.00020444,0,936,936,180,70,70,subduction intraslab Himalayas,1.8906,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,34N 76E 70-180 km depth M4.5,34N_76E_L3_M4p5,-4.32,-5.56,-7.11
76,35,0.0261,4.5,45,0.00058,0,935,935,180,70,70,subduction intraslab,1.5784,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,35N 76E 70-180 km depth M4.5,35N_76E_L3_M4p5,-3.78,-4.85,-6
76,36,0.0203,4.5,45,0.00045111,0,935,935,180,70,70,subduction intraslab,1.4693,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,36N 76E 70-180 km depth M4.5,36N_76E_L3_M4p5,-3.9,-4.97,-6.14
76,37,0.0404,4.5,45,0.00089778,0,935,935,180,70,70,subduction intraslab,1.7682,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,37N 76E 70-180 km depth M4.5,37N_76E_L3_M4p5,-3.59,-4.66,-5.78
76,38,0.1757,4.5,45,0.0039044,0,154,154,180,70,70,subduction intraslab Himalayas,3.3516,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,38N 76E 70-180 km depth M4.5,38N_76E_L3_M4p5,-3.05,-4.33,-5.61
76,39,0.0486,4.5,45,0.00108,11.037,154,,180,70,70,subduction intraslab Himalayas,2.7934,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,39N 76E 70-180 km depth M4.5,39N_76E_L3_M4p5,-3.61,-4.89,-6.17
76,40,0.0471,4.5,45,0.0010467,121.98,154,,180,70,70,subduction intraslab Himalayas,2.7798,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,40N 76E 70-180 km depth M4.5,40N_76E_L3_M4p5,-3.62,-4.9,-6.19
77,27,0.0011,4.5,45,2.4444e-05,271.38,936,,180,70,70,subduction intraslab Himalayas,0.96818,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 77E 70-180 km depth M4.5,27N_77E_L3_M4p5,-5.28,-6.6,
77,28,0.0001,4.5,45,2.2222e-06,176.81,936,,180,70,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 77E 70-180 km depth M4.5,28N_77E_L3_M4p5,,,
77,31,0.0019,4.5,45,4.2222e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.2055,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 77E 70-180 km depth M4.5,31N_77E_L3_M4p5,-5.02,-6.3,
77,32,0.0095,4.5,45,0.00021111,0,936,936,180,70,70,subduction intraslab Himalayas,1.9045,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 77E 70-180 km depth M4.5,32N_77E_L3_M4p5,-4.3,-5.55,-7.09
77,33,0.0041,4.5,45,9.1111e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.5396,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,33N 77E 70-180 km depth M4.5,33N_77E_L3_M4p5,-4.67,-5.93,
77,34,0.0022,4.5,45,4.8889e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.2692,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,34N 77E 70-180 km depth M4.5,34N_77E_L3_M4p5,-4.95,-6.23,
77,35,0.0063,4.5,45,0.00014,0,935,935,180,70,70,subduction intraslab,0.96113,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,35N 77E 70-180 km depth M4.5,35N_77E_L3_M4p5,-4.44,-5.51,-7.2
77,36,0.1119,4.5,45,0.0024867,0,935,935,180,70,70,subduction intraslab,2.2106,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,36N 77E 70-180 km depth M4.5,36N_77E_L3_M4p5,-3.14,-4.21,-5.3
77,37,0.0852,4.5,45,0.0018933,0,935,935,180,70,70,subduction intraslab,2.0922,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,37N 77E 70-180 km depth M4.5,37N_77E_L3_M4p5,-3.26,-4.33,-5.42
77,38,0.0116,4.5,45,0.00025778,26.513,154,,180,70,70,subduction intraslab Himalayas,2.1712,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,38N 77E 70-180 km depth M4.5,38N_77E_L3_M4p5,-4.23,-5.51,-6.81
77,39,0.0216,4.5,45,0.00048,52.706,154,,180,70,70,subduction intraslab Himalayas,2.4412,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,39N 77E 70-180 km depth M4.5,39N_77E_L3_M4p5,-3.96,-5.24,-6.53
77,40,0.0655,4.5,45,0.0014556,134.36,154,,180,70,70,subduction intraslab Himalayas,2.923,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,40N 77E 70-180 km depth M4.5,40N_77E_L3_M4p5,-3.48,-4.76,-6.04
78,26,0.0005,4.5,45,1.1111e-05,314.59,936,,180,70,70,subduction intraslab Himalayas,0.62576,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 78E 70-180 km depth M4.5,26N_78E_L3_M4p5,-5.69,-7.17,
78,27,0.0179,4.5,45,0.00039778,220.58,936,,180,70,70,subduction intraslab Himalayas,2.1796,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 78E 70-180 km depth M4.5,27N_78E_L3_M4p5,-4.02,-5.27,-6.64
78,28,0.0017,4.5,45,3.7778e-05,126.4,936,,180,70,70,subduction intraslab Himalayas,1.1572,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 78E 70-180 km depth M4.5,28N_78E_L3_M4p5,-5.07,-6.36,
78,31,0.005,4.5,45,0.00011111,0,936,936,180,70,70,subduction intraslab Himalayas,1.6258,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 78E 70-180 km depth M4.5,31N_78E_L3_M4p5,-4.58,-5.84,-8.56
78,32,0.0098,4.5,45,0.00021778,0,936,936,180,70,70,subduction intraslab Himalayas,1.918,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 78E 70-180 km depth M4.5,32N_78E_L3_M4p5,-4.29,-5.53,-7.06
78,33,0.0043,4.5,45,9.5556e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.5603,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,33N 78E 70-180 km depth M4.5,33N_78E_L3_M4p5,-4.65,-5.91,
78,34,0.0135,4.5,45,0.0003,0,935,935,180,70,70,subduction intraslab,1.2921,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,34N 78E 70-180 km depth M4.5,34N_78E_L3_M4p5,-4.08,-5.15,-6.4
78,35,0.0067,4.5,45,0.00014889,0,935,935,180,70,70,subduction intraslab,0.98786,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,35N 78E 70-180 km depth M4.5,35N_78E_L3_M4p5,-4.41,-5.48,-7.08
78,36,0.0902,4.5,45,0.0020044,0,935,935,180,70,70,subduction intraslab,2.117,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,36N 78E 70-180 km depth M4.5,36N_78E_L3_M4p5,-3.24,-4.31,-5.4
78,37,0.0591,4.5,45,0.0013133,0,935,935,180,70,70,subduction intraslab,1.9334,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,37N 78E 70-180 km depth M4.5,37N_78E_L3_M4p5,-3.42,-4.49,-5.59
78,38,0.0007,4.5,45,1.5556e-05,59.417,935,,180,70,70,subduction intraslab,0.0068855,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,38N 78E 70-180 km depth M4.5,38N_78E_L3_M4p5,-7.15,-8.22,
78,39,0.0115,4.5,45,0.00025556,136.7,154,,180,70,70,subduction intraslab Himalayas,2.1675,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,39N 78E 70-180 km depth M4.5,39N_78E_L3_M4p5,-4.24,-5.52,-6.82
78,40,0.0366,4.5,45,0.00081333,184.59,154,,180,70,70,subduction intraslab Himalayas,2.6703,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,40N 78E 70-180 km depth M4.5,40N_78E_L3_M4p5,-3.73,-5.01,-6.3
79,26,0.0001,4.5,45,2.2222e-06,262.66,936,,180,70,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 79E 70-180 km depth M4.5,26N_79E_L3_M4p5,,,
79,27,0.0028,4.5,45,6.2222e-05,169.03,936,,180,70,70,subduction intraslab Himalayas,1.3739,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 79E 70-180 km depth M4.5,27N_79E_L3_M4p5,-4.84,-6.11,
79,28,0.0003,4.5,45,6.6667e-06,75.226,936,,180,70,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 79E 70-180 km depth M4.5,28N_79E_L3_M4p5,-6.01,-8.19,
79,29,0.0003,4.5,45,6.6667e-06,0,936,936,180,70,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 79E 70-180 km depth M4.5,29N_79E_L3_M4p5,-6.01,-8.19,
79,30,0.0005,4.5,45,1.1111e-05,0,936,936,180,70,70,subduction intraslab Himalayas,0.62576,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 79E 70-180 km depth M4.5,30N_79E_L3_M4p5,-5.69,-7.17,
79,31,0.0085,4.5,45,0.00018889,0,936,936,180,70,70,subduction intraslab Himalayas,1.8562,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 79E 70-180 km depth M4.5,31N_79E_L3_M4p5,-4.35,-5.6,-7.19
79,32,0.0194,4.5,45,0.00043111,0,936,936,180,70,70,subduction intraslab Himalayas,2.2146,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 79E 70-180 km depth M4.5,32N_79E_L3_M4p5,-3.99,-5.23,-6.59
79,33,0.0008,4.5,45,1.7778e-05,0,936,936,180,70,70,subduction intraslab Himalayas,0.82988,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,33N 79E 70-180 km depth M4.5,33N_79E_L3_M4p5,-5.44,-6.8,
79,34,0.0018,4.5,45,4e-05,0,935,935,180,70,70,subduction intraslab,0.41706,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,34N 79E 70-180 km depth M4.5,34N_79E_L3_M4p5,-5.14,-6.21,
79,35,0.001,4.5,45,2.2222e-05,0,935,935,180,70,70,subduction intraslab,0.16179,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,35N 79E 70-180 km depth M4.5,35N_79E_L3_M4p5,-5.7,-6.77,
79,36,0.0159,4.5,45,0.00035333,0,935,935,180,70,70,subduction intraslab,1.3632,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,36N 79E 70-180 km depth M4.5,36N_79E_L3_M4p5,-4.01,-5.08,-6.29
79,37,0.0169,4.5,45,0.00037556,0,935,935,180,70,70,subduction intraslab,1.3897,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,37N 79E 70-180 km depth M4.5,37N_79E_L3_M4p5,-3.98,-5.05,-6.25
79,38,0.0002,4.5,45,4.4444e-06,88.989,935,,180,70,70,subduction intraslab,-0.53718,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,38N 79E 70-180 km depth M4.5,38N_79E_L3_M4p5,,,
79,39,0.0003,4.5,45,6.6667e-06,192.66,935,,180,70,70,subduction intraslab,-0.36109,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,39N 79E 70-180 km depth M4.5,39N_79E_L3_M4p5,,,
79,40,0.0009,4.5,45,2e-05,254.5,154,,180,70,70,subduction intraslab Himalayas,1.061,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,40N 79E 70-180 km depth M4.5,40N_79E_L3_M4p5,-5.38,-6.66,-8.4
80,29,0.0066,4.5,45,0.00014667,0,936,936,180,70,70,subduction intraslab Himalayas,1.7463,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 80E 70-180 km depth M4.5,29N_80E_L3_M4p5,-4.46,-5.71,-7.51
80,30,0.0119,4.5,45,0.00026444,0,936,936,180,70,70,subduction intraslab Himalayas,2.0023,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 80E 70-180 km depth M4.5,30N_80E_L3_M4p5,-4.2,-5.45,-6.9
80,31,0.0003,4.5,45,6.6667e-06,0,936,936,180,70,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 80E 70-180 km depth M4.5,31N_80E_L3_M4p5,-6.01,-8.19,
80,32,0.0006,4.5,45,1.3333e-05,0,936,936,180,70,70,subduction intraslab Himalayas,0.70494,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 80E 70-180 km depth M4.5,32N_80E_L3_M4p5,-5.59,-7.01,
80,35,0.0001,4.5,45,2.2222e-06,0,935,935,180,70,70,subduction intraslab,-0.83821,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,35N 80E 70-180 km depth M4.5,35N_80E_L3_M4p5,,,
80,36,0.0109,4.5,45,0.00024222,0,935,935,180,70,70,subduction intraslab,1.1992,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,36N 80E 70-180 km depth M4.5,36N_80E_L3_M4p5,-4.18,-5.25,-6.55
80,37,0.0061,4.5,45,0.00013556,34.956,935,,180,70,70,subduction intraslab,0.94712,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,37N 80E 70-180 km depth M4.5,37N_80E_L3_M4p5,-4.45,-5.52,-7.27
81,28,0.0003,4.5,45,6.6667e-06,0,936,936,180,70,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 81E 70-180 km depth M4.5,28N_81E_L3_M4p5,-6.01,-8.19,
81,29,0.0176,4.5,45,0.00039111,0,936,936,180,70,70,subduction intraslab Himalayas,2.1723,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 81E 70-180 km depth M4.5,29N_81E_L3_M4p5,-4.03,-5.27,-6.65
81,30,0.0245,4.5,45,0.00054444,0,936,936,180,70,70,subduction intraslab Himalayas,2.316,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 81E 70-180 km depth M4.5,30N_81E_L3_M4p5,-3.89,-5.13,-6.46
81,31,0.0012,4.5,45,2.6667e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.006,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 81E 70-180 km depth M4.5,31N_81E_L3_M4p5,-5.24,-6.55,
81,33,0.0001,4.5,45,2.2222e-06,75.918,935,,180,70,70,subduction intraslab,-0.83821,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,33N 81E 70-180 km depth M4.5,33N_81E_L3_M4p5,,,
81,34,0.0015,4.5,45,3.3333e-05,26.598,935,,180,70,70,subduction intraslab,0.33788,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,34N 81E 70-180 km depth M4.5,34N_81E_L3_M4p5,-5.28,-6.35,
81,35,0.0001,4.5,45,2.2222e-06,0,935,935,180,70,70,subduction intraslab,-0.83821,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,35N 81E 70-180 km depth M4.5,35N_81E_L3_M4p5,,,
81,36,0.0016,4.5,45,3.5556e-05,0,935,935,180,70,70,subduction intraslab,0.36591,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,36N 81E 70-180 km depth M4.5,36N_81E_L3_M4p5,-5.23,-6.3,
81,37,0.0009,4.5,45,2e-05,78.949,935,,180,70,70,subduction intraslab,0.11603,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,37N 81E 70-180 km depth M4.5,37N_81E_L3_M4p5,-5.86,-6.93,
82,28,0.0001,4.5,45,2.2222e-06,0,936,936,180,70,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 82E 70-180 km depth M4.5,28N_82E_L3_M4p5,,,
82,29,0.0044,4.5,45,9.7778e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.5702,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 82E 70-180 km depth M4.5,29N_82E_L3_M4p5,-4.64,-5.9,
82,30,0.0197,4.5,45,0.00043778,0,936,936,180,70,70,subduction intraslab Himalayas,2.2213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 82E 70-180 km depth M4.5,30N_82E_L3_M4p5,-3.98,-5.22,-6.58
82,31,0.0029,4.5,45,6.4444e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.3892,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 82E 70-180 km depth M4.5,31N_82E_L3_M4p5,-4.83,-6.09,
82,33,0.0016,4.5,45,3.5556e-05,158.96,935,,180,70,70,subduction intraslab,0.36591,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,33N 82E 70-180 km depth M4.5,33N_82E_L3_M4p5,-5.23,-6.3,
82,34,0.0167,4.5,45,0.00037111,108.72,935,,180,70,70,subduction intraslab,1.3845,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,34N 82E 70-180 km depth M4.5,34N_82E_L3_M4p5,-3.98,-5.05,-6.26
82,35,0.0005,4.5,45,1.1111e-05,58.429,935,,180,70,70,subduction intraslab,-0.13924,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,35N 82E 70-180 km depth M4.5,35N_82E_L3_M4p5,,,
83,29,0.001,4.5,45,2.2222e-05,0,936,936,180,70,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 83E 70-180 km depth M4.5,29N_83E_L3_M4p5,-5.33,-6.66,
83,30,0.0037,4.5,45,8.2222e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.495,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 83E 70-180 km depth M4.5,30N_83E_L3_M4p5,-4.72,-5.98,
83,31,0.0005,4.5,45,1.1111e-05,48.674,936,,180,70,70,subduction intraslab Himalayas,0.62576,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 83E 70-180 km depth M4.5,31N_83E_L3_M4p5,-5.69,-7.17,
83,33,0.0003,4.5,45,6.6667e-06,226.2,936,,180,70,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,33N 83E 70-180 km depth M4.5,33N_83E_L3_M4p5,-6.01,-8.19,
83,34,0.0033,4.5,45,7.3333e-05,190.34,935,,180,70,70,subduction intraslab,0.6803,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,34N 83E 70-180 km depth M4.5,34N_83E_L3_M4p5,-4.77,-5.84,
83,35,0.0001,4.5,45,2.2222e-06,139.11,935,,180,70,70,subduction intraslab,-0.83821,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,35N 83E 70-180 km depth M4.5,35N_83E_L3_M4p5,,,
84,29,0.0089,4.5,45,0.00019778,0,936,936,180,70,70,subduction intraslab Himalayas,1.8762,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 84E 70-180 km depth M4.5,29N_84E_L3_M4p5,-4.33,-5.58,-7.15
84,30,0.0088,4.5,45,0.00019556,18.118,936,,180,70,70,subduction intraslab Himalayas,1.8713,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 84E 70-180 km depth M4.5,30N_84E_L3_M4p5,-4.33,-5.58,-7.16
85,27,0.0001,4.5,45,2.2222e-06,0,936,936,180,70,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 85E 70-180 km depth M4.5,27N_85E_L3_M4p5,,,
85,29,0.001,4.5,45,2.2222e-05,0,936,936,180,70,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 85E 70-180 km depth M4.5,29N_85E_L3_M4p5,-5.33,-6.66,
85,30,0.001,4.5,45,2.2222e-05,23.698,936,,180,70,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 85E 70-180 km depth M4.5,30N_85E_L3_M4p5,-5.33,-6.66,
86,26,0.001,4.5,45,2.2222e-05,49.39,936,,180,70,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 86E 70-180 km depth M4.5,26N_86E_L3_M4p5,-5.33,-6.66,
86,27,0.0103,4.5,45,0.00022889,0,936,936,180,70,70,subduction intraslab Himalayas,1.9396,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 86E 70-180 km depth M4.5,27N_86E_L3_M4p5,-4.27,-5.51,-7.02
86,28,0.0034,4.5,45,7.5556e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.4583,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 86E 70-180 km depth M4.5,28N_86E_L3_M4p5,-4.76,-6.02,
86,29,0.0031,4.5,45,6.8889e-05,0,936,936,180,70,70,subduction intraslab Himalayas,1.4181,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 86E 70-180 km depth M4.5,29N_86E_L3_M4p5,-4.8,-6.06,
87,26,0.001,4.5,45,2.2222e-05,41.412,936,,180,70,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 87E 70-180 km depth M4.5,26N_87E_L3_M4p5,-5.33,-6.66,
87,27,0.0105,4.5,45,0.00023333,0,936,936,180,70,70,subduction intraslab Himalayas,1.948,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 87E 70-180 km depth M4.5,27N_87E_L3_M4p5,-4.26,-5.5,-7
87,28,0.022,4.5,45,0.00048889,0,936,936,180,70,70,subduction intraslab Himalayas,2.2692,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 87E 70-180 km depth M4.5,28N_87E_L3_M4p5,-3.93,-5.18,-6.52
87,29,0.0166,4.5,45,0.00036889,0,936,936,180,70,70,subduction intraslab Himalayas,2.1469,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 87E 70-180 km depth M4.5,29N_87E_L3_M4p5,-4.06,-5.3,-6.68
87,30,0.0001,4.5,45,2.2222e-06,37.352,936,,180,70,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 87E 70-180 km depth M4.5,30N_87E_L3_M4p5,,,
87,31,0.001,4.5,45,2.2222e-05,148.18,936,,180,70,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 87E 70-180 km depth M4.5,31N_87E_L3_M4p5,-5.33,-6.66,
87,32,0.0003,4.5,45,6.6667e-06,259.02,936,,180,70,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 87E 70-180 km depth M4.5,32N_87E_L3_M4p5,-6.01,-8.19,
88,27,0.0008,4.5,45,1.7778e-05,0,936,936,180,70,70,subduction intraslab Himalayas,0.82988,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 88E 70-180 km depth M4.5,27N_88E_L3_M4p5,-5.44,-6.8,
88,28,0.0331,4.5,45,0.00073556,0,936,936,180,70,70,subduction intraslab Himalayas,2.4466,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 88E 70-180 km depth M4.5,28N_88E_L3_M4p5,-3.75,-5,-6.3
88,29,0.0099,4.5,45,0.00022,0,936,936,180,70,70,subduction intraslab Himalayas,1.9224,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 88E 70-180 km depth M4.5,29N_88E_L3_M4p5,-4.28,-5.53,-7.05
88,30,0.0014,4.5,45,3.1111e-05,45.425,936,,180,70,70,subduction intraslab Himalayas,1.0729,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 88E 70-180 km depth M4.5,30N_88E_L3_M4p5,-5.17,-6.46,
88,31,0.0137,4.5,45,0.00030444,156.18,936,,180,70,70,subduction intraslab Himalayas,2.0635,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 88E 70-180 km depth M4.5,31N_88E_L3_M4p5,-4.14,-5.39,-6.81
88,32,0.0042,4.5,45,9.3333e-05,266.94,936,,180,70,70,subduction intraslab Himalayas,1.55,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 88E 70-180 km depth M4.5,32N_88E_L3_M4p5,-4.66,-5.92,
89,24,0.0001,4.5,45,2.2222e-06,243.19,936,,180,70,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,24N 89E 70-180 km depth M4.5,24N_89E_L3_M4p5,,,
89,28,0.001,4.5,45,2.2222e-05,0,936,936,180,70,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 89E 70-180 km depth M4.5,28N_89E_L3_M4p5,-5.33,-6.66,
