longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
69,32,0.0531,4.5,45,0.00118,0,16,16,25,0,active shallow crust strike-slip reverse,1.0319,0.88,0.08,8.3,0.4,126,18,298,2,WC1994,32N 69E 0-25 km depth M4.5,32N_69E_L1_M4p5,-3.41,-4.29,-5.17
69,33,0.0342,4.5,45,0.00076,0,8,8,25,0,active shallow crust strike-slip reverse,0.57081,0.82,0.08,8.3,0.3,113,34,271,2,WC1994,33N 69E 0-25 km depth M4.5,33N_69E_L1_M4p5,-3.67,-4.49,-5.31
69,34,0.1198,4.5,45,0.0026622,0,8,8,25,0,active shallow crust strike-slip reverse,1.1152,0.82,0.08,8.3,0.3,113,34,271,2,WC1994,34N 69E 0-25 km depth M4.5,34N_69E_L1_M4p5,-3.02,-3.84,-4.66
69,35,0.0829,4.5,45,0.0018422,0,8,8,25,0,active shallow crust strike-slip reverse,0.95534,0.82,0.08,8.3,0.3,113,34,271,2,WC1994,35N 69E 0-25 km depth M4.5,35N_69E_L1_M4p5,-3.2,-4.02,-4.84
69,36,0.3317,4.5,45,0.0073711,0,5,5,25,0,active shallow crust strike-slip reverse,1.9625,0.91,0.08,7.8,0.4,148,55,274,2,WC1994,36N 69E 0-25 km depth M4.5,36N_69E_L1_M4p5,-2.59,-3.5,-4.41
69,37,0.3434,4.5,45,0.0076311,0,5,5,25,0,active shallow crust strike-slip reverse,1.9776,0.91,0.08,7.8,0.4,148,55,274,2,WC1994,37N 69E 0-25 km depth M4.5,37N_69E_L1_M4p5,-2.58,-3.49,-4.4
69,38,0.3468,4.5,45,0.0077067,0,1,1,25,0,active shallow crust strike-slip reverse,2.6119,1.05,0.07,8,0.4,30,73,202,2,WC1994,38N 69E 0-25 km depth M4.5,38N_69E_L1_M4p5,-2.64,-3.69,-4.74
69,39,0.1982,4.5,45,0.0044044,0,1,,25,0,active shallow crust strike-slip reverse,2.3689,1.05,0.07,8,0.4,30,73,202,2,WC1994,39N 69E 0-25 km depth M4.5,39N_69E_L1_M4p5,-2.88,-3.93,-4.98
70,20,0.0005,4.5,45,1.1111e-05,0,66,66,25,0,stable shallow crust,-1.0842,0.86,0.11,7,0.3,25,83,58,2,WC1994,20N 70E 0-25 km depth M4.5,20N_70E_L1_M4p5,,,
70,21,0.0123,4.5,45,0.00027333,0,66,66,25,0,stable shallow crust,0.30669,0.86,0.11,7,0.3,25,83,58,2,WC1994,21N 70E 0-25 km depth M4.5,21N_70E_L1_M4p5,-4.29,-5.15,
70,22,0.0043,4.5,45,9.5556e-05,0,66,66,25,0,stable shallow crust,-0.14974,0.86,0.11,7,0.3,25,83,58,2,WC1994,22N 70E 0-25 km depth M4.5,22N_70E_L1_M4p5,,,
70,23,0.1263,4.5,45,0.0028067,0,63,63,25,0,stable shallow crust,1.7232,0.95,0.05,8.2,0.4,59.8,64.1,64.9,2,WC1994,23N 70E 0-25 km depth M4.5,23N_70E_L1_M4p5,-3.04,-3.99,-4.94
70,24,0.1791,4.5,45,0.00398,0,63,63,25,0,stable shallow crust,1.8749,0.95,0.05,8.2,0.4,59.8,64.1,64.9,2,WC1994,24N 70E 0-25 km depth M4.5,24N_70E_L1_M4p5,-2.88,-3.83,-4.78
70,25,0.0232,4.5,45,0.00051556,0,63,63,25,0,stable shallow crust,0.98728,0.95,0.05,8.2,0.4,59.8,64.1,64.9,2,WC1994,25N 70E 0-25 km depth M4.5,25N_70E_L1_M4p5,-3.81,-4.76,-5.71
70,26,0.0093,4.5,45,0.00020667,0,919,919,25,0,stable shallow crust,-0.44473,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,26N 70E 0-25 km depth M4.5,26N_70E_L1_M4p5,,,
70,27,0.0025,4.5,45,5.5556e-05,0,919,919,25,0,stable shallow crust,-1.0153,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,27N 70E 0-25 km depth M4.5,27N_70E_L1_M4p5,,,
70,28,0.0203,4.5,45,0.00045111,0,919,919,25,0,stable shallow crust,-0.10572,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,28N 70E 0-25 km depth M4.5,28N_70E_L1_M4p5,,,
70,29,0.0738,4.5,45,0.00164,0,16,16,25,0,active shallow crust strike-slip reverse,1.1748,0.88,0.08,8.3,0.4,126,18,298,2,WC1994,29N 70E 0-25 km depth M4.5,29N_70E_L1_M4p5,-3.26,-4.14,-5.02
70,30,0.3261,4.5,45,0.0072467,0,16,16,25,0,active shallow crust strike-slip reverse,1.8201,0.88,0.08,8.3,0.4,126,18,298,2,WC1994,30N 70E 0-25 km depth M4.5,30N_70E_L1_M4p5,-2.59,-3.47,-4.35
70,31,0.1983,4.5,45,0.0044067,0,16,16,25,0,active shallow crust strike-slip reverse,1.6041,0.88,0.08,8.3,0.4,126,18,298,2,WC1994,31N 70E 0-25 km depth M4.5,31N_70E_L1_M4p5,-2.81,-3.69,-4.57
70,32,0.0983,4.5,45,0.0021844,0,16,16,25,0,active shallow crust strike-slip reverse,1.2993,0.88,0.08,8.3,0.4,126,18,298,2,WC1994,32N 70E 0-25 km depth M4.5,32N_70E_L1_M4p5,-3.12,-4,-4.88
70,33,0.055,4.5,45,0.0012222,0,17,17,25,0,active shallow crust strike-slip reverse,0.77715,0.82,0.11,7,0.4,59,13,219,2,WC1994,33N 70E 0-25 km depth M4.5,33N_70E_L1_M4p5,-3.4,-4.22,
70,34,0.1721,4.5,45,0.0038244,0,8,8,25,0,active shallow crust strike-slip reverse,1.2726,0.82,0.08,8.3,0.3,113,34,271,2,WC1994,34N 70E 0-25 km depth M4.5,34N_70E_L1_M4p5,-2.85,-3.67,-4.49
70,35,0.1275,4.5,45,0.0028333,0,8,8,25,0,active shallow crust strike-slip reverse,1.1423,0.82,0.08,8.3,0.3,113,34,271,2,WC1994,35N 70E 0-25 km depth M4.5,35N_70E_L1_M4p5,-2.99,-3.81,-4.63
70,36,0.1766,4.5,45,0.0039244,0,9,9,25,0,active shallow crust strike-slip reverse,1.5088,0.87,0.07,8,0.4,171,16,36,2,WC1994,36N 70E 0-25 km depth M4.5,36N_70E_L1_M4p5,-2.85,-3.72,-4.59
70,37,0.445,4.5,45,0.0098889,0,9,9,25,0,active shallow crust strike-slip reverse,1.9101,0.87,0.07,8,0.4,171,16,36,2,WC1994,37N 70E 0-25 km depth M4.5,37N_70E_L1_M4p5,-2.45,-3.32,-4.19
70,38,0.5458,4.5,45,0.012129,0,5,5,25,0,active shallow crust strike-slip reverse,2.1788,0.91,0.08,7.8,0.4,148,55,274,2,WC1994,38N 70E 0-25 km depth M4.5,38N_70E_L1_M4p5,-2.37,-3.28,-4.2
70,39,0.7287,4.5,45,0.016193,0,1,1,25,0,active shallow crust strike-slip reverse,2.9343,1.05,0.07,8,0.4,30,73,202,2,WC1994,39N 70E 0-25 km depth M4.5,39N_70E_L1_M4p5,-2.32,-3.37,-4.42
71,10,0.0001,4.5,45,2.2222e-06,436.89,923,,25,0,stable shallow crust,-2.3682,0.73,0.06,6,0.3,,,,2,WC1994,10N 71E 0-25 km depth M4.5,10N_71E_L1_M4p5,,,
71,20,0.0038,4.5,45,8.4444e-05,0,66,66,25,0,stable shallow crust,-0.20343,0.86,0.11,7,0.3,25,83,58,2,WC1994,20N 71E 0-25 km depth M4.5,20N_71E_L1_M4p5,,,
71,21,0.051,4.5,45,0.0011333,0,66,66,25,0,stable shallow crust,0.92436,0.86,0.11,7,0.3,25,83,58,2,WC1994,21N 71E 0-25 km depth M4.5,21N_71E_L1_M4p5,-3.43,-4.29,-5.96
71,22,0.0323,4.5,45,0.00071778,0,66,66,25,0,stable shallow crust,0.72599,0.86,0.11,7,0.3,25,83,58,2,WC1994,22N 71E 0-25 km depth M4.5,22N_71E_L1_M4p5,-3.66,-4.52,
71,23,0.0541,4.5,45,0.0012022,0,63,63,25,0,stable shallow crust,1.355,0.95,0.05,8.2,0.4,59.8,64.1,64.9,2,WC1994,23N 71E 0-25 km depth M4.5,23N_71E_L1_M4p5,-3.41,-4.36,-5.31
71,24,0.0967,4.5,45,0.0021489,0,63,63,25,0,stable shallow crust,1.6072,0.95,0.05,8.2,0.4,59.8,64.1,64.9,2,WC1994,24N 71E 0-25 km depth M4.5,24N_71E_L1_M4p5,-3.15,-4.1,-5.05
71,25,0.0141,4.5,45,0.00031333,0,63,63,25,0,stable shallow crust,0.77101,0.95,0.05,8.2,0.4,59.8,64.1,64.9,2,WC1994,25N 71E 0-25 km depth M4.5,25N_71E_L1_M4p5,-4.06,-5.01,-5.96
71,26,0.0233,4.5,45,0.00051778,0,919,919,25,0,stable shallow crust,-0.045857,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,26N 71E 0-25 km depth M4.5,26N_71E_L1_M4p5,,,
71,27,0.0251,4.5,45,0.00055778,0,919,919,25,0,stable shallow crust,-0.013539,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,27N 71E 0-25 km depth M4.5,27N_71E_L1_M4p5,,,
71,28,0.0074,4.5,45,0.00016444,0,919,919,25,0,stable shallow crust,-0.54398,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,28N 71E 0-25 km depth M4.5,28N_71E_L1_M4p5,,,
71,29,0.006,4.5,45,0.00013333,0,919,919,25,0,stable shallow crust,-0.63506,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,29N 71E 0-25 km depth M4.5,29N_71E_L1_M4p5,,,
71,30,0.0529,4.5,45,0.0011756,0,16,16,25,0,active shallow crust strike-slip reverse,1.0302,0.88,0.08,8.3,0.4,126,18,298,2,WC1994,30N 71E 0-25 km depth M4.5,30N_71E_L1_M4p5,-3.41,-4.29,-5.17
71,31,0.0415,4.5,45,0.00092222,0,17,17,25,0,active shallow crust strike-slip reverse,0.65484,0.82,0.11,7,0.4,59,13,219,2,WC1994,31N 71E 0-25 km depth M4.5,31N_71E_L1_M4p5,-3.55,-4.37,
71,32,0.073,4.5,45,0.0016222,0,17,17,25,0,active shallow crust strike-slip reverse,0.90011,0.82,0.11,7,0.4,59,13,219,2,WC1994,32N 71E 0-25 km depth M4.5,32N_71E_L1_M4p5,-3.26,-4.08,-5.61
71,33,0.0522,4.5,45,0.00116,0,17,17,25,0,active shallow crust strike-slip reverse,0.75446,0.82,0.11,7,0.4,59,13,219,2,WC1994,33N 71E 0-25 km depth M4.5,33N_71E_L1_M4p5,-3.43,-4.25,
71,34,0.071,4.5,45,0.0015778,0,12,12,25,0,active shallow crust strike-slip reverse,0.43805,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,34N 71E 0-25 km depth M4.5,34N_71E_L1_M4p5,-3.36,-4.08,-4.8
71,35,0.1031,4.5,45,0.0022911,0,8,8,25,0,active shallow crust strike-slip reverse,1.05,0.82,0.08,8.3,0.3,113,34,271,2,WC1994,35N 71E 0-25 km depth M4.5,35N_71E_L1_M4p5,-3.09,-3.91,-4.73
71,36,0.0784,4.5,45,0.0017422,0,9,9,25,0,active shallow crust strike-slip reverse,1.1561,0.87,0.07,8,0.4,171,16,36,2,WC1994,36N 71E 0-25 km depth M4.5,36N_71E_L1_M4p5,-3.23,-4.1,-4.97
71,37,0.3139,4.5,45,0.0069756,0,9,9,25,0,active shallow crust strike-slip reverse,1.7586,0.87,0.07,8,0.4,171,16,36,2,WC1994,37N 71E 0-25 km depth M4.5,37N_71E_L1_M4p5,-2.6,-3.47,-4.34
71,38,0.2948,4.5,45,0.0065511,0,9,9,25,0,active shallow crust strike-slip reverse,1.7313,0.87,0.07,8,0.4,171,16,36,2,WC1994,38N 71E 0-25 km depth M4.5,38N_71E_L1_M4p5,-2.63,-3.5,-4.37
71,39,0.8539,4.5,45,0.018976,0,1,1,25,0,active shallow crust strike-slip reverse,3.0032,1.05,0.07,8,0.4,30,73,202,2,WC1994,39N 71E 0-25 km depth M4.5,39N_71E_L1_M4p5,-2.25,-3.3,-4.35
72,16,0.0001,4.5,45,2.2222e-06,78.261,922,,25,0,stable shallow crust,-0.74821,1.09,0.12,7.2,0.3,165,66,206,2,WC1994,16N 72E 0-25 km depth M4.5,16N_72E_L1_M4p5,,,
72,17,0.0026,4.5,45,5.7778e-05,35.767,922,,25,0,stable shallow crust,0.66676,1.09,0.12,7.2,0.3,165,66,206,2,WC1994,17N 72E 0-25 km depth M4.5,17N_72E_L1_M4p5,-4.89,-5.98,
72,18,0.0026,4.5,45,5.7778e-05,0,922,922,25,0,stable shallow crust,0.66676,1.09,0.12,7.2,0.3,165,66,206,2,WC1994,18N 72E 0-25 km depth M4.5,18N_72E_L1_M4p5,-4.89,-5.98,
72,20,0.0019,4.5,45,4.2222e-05,0,66,66,25,0,stable shallow crust,-0.50446,0.86,0.11,7,0.3,25,83,58,2,WC1994,20N 72E 0-25 km depth M4.5,20N_72E_L1_M4p5,,,
72,21,0.0108,4.5,45,0.00024,0,66,66,25,0,stable shallow crust,0.25021,0.86,0.11,7,0.3,25,83,58,2,WC1994,21N 72E 0-25 km depth M4.5,21N_72E_L1_M4p5,-4.41,-5.27,
72,22,0.0234,4.5,45,0.00052,0,66,66,25,0,stable shallow crust,0.586,0.86,0.11,7,0.3,25,83,58,2,WC1994,22N 72E 0-25 km depth M4.5,22N_72E_L1_M4p5,-3.84,-4.7,
72,23,0.0016,4.5,45,3.5556e-05,0,919,919,25,0,stable shallow crust,-1.2091,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,23N 72E 0-25 km depth M4.5,23N_72E_L1_M4p5,,,
72,24,0.0034,4.5,45,7.5556e-05,0,919,919,25,0,stable shallow crust,-0.88173,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,24N 72E 0-25 km depth M4.5,24N_72E_L1_M4p5,,,
72,25,0.012,4.5,45,0.00026667,0,919,919,25,0,stable shallow crust,-0.33403,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,25N 72E 0-25 km depth M4.5,25N_72E_L1_M4p5,,,
72,26,0.0143,4.5,45,0.00031778,0,919,919,25,0,stable shallow crust,-0.25788,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,26N 72E 0-25 km depth M4.5,26N_72E_L1_M4p5,,,
72,27,0.0409,4.5,45,0.00090889,0,919,919,25,0,stable shallow crust,0.19851,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,27N 72E 0-25 km depth M4.5,27N_72E_L1_M4p5,-3.84,-4.56,
72,28,0.0171,4.5,45,0.00038,0,919,919,25,0,stable shallow crust,-0.18022,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,28N 72E 0-25 km depth M4.5,28N_72E_L1_M4p5,,,
72,29,0.0014,4.5,45,3.1111e-05,0,919,919,25,0,stable shallow crust,-1.2671,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,29N 72E 0-25 km depth M4.5,29N_72E_L1_M4p5,,,
72,30,0.0046,4.5,45,0.00010222,0,17,17,25,0,active shallow crust strike-slip reverse,-0.30045,0.82,0.11,7,0.4,59,13,219,2,WC1994,30N 72E 0-25 km depth M4.5,30N_72E_L1_M4p5,,,
72,31,0.0214,4.5,45,0.00047556,0,17,17,25,0,active shallow crust strike-slip reverse,0.3672,0.82,0.11,7,0.4,59,13,219,2,WC1994,31N 72E 0-25 km depth M4.5,31N_72E_L1_M4p5,-3.98,-4.8,
72,32,0.0408,4.5,45,0.00090667,0,17,17,25,0,active shallow crust strike-slip reverse,0.64745,0.82,0.11,7,0.4,59,13,219,2,WC1994,32N 72E 0-25 km depth M4.5,32N_72E_L1_M4p5,-3.56,-4.38,
72,33,0.0661,4.5,45,0.0014689,0,17,17,25,0,active shallow crust strike-slip reverse,0.85699,0.82,0.11,7,0.4,59,13,219,2,WC1994,33N 72E 0-25 km depth M4.5,33N_72E_L1_M4p5,-3.31,-4.13,-5.97
72,34,0.1055,4.5,45,0.0023444,0,12,12,25,0,active shallow crust strike-slip reverse,0.61004,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,34N 72E 0-25 km depth M4.5,34N_72E_L1_M4p5,-3.11,-3.83,-4.55
72,35,0.0348,4.5,45,0.00077333,0,12,12,25,0,active shallow crust strike-slip reverse,0.12837,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,35N 72E 0-25 km depth M4.5,35N_72E_L1_M4p5,-4.06,-4.78,-5.5
72,36,0.0591,4.5,45,0.0013133,0,8,8,25,0,active shallow crust strike-slip reverse,0.80837,0.82,0.08,8.3,0.3,113,34,271,2,WC1994,36N 72E 0-25 km depth M4.5,36N_72E_L1_M4p5,-3.37,-4.19,-5.01
72,37,0.3624,4.5,45,0.0080533,0,9,9,25,0,active shallow crust strike-slip reverse,1.821,0.87,0.07,8,0.4,171,16,36,2,WC1994,37N 72E 0-25 km depth M4.5,37N_72E_L1_M4p5,-2.54,-3.41,-4.28
72,38,0.2956,4.5,45,0.0065689,0,6,6,25,0,active shallow crust normal,2.3625,1.01,0.09,8.2,0.4,-53,42,189,2,WC1994,38N 72E 0-25 km depth M4.5,38N_72E_L1_M4p5,-2.69,-3.7,-4.71
72,39,0.6899,4.5,45,0.015331,0,1,1,25,0,active shallow crust strike-slip reverse,2.9106,1.05,0.07,8,0.4,30,73,202,2,WC1994,39N 72E 0-25 km depth M4.5,39N_72E_L1_M4p5,-2.34,-3.39,-4.44
73,16,0.0044,4.5,45,9.7778e-05,0,922,922,25,0,stable shallow crust,0.89524,1.09,0.12,7.2,0.3,165,66,206,2,WC1994,16N 73E 0-25 km depth M4.5,16N_73E_L1_M4p5,-4.61,-5.7,-8.02
73,17,0.1606,4.5,45,0.0035689,0,922,922,25,0,stable shallow crust,2.4575,1.09,0.12,7.2,0.3,165,66,206,2,WC1994,17N 73E 0-25 km depth M4.5,17N_73E_L1_M4p5,-2.99,-4.08,-5.18
73,18,0.0533,4.5,45,0.0011844,0,922,922,25,0,stable shallow crust,1.9785,1.09,0.12,7.2,0.3,165,66,206,2,WC1994,18N 73E 0-25 km depth M4.5,18N_73E_L1_M4p5,-3.48,-4.57,-5.69
73,19,0.0003,4.5,45,6.6667e-06,0,922,922,25,0,stable shallow crust,-0.27109,1.09,0.12,7.2,0.3,165,66,206,2,WC1994,19N 73E 0-25 km depth M4.5,19N_73E_L1_M4p5,,,
73,21,0.007,4.5,45,0.00015556,0,921,921,25,0,stable shallow crust,-0.38811,0.76,0.07,7,0.4,129,26,283,2,WC1994,21N 73E 0-25 km depth M4.5,21N_73E_L1_M4p5,,,
73,22,0.0139,4.5,45,0.00030889,0,921,921,25,0,stable shallow crust,-0.090198,0.76,0.07,7,0.4,129,26,283,2,WC1994,22N 73E 0-25 km depth M4.5,22N_73E_L1_M4p5,,,
73,23,0.0001,4.5,45,2.2222e-06,0,919,919,25,0,stable shallow crust,-2.4132,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,23N 73E 0-25 km depth M4.5,23N_73E_L1_M4p5,,,
73,24,0.0012,4.5,45,2.6667e-05,0,919,919,25,0,stable shallow crust,-1.334,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,24N 73E 0-25 km depth M4.5,24N_73E_L1_M4p5,,,
73,25,0.0072,4.5,45,0.00016,0,919,919,25,0,stable shallow crust,-0.55588,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,25N 73E 0-25 km depth M4.5,25N_73E_L1_M4p5,,,
73,26,0.0004,4.5,45,8.8889e-06,0,919,919,25,0,stable shallow crust,-1.8112,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,26N 73E 0-25 km depth M4.5,26N_73E_L1_M4p5,,,
73,27,0.0012,4.5,45,2.6667e-05,0,919,919,25,0,stable shallow crust,-1.334,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,27N 73E 0-25 km depth M4.5,27N_73E_L1_M4p5,,,
73,28,0.0005,4.5,45,1.1111e-05,0,919,919,25,0,stable shallow crust,-1.7142,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,28N 73E 0-25 km depth M4.5,28N_73E_L1_M4p5,,,
73,29,0.0001,4.5,45,2.2222e-06,0,919,919,25,0,stable shallow crust,-2.4132,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,29N 73E 0-25 km depth M4.5,29N_73E_L1_M4p5,,,
73,30,0.0066,4.5,45,0.00014667,0,17,17,25,0,active shallow crust strike-slip reverse,-0.14367,0.82,0.11,7,0.4,59,13,219,2,WC1994,30N 73E 0-25 km depth M4.5,30N_73E_L1_M4p5,,,
73,31,0.0065,4.5,45,0.00014444,0,17,17,25,0,active shallow crust strike-slip reverse,-0.1503,0.82,0.11,7,0.4,59,13,219,2,WC1994,31N 73E 0-25 km depth M4.5,31N_73E_L1_M4p5,,,
73,32,0.0261,4.5,45,0.00058,0,17,17,25,0,active shallow crust strike-slip reverse,0.45343,0.82,0.11,7,0.4,59,13,219,2,WC1994,32N 73E 0-25 km depth M4.5,32N_73E_L1_M4p5,-3.84,-4.66,
73,33,0.0706,4.5,45,0.0015689,0,12,12,25,0,active shallow crust strike-slip reverse,0.43559,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,33N 73E 0-25 km depth M4.5,33N_73E_L1_M4p5,-3.36,-4.08,-4.8
73,34,0.1769,4.5,45,0.0039311,0,12,12,25,0,active shallow crust strike-slip reverse,0.83452,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,34N 73E 0-25 km depth M4.5,34N_73E_L1_M4p5,-2.83,-3.55,-4.27
73,35,0.0945,4.5,45,0.0021,0,12,12,25,0,active shallow crust strike-slip reverse,0.56222,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,35N 73E 0-25 km depth M4.5,35N_73E_L1_M4p5,-3.18,-3.9,-4.62
73,36,0.1013,4.5,45,0.0022511,0,12,12,25,0,active shallow crust strike-slip reverse,0.5924,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,36N 73E 0-25 km depth M4.5,36N_73E_L1_M4p5,-3.14,-3.86,-4.58
73,37,0.306,4.5,45,0.0068,0,6,6,25,0,active shallow crust normal,2.3775,1.01,0.09,8.2,0.4,-53,42,189,2,WC1994,37N 73E 0-25 km depth M4.5,37N_73E_L1_M4p5,-2.67,-3.68,-4.69
73,38,0.3529,4.5,45,0.0078422,0,6,6,25,0,active shallow crust normal,2.4394,1.01,0.09,8.2,0.4,-53,42,189,2,WC1994,38N 73E 0-25 km depth M4.5,38N_73E_L1_M4p5,-2.61,-3.62,-4.63
73,39,0.6179,4.5,45,0.013731,0,6,6,25,0,active shallow crust normal,2.6827,1.01,0.09,8.2,0.4,-53,42,189,2,WC1994,39N 73E 0-25 km depth M4.5,39N_73E_L1_M4p5,-2.37,-3.38,-4.39
74,3,0.0001,4.5,45,2.2222e-06,590.87,923,,25,0,stable shallow crust,-2.3682,0.73,0.06,6,0.3,,,,2,WC1994,3N 74E 0-25 km depth M4.5,3N_74E_L1_M4p5,,,
74,4,0.0011,4.5,45,2.4444e-05,508.01,923,,25,0,stable shallow crust,-1.3268,0.73,0.06,6,0.3,,,,2,WC1994,4N 74E 0-25 km depth M4.5,4N_74E_L1_M4p5,,,
74,5,0.0001,4.5,45,2.2222e-06,429.47,923,,25,0,stable shallow crust,-2.3682,0.73,0.06,6,0.3,,,,2,WC1994,5N 74E 0-25 km depth M4.5,5N_74E_L1_M4p5,,,
74,16,0.0055,4.5,45,0.00012222,0,923,923,25,0,stable shallow crust,-0.62785,0.73,0.06,6,0.3,,,,2,WC1994,16N 74E 0-25 km depth M4.5,16N_74E_L1_M4p5,,,
74,17,0.3476,4.5,45,0.0077244,0,922,922,25,0,stable shallow crust,2.7929,1.09,0.12,7.2,0.3,165,66,206,2,WC1994,17N 74E 0-25 km depth M4.5,17N_74E_L1_M4p5,-2.66,-3.75,-4.84
74,18,0.0962,4.5,45,0.0021378,0,922,922,25,0,stable shallow crust,2.235,1.09,0.12,7.2,0.3,165,66,206,2,WC1994,18N 74E 0-25 km depth M4.5,18N_74E_L1_M4p5,-3.22,-4.31,-5.41
74,19,0.0001,4.5,45,2.2222e-06,0,74,74,25,0,stable shallow crust,-1.7832,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,19N 74E 0-25 km depth M4.5,19N_74E_L1_M4p5,,,
74,20,0.0003,4.5,45,6.6667e-06,0,74,74,25,0,stable shallow crust,-1.3061,0.86,0.07,6.5,0.3,68,47,284,2,WC1994,20N 74E 0-25 km depth M4.5,20N_74E_L1_M4p5,,,
74,21,0.0012,4.5,45,2.6667e-05,0,921,921,25,0,stable shallow crust,-1.154,0.76,0.07,7,0.4,129,26,283,2,WC1994,21N 74E 0-25 km depth M4.5,21N_74E_L1_M4p5,,,
74,22,0.0019,4.5,45,4.2222e-05,0,921,921,25,0,stable shallow crust,-0.95446,0.76,0.07,7,0.4,129,26,283,2,WC1994,22N 74E 0-25 km depth M4.5,22N_74E_L1_M4p5,,,
74,29,0.0001,4.5,45,2.2222e-06,0,919,919,25,0,stable shallow crust,-2.4132,0.72,0.1,7.2,0.3,123,61,290,2,WC1994,29N 74E 0-25 km depth M4.5,29N_74E_L1_M4p5,,,
74,30,0.01,4.5,45,0.00022222,0,17,17,25,0,active shallow crust strike-slip reverse,0.036787,0.82,0.11,7,0.4,59,13,219,2,WC1994,30N 74E 0-25 km depth M4.5,30N_74E_L1_M4p5,-5.15,-5.97,
74,31,0.0104,4.5,45,0.00023111,0,17,17,25,0,active shallow crust strike-slip reverse,0.053821,0.82,0.11,7,0.4,59,13,219,2,WC1994,31N 74E 0-25 km depth M4.5,31N_74E_L1_M4p5,-4.98,-5.8,
74,32,0.0154,4.5,45,0.00034222,0,17,17,25,0,active shallow crust strike-slip reverse,0.22431,0.82,0.11,7,0.4,59,13,219,2,WC1994,32N 74E 0-25 km depth M4.5,32N_74E_L1_M4p5,-4.27,-5.09,
74,33,0.0779,4.5,45,0.0017311,0,12,12,25,0,active shallow crust strike-slip reverse,0.47832,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,33N 74E 0-25 km depth M4.5,33N_74E_L1_M4p5,-3.3,-4.02,-4.74
74,34,0.0779,4.5,45,0.0017311,0,12,12,25,0,active shallow crust strike-slip reverse,0.47832,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,34N 74E 0-25 km depth M4.5,34N_74E_L1_M4p5,-3.3,-4.02,-4.74
74,35,0.1173,4.5,45,0.0026067,0,12,12,25,0,active shallow crust strike-slip reverse,0.65609,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,35N 74E 0-25 km depth M4.5,35N_74E_L1_M4p5,-3.05,-3.77,-4.49
74,36,0.1913,4.5,45,0.0042511,0,12,12,25,0,active shallow crust strike-slip reverse,0.8685,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,36N 74E 0-25 km depth M4.5,36N_74E_L1_M4p5,-2.79,-3.51,-4.23
74,37,0.1055,4.5,45,0.0023444,0,6,6,25,0,active shallow crust normal,1.915,1.01,0.09,8.2,0.4,-53,42,189,2,WC1994,37N 74E 0-25 km depth M4.5,37N_74E_L1_M4p5,-3.14,-4.15,-5.16
74,38,0.1124,4.5,45,0.0024978,0,6,6,25,0,active shallow crust normal,1.9426,1.01,0.09,8.2,0.4,-53,42,189,2,WC1994,38N 74E 0-25 km depth M4.5,38N_74E_L1_M4p5,-3.11,-4.12,-5.13
74,39,0.4268,4.5,45,0.0094844,0,2,2,25,0,active shallow crust strike-slip reverse,2.162,0.93,0.09,8,0.4,142,31,306,2,WC1994,39N 74E 0-25 km depth M4.5,39N_74E_L1_M4p5,-2.49,-3.42,-4.35
