longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,name,id
76.0,38.4,5.5,107,0.000166,0.017762,91,subduction interface,1.44510808804,0.95,7.4,38.4N 76E 25-70 km depth,38p4N76Ez91
76.0,38.6,5.5,107,0.000238,0.025466,91,subduction interface,1.60157695706,0.95,7.4,38.6N 76E 25-70 km depth,38p6N76Ez91
76.0,38.8,5.5,107,0.000347,0.037129,91,subduction interface,1.76532947479,0.95,7.4,38.8N 76E 25-70 km depth,38p8N76Ez91
76.0,39.0,5.5,107,0.00049,0.05243,87,subduction interface,3.07019608003,1.16,8.1,39N 76E 25-70 km depth,39N76Ez87
76.0,39.2,5.5,107,0.000653,0.069871,87,subduction interface,3.19491318128,1.16,8.1,39.2N 76E 25-70 km depth,39p2N76Ez87
76.0,39.4,5.5,107,0.000815,0.087205,87,subduction interface,3.29115760874,1.16,8.1,39.4N 76E 25-70 km depth,39p4N76Ez87
76.0,39.6,5.5,107,0.000959,0.102613,87,subduction interface,3.36181860717,1.16,8.1,39.6N 76E 25-70 km depth,39p6N76Ez87
76.0,39.8,5.5,107,0.001071,0.114597,87,subduction interface,3.40978947083,1.16,8.1,39.8N 76E 25-70 km depth,39p8N76Ez87
76.0,40.0,5.5,107,0.001148,0.122836,87,subduction interface,3.43994188806,1.16,8.1,40N 76E 25-70 km depth,40N76Ez87
76.2,3.0,5.5,107,1e-06,0.000107,933,stable shallow crust,-1.105,0.89,6.8,3N 76.2E 25-70 km depth,3N76p2Ez933
76.2,3.2,5.5,107,2e-06,0.000214,933,stable shallow crust,-0.803970004336,0.89,6.8,3.2N 76.2E 25-70 km depth,3p2N76p2Ez933
76.2,3.4,5.5,107,4e-06,0.000428,933,stable shallow crust,-0.502940008672,0.89,6.8,3.4N 76.2E 25-70 km depth,3p4N76p2Ez933
76.2,3.6,5.5,107,5e-06,0.000535,933,stable shallow crust,-0.406029995664,0.89,6.8,3.6N 76.2E 25-70 km depth,3p6N76p2Ez933
76.2,3.8,5.5,107,7e-06,0.000749,933,stable shallow crust,-0.259901959986,0.89,6.8,3.8N 76.2E 25-70 km depth,3p8N76p2Ez933
76.2,4.0,5.5,107,7e-06,0.000749,933,stable shallow crust,-0.259901959986,0.89,6.8,4N 76.2E 25-70 km depth,4N76p2Ez933
76.2,4.2,5.5,107,7e-06,0.000749,933,stable shallow crust,-0.259901959986,0.89,6.8,4.2N 76.2E 25-70 km depth,4p2N76p2Ez933
76.2,4.4,5.5,107,5e-06,0.000535,933,stable shallow crust,-0.406029995664,0.89,6.8,4.4N 76.2E 25-70 km depth,4p4N76p2Ez933
76.2,4.6,5.5,107,4e-06,0.000428,933,stable shallow crust,-0.502940008672,0.89,6.8,4.6N 76.2E 25-70 km depth,4p6N76p2Ez933
76.2,4.8,5.5,107,2e-06,0.000214,933,stable shallow crust,-0.803970004336,0.89,6.8,4.8N 76.2E 25-70 km depth,4p8N76p2Ez933
76.2,5.0,5.5,107,1e-06,0.000107,933,stable shallow crust,-1.105,0.89,6.8,5N 76.2E 25-70 km depth,5N76p2Ez933
76.2,19.6,5.5,107,2e-06,0.000214,933,stable shallow crust,-0.803970004336,0.89,6.8,19.6N 76.2E 25-70 km depth,19p6N76p2Ez933
76.2,19.8,5.5,107,5e-06,0.000535,933,stable shallow crust,-0.406029995664,0.89,6.8,19.8N 76.2E 25-70 km depth,19p8N76p2Ez933
76.2,20.0,5.5,107,1.3e-05,0.001391,933,stable shallow crust,0.00894335230684,0.89,6.8,20N 76.2E 25-70 km depth,20N76p2Ez933
76.2,20.2,5.5,107,2.7e-05,0.002889,933,stable shallow crust,0.326363764159,0.89,6.8,20.2N 76.2E 25-70 km depth,20p2N76p2Ez933
76.2,20.4,5.5,107,5e-05,0.00535,933,stable shallow crust,0.593970004336,0.89,6.8,20.4N 76.2E 25-70 km depth,20p4N76p2Ez933
76.2,20.6,5.5,107,8.1e-05,0.008667,933,stable shallow crust,0.803485018879,0.89,6.8,20.6N 76.2E 25-70 km depth,20p6N76p2Ez933
76.2,20.8,5.5,107,0.000114,0.012198,933,stable shallow crust,0.951904851336,0.89,6.8,20.8N 76.2E 25-70 km depth,20p8N76p2Ez933
76.2,21.0,5.5,107,0.00014,0.01498,933,stable shallow crust,1.04112803568,0.89,6.8,21N 76.2E 25-70 km depth,21N76p2Ez933
76.2,21.2,5.5,107,0.00015,0.01605,933,stable shallow crust,1.07109125906,0.89,6.8,21.2N 76.2E 25-70 km depth,21p2N76p2Ez933
76.2,21.4,5.5,107,0.00014,0.01498,933,stable shallow crust,1.04112803568,0.89,6.8,21.4N 76.2E 25-70 km depth,21p4N76p2Ez933
76.2,21.6,5.5,107,0.000114,0.012198,933,stable shallow crust,0.951904851336,0.89,6.8,21.6N 76.2E 25-70 km depth,21p6N76p2Ez933
76.2,21.8,5.5,107,8.1e-05,0.008667,933,stable shallow crust,0.803485018879,0.89,6.8,21.8N 76.2E 25-70 km depth,21p8N76p2Ez933
76.2,22.0,5.5,107,5e-05,0.00535,933,stable shallow crust,0.593970004336,0.89,6.8,22N 76.2E 25-70 km depth,22N76p2Ez933
76.2,22.2,5.5,107,2.7e-05,0.002889,933,stable shallow crust,0.326363764159,0.89,6.8,22.2N 76.2E 25-70 km depth,22p2N76p2Ez933
76.2,22.4,5.5,107,1.3e-05,0.001391,933,stable shallow crust,0.00894335230684,0.89,6.8,22.4N 76.2E 25-70 km depth,22p4N76p2Ez933
76.2,22.6,5.5,107,5e-06,0.000535,933,stable shallow crust,-0.406029995664,0.89,6.8,22.6N 76.2E 25-70 km depth,22p6N76p2Ez933
76.2,27.0,5.5,107,5e-06,0.000535,932,stable shallow crust,-0.186029995664,0.93,6.5,27N 76.2E 25-70 km depth,27N76p2Ez932
76.2,27.2,5.5,107,1.2e-05,0.001284,932,stable shallow crust,0.194181246048,0.93,6.5,27.2N 76.2E 25-70 km depth,27p2N76p2Ez932
76.2,27.4,5.5,107,2.6e-05,0.002782,932,stable shallow crust,0.529973347971,0.93,6.5,27.4N 76.2E 25-70 km depth,27p4N76p2Ez932
76.2,27.6,5.5,107,4.9e-05,0.005243,932,stable shallow crust,0.805196080029,0.93,6.5,27.6N 76.2E 25-70 km depth,27p6N76p2Ez932
76.2,27.8,5.5,107,7.9e-05,0.008453,932,stable shallow crust,1.01262709129,0.93,6.5,27.8N 76.2E 25-70 km depth,27p8N76p2Ez932
76.2,28.0,5.5,107,0.000111,0.011877,932,stable shallow crust,1.16032297879,0.93,6.5,28N 76.2E 25-70 km depth,28N76p2Ez932
76.2,28.2,5.5,107,0.000136,0.014552,932,stable shallow crust,1.24853890837,0.93,6.5,28.2N 76.2E 25-70 km depth,28p2N76p2Ez932
76.2,28.4,5.5,107,0.000145,0.015515,932,stable shallow crust,1.27636800223,0.93,6.5,28.4N 76.2E 25-70 km depth,28p4N76p2Ez932
76.2,28.6,5.5,107,0.000135,0.014445,932,stable shallow crust,1.2453337685,0.93,6.5,28.6N 76.2E 25-70 km depth,28p6N76p2Ez932
76.2,28.8,5.5,107,0.00011,0.01177,932,stable shallow crust,1.15639268516,0.93,6.5,28.8N 76.2E 25-70 km depth,28p8N76p2Ez932
76.2,29.0,5.5,107,7.9e-05,0.008453,932,stable shallow crust,1.01262709129,0.93,6.5,29N 76.2E 25-70 km depth,29N76p2Ez932
76.2,29.2,5.5,107,5e-05,0.00535,932,stable shallow crust,0.813970004336,0.93,6.5,29.2N 76.2E 25-70 km depth,29p2N76p2Ez932
76.2,29.4,5.5,107,3.2e-05,0.003424,932,stable shallow crust,0.62014997832,0.93,6.5,29.4N 76.2E 25-70 km depth,29p4N76p2Ez932
76.2,29.6,5.5,107,2.6e-05,0.002782,932,stable shallow crust,0.529973347971,0.93,6.5,29.6N 76.2E 25-70 km depth,29p6N76p2Ez932
76.2,29.8,5.5,107,3.4e-05,0.003638,932,stable shallow crust,0.646478917042,0.93,6.5,29.8N 76.2E 25-70 km depth,29p8N76p2Ez932
76.2,30.0,5.5,107,5.6e-05,0.005992,932,stable shallow crust,0.863188027006,0.93,6.5,30N 76.2E 25-70 km depth,30N76p2Ez932
76.2,30.2,5.5,107,8.9e-05,0.009523,932,stable shallow crust,1.06439000664,0.93,6.5,30.2N 76.2E 25-70 km depth,30p2N76p2Ez932
76.2,30.4,5.5,107,0.000124,0.013268,932,stable shallow crust,1.20842168516,0.93,6.5,30.4N 76.2E 25-70 km depth,30p4N76p2Ez932
76.2,30.6,5.5,107,0.000153,0.016371,932,stable shallow crust,1.29969143082,0.93,6.5,30.6N 76.2E 25-70 km depth,30p6N76p2Ez932
76.2,30.8,5.5,107,0.000164,0.017548,932,stable shallow crust,1.32984384805,0.93,6.5,30.8N 76.2E 25-70 km depth,30p8N76p2Ez932
76.2,31.0,5.5,107,0.000154,0.016478,98,subduction interface,2.62252072084,1.17,7.1,31N 76.2E 25-70 km depth,31N76p2Ez98
76.2,31.2,5.5,107,0.000127,0.013589,98,subduction interface,2.53880372096,1.17,7.1,31.2N 76.2E 25-70 km depth,31p2N76p2Ez98
76.2,31.4,5.5,107,9.2e-05,0.009844,98,subduction interface,2.39878782735,1.17,7.1,31.4N 76.2E 25-70 km depth,31p4N76p2Ez98
76.2,31.6,5.5,107,6.3e-05,0.006741,98,subduction interface,2.23434054945,1.17,7.1,31.6N 76.2E 25-70 km depth,31p6N76p2Ez98
76.2,31.8,5.5,107,4.8e-05,0.005136,98,subduction interface,2.11624123738,1.17,7.1,31.8N 76.2E 25-70 km depth,31p8N76p2Ez98
76.2,32.0,5.5,107,5.6e-05,0.005992,98,subduction interface,2.18318802701,1.17,7.1,32N 76.2E 25-70 km depth,32N76p2Ez98
76.2,32.2,5.5,107,8.9e-05,0.009523,98,subduction interface,2.38439000664,1.17,7.1,32.2N 76.2E 25-70 km depth,32p2N76p2Ez98
76.2,32.4,5.5,107,0.000148,0.015836,98,subduction interface,2.60526171539,1.17,7.1,32.4N 76.2E 25-70 km depth,32p4N76p2Ez98
76.2,32.6,5.5,107,0.000227,0.024289,98,subduction interface,2.79102585719,1.17,7.1,32.6N 76.2E 25-70 km depth,32p6N76p2Ez98
76.2,32.8,5.5,107,0.000309,0.033063,98,subduction interface,2.92495847942,1.17,7.1,32.8N 76.2E 25-70 km depth,32p8N76p2Ez98
76.2,33.0,5.5,107,0.000369,0.039483,98,subduction interface,3.00202636616,1.17,7.1,33N 76.2E 25-70 km depth,33N76p2Ez98
76.2,33.2,5.5,107,0.000387,0.041409,98,subduction interface,3.02271096502,1.17,7.1,33.2N 76.2E 25-70 km depth,33p2N76p2Ez98
76.2,33.4,5.5,107,0.000356,0.038092,98,subduction interface,2.98644999797,1.17,7.1,33.4N 76.2E 25-70 km depth,33p4N76p2Ez98
76.2,33.6,5.5,107,0.000289,0.030923,98,subduction interface,2.89589784276,1.17,7.1,33.6N 76.2E 25-70 km depth,33p6N76p2Ez98
76.2,33.8,5.5,107,0.000208,0.022256,98,subduction interface,2.75306333496,1.17,7.1,33.8N 76.2E 25-70 km depth,33p8N76p2Ez98
76.2,34.0,5.5,107,0.000133,0.014231,98,subduction interface,2.55885164097,1.17,7.1,34N 76.2E 25-70 km depth,34N76p2Ez98
76.2,34.2,5.5,107,7.8e-05,0.008346,103,subduction interface,2.16209460269,1.14,7.2,34.2N 76.2E 25-70 km depth,34p2N76p2Ez103
76.2,34.4,5.5,107,4.5e-05,0.004815,103,subduction interface,1.92321251378,1.14,7.2,34.4N 76.2E 25-70 km depth,34p4N76p2Ez103
76.2,34.6,5.5,107,2.9e-05,0.003103,103,subduction interface,1.7323979979,1.14,7.2,34.6N 76.2E 25-70 km depth,34p6N76p2Ez103
76.2,34.8,5.5,107,2.7e-05,0.002889,103,subduction interface,1.70136376416,1.14,7.2,34.8N 76.2E 25-70 km depth,34p8N76p2Ez103
76.2,35.0,5.5,107,3.4e-05,0.003638,103,subduction interface,1.80147891704,1.14,7.2,35N 76.2E 25-70 km depth,35N76p2Ez103
76.2,35.2,5.5,107,4.9e-05,0.005243,103,subduction interface,1.96019608003,1.14,7.2,35.2N 76.2E 25-70 km depth,35p2N76p2Ez103
76.2,35.4,5.5,107,7.3e-05,0.007811,100,subduction interface,1.74832286012,1.07,7.1,35.4N 76.2E 25-70 km depth,35p4N76p2Ez100
76.2,35.6,5.5,107,0.000106,0.011342,100,subduction interface,1.91030586526,1.07,7.1,35.6N 76.2E 25-70 km depth,35p6N76p2Ez100
76.2,35.8,5.5,107,0.000144,0.015408,100,subduction interface,2.0433624921,1.07,7.1,35.8N 76.2E 25-70 km depth,35p8N76p2Ez100
76.2,36.0,5.5,107,0.000181,0.019367,100,subduction interface,2.14267857487,1.07,7.1,36N 76.2E 25-70 km depth,36N76p2Ez100
76.2,36.2,5.5,107,0.00021,0.02247,100,subduction interface,2.20721929473,1.07,7.1,36.2N 76.2E 25-70 km depth,36p2N76p2Ez100
76.2,36.4,5.5,107,0.000226,0.024182,100,subduction interface,2.23910843915,1.07,7.1,36.4N 76.2E 25-70 km depth,36p4N76p2Ez100
76.2,36.6,5.5,107,0.00023,0.02461,100,subduction interface,2.24672783602,1.07,7.1,36.6N 76.2E 25-70 km depth,36p6N76p2Ez100
76.2,36.8,5.5,107,0.000223,0.023861,91,subduction interface,1.57330486305,0.95,7.4,36.8N 76.2E 25-70 km depth,36p8N76p2Ez91
76.2,37.0,5.5,107,0.000206,0.022042,91,subduction interface,1.53886722037,0.95,7.4,37N 76.2E 25-70 km depth,37N76p2Ez91
76.2,37.2,5.5,107,0.000181,0.019367,91,subduction interface,1.48267857487,0.95,7.4,37.2N 76.2E 25-70 km depth,37p2N76p2Ez91
76.2,37.4,5.5,107,0.000152,0.016264,91,subduction interface,1.40684358794,0.95,7.4,37.4N 76.2E 25-70 km depth,37p4N76p2Ez91
76.2,37.6,5.5,107,0.000125,0.013375,91,subduction interface,1.32191001301,0.95,7.4,37.6N 76.2E 25-70 km depth,37p6N76p2Ez91
76.2,37.8,5.5,107,0.000106,0.011342,91,subduction interface,1.25030586526,0.95,7.4,37.8N 76.2E 25-70 km depth,37p8N76p2Ez91
76.2,38.0,5.5,107,9.9e-05,0.010593,91,subduction interface,1.2206351946,0.95,7.4,38N 76.2E 25-70 km depth,38N76p2Ez91
76.2,38.2,5.5,107,0.00011,0.01177,91,subduction interface,1.26639268516,0.95,7.4,38.2N 76.2E 25-70 km depth,38p2N76p2Ez91
76.2,38.4,5.5,107,0.000144,0.015408,91,subduction interface,1.3833624921,0.95,7.4,38.4N 76.2E 25-70 km depth,38p4N76p2Ez91
76.2,38.6,5.5,107,0.000209,0.022363,91,subduction interface,1.54514628611,0.95,7.4,38.6N 76.2E 25-70 km depth,38p6N76p2Ez91
76.2,38.8,5.5,107,0.000312,0.033384,91,subduction interface,1.71915459402,0.95,7.4,38.8N 76.2E 25-70 km depth,38p8N76p2Ez91
76.2,39.0,5.5,107,0.00045,0.04815,87,subduction interface,3.03321251378,1.16,8.1,39N 76.2E 25-70 km depth,39N76p2Ez87
76.2,39.2,5.5,107,0.000613,0.065591,87,subduction interface,3.16746047452,1.16,8.1,39.2N 76.2E 25-70 km depth,39p2N76p2Ez87
76.2,39.4,5.5,107,0.000782,0.083674,87,subduction interface,3.27320675306,1.16,8.1,39.4N 76.2E 25-70 km depth,39p4N76p2Ez87
76.2,39.6,5.5,107,0.000939,0.100473,87,subduction interface,3.35266559227,1.16,8.1,39.6N 76.2E 25-70 km depth,39p6N76p2Ez87
76.2,39.8,5.5,107,0.001068,0.114276,87,subduction interface,3.40857125269,1.16,8.1,39.8N 76.2E 25-70 km depth,39p8N76p2Ez87
76.2,40.0,5.5,107,0.001163,0.124441,87,subduction interface,3.44557971473,1.16,8.1,40N 76.2E 25-70 km depth,40N76p2Ez87
76.4,2.8,5.5,107,2e-06,0.000214,933,stable shallow crust,-0.803970004336,0.89,6.8,2.8N 76.4E 25-70 km depth,2p8N76p4Ez933
76.4,3.0,5.5,107,3e-06,0.000321,933,stable shallow crust,-0.62787874528,0.89,6.8,3N 76.4E 25-70 km depth,3N76p4Ez933
76.4,3.2,5.5,107,6e-06,0.000642,933,stable shallow crust,-0.326848749616,0.89,6.8,3.2N 76.4E 25-70 km depth,3p2N76p4Ez933
76.4,3.4,5.5,107,9e-06,0.000963,933,stable shallow crust,-0.150757490561,0.89,6.8,3.4N 76.4E 25-70 km depth,3p4N76p4Ez933
76.4,3.6,5.5,107,1.3e-05,0.001391,933,stable shallow crust,0.00894335230684,0.89,6.8,3.6N 76.4E 25-70 km depth,3p6N76p4Ez933
76.4,3.8,5.5,107,1.6e-05,0.001712,933,stable shallow crust,0.0991199826559,0.89,6.8,3.8N 76.4E 25-70 km depth,3p8N76p4Ez933
76.4,4.0,5.5,107,1.7e-05,0.001819,933,stable shallow crust,0.125448921378,0.89,6.8,4N 76.4E 25-70 km depth,4N76p4Ez933
76.4,4.2,5.5,107,1.6e-05,0.001712,933,stable shallow crust,0.0991199826559,0.89,6.8,4.2N 76.4E 25-70 km depth,4p2N76p4Ez933
76.4,4.4,5.5,107,1.3e-05,0.001391,933,stable shallow crust,0.00894335230684,0.89,6.8,4.4N 76.4E 25-70 km depth,4p4N76p4Ez933
76.4,4.6,5.5,107,9e-06,0.000963,933,stable shallow crust,-0.150757490561,0.89,6.8,4.6N 76.4E 25-70 km depth,4p6N76p4Ez933
76.4,4.8,5.5,107,6e-06,0.000642,933,stable shallow crust,-0.326848749616,0.89,6.8,4.8N 76.4E 25-70 km depth,4p8N76p4Ez933
76.4,5.0,5.5,107,3e-06,0.000321,933,stable shallow crust,-0.62787874528,0.89,6.8,5N 76.4E 25-70 km depth,5N76p4Ez933
76.4,5.2,5.5,107,1e-06,0.000107,933,stable shallow crust,-1.105,0.89,6.8,5.2N 76.4E 25-70 km depth,5p2N76p4Ez933
76.4,19.6,5.5,107,1e-06,0.000107,933,stable shallow crust,-1.105,0.89,6.8,19.6N 76.4E 25-70 km depth,19p6N76p4Ez933
76.4,19.8,5.5,107,4e-06,0.000428,933,stable shallow crust,-0.502940008672,0.89,6.8,19.8N 76.4E 25-70 km depth,19p8N76p4Ez933
76.4,20.0,5.5,107,9e-06,0.000963,933,stable shallow crust,-0.150757490561,0.89,6.8,20N 76.4E 25-70 km depth,20N76p4Ez933
76.4,20.2,5.5,107,2e-05,0.00214,933,stable shallow crust,0.196029995664,0.89,6.8,20.2N 76.4E 25-70 km depth,20p2N76p4Ez933
76.4,20.4,5.5,107,3.7e-05,0.003959,933,stable shallow crust,0.463201724067,0.89,6.8,20.4N 76.4E 25-70 km depth,20p4N76p4Ez933
76.4,20.6,5.5,107,6e-05,0.00642,933,stable shallow crust,0.673151250384,0.89,6.8,20.6N 76.4E 25-70 km depth,20p6N76p4Ez933
76.4,20.8,5.5,107,8.5e-05,0.009095,933,stable shallow crust,0.824418925714,0.89,6.8,20.8N 76.4E 25-70 km depth,20p8N76p4Ez933
76.4,21.0,5.5,107,0.000104,0.011128,933,stable shallow crust,0.912033339299,0.89,6.8,21N 76.4E 25-70 km depth,21N76p4Ez933
76.4,21.2,5.5,107,0.000111,0.011877,933,stable shallow crust,0.940322978787,0.89,6.8,21.2N 76.4E 25-70 km depth,21p2N76p4Ez933
76.4,21.4,5.5,107,0.000104,0.011128,933,stable shallow crust,0.912033339299,0.89,6.8,21.4N 76.4E 25-70 km depth,21p4N76p4Ez933
76.4,21.6,5.5,107,8.4e-05,0.008988,933,stable shallow crust,0.819279286062,0.89,6.8,21.6N 76.4E 25-70 km depth,21p6N76p4Ez933
76.4,21.8,5.5,107,6e-05,0.00642,933,stable shallow crust,0.673151250384,0.89,6.8,21.8N 76.4E 25-70 km depth,21p8N76p4Ez933
76.4,22.0,5.5,107,3.7e-05,0.003959,933,stable shallow crust,0.463201724067,0.89,6.8,22N 76.4E 25-70 km depth,22N76p4Ez933
76.4,22.2,5.5,107,2e-05,0.00214,933,stable shallow crust,0.196029995664,0.89,6.8,22.2N 76.4E 25-70 km depth,22p2N76p4Ez933
76.4,22.4,5.5,107,9e-06,0.000963,933,stable shallow crust,-0.150757490561,0.89,6.8,22.4N 76.4E 25-70 km depth,22p4N76p4Ez933
76.4,22.6,5.5,107,4e-06,0.000428,933,stable shallow crust,-0.502940008672,0.89,6.8,22.6N 76.4E 25-70 km depth,22p6N76p4Ez933
76.4,27.0,5.5,107,4e-06,0.000428,932,stable shallow crust,-0.282940008672,0.93,6.5,27N 76.4E 25-70 km depth,27N76p4Ez932
76.4,27.2,5.5,107,1e-05,0.00107,932,stable shallow crust,0.115,0.93,6.5,27.2N 76.4E 25-70 km depth,27p2N76p4Ez932
76.4,27.4,5.5,107,2e-05,0.00214,932,stable shallow crust,0.416029995664,0.93,6.5,27.4N 76.4E 25-70 km depth,27p4N76p4Ez932
76.4,27.6,5.5,107,3.7e-05,0.003959,932,stable shallow crust,0.683201724067,0.93,6.5,27.6N 76.4E 25-70 km depth,27p6N76p4Ez932
76.4,27.8,5.5,107,6e-05,0.00642,932,stable shallow crust,0.893151250384,0.93,6.5,27.8N 76.4E 25-70 km depth,27p8N76p4Ez932
76.4,28.0,5.5,107,8.5e-05,0.009095,932,stable shallow crust,1.04441892571,0.93,6.5,28N 76.4E 25-70 km depth,28N76p4Ez932
76.4,28.2,5.5,107,0.000104,0.011128,932,stable shallow crust,1.1320333393,0.93,6.5,28.2N 76.4E 25-70 km depth,28p2N76p4Ez932
76.4,28.4,5.5,107,0.000111,0.011877,932,stable shallow crust,1.16032297879,0.93,6.5,28.4N 76.4E 25-70 km depth,28p4N76p4Ez932
76.4,28.6,5.5,107,0.000104,0.011128,932,stable shallow crust,1.1320333393,0.93,6.5,28.6N 76.4E 25-70 km depth,28p6N76p4Ez932
76.4,28.8,5.5,107,8.5e-05,0.009095,932,stable shallow crust,1.04441892571,0.93,6.5,28.8N 76.4E 25-70 km depth,28p8N76p4Ez932
76.4,29.0,5.5,107,6e-05,0.00642,932,stable shallow crust,0.893151250384,0.93,6.5,29N 76.4E 25-70 km depth,29N76p4Ez932
76.4,29.2,5.5,107,3.8e-05,0.004066,932,stable shallow crust,0.694783596617,0.93,6.5,29.2N 76.4E 25-70 km depth,29p2N76p4Ez932
76.4,29.4,5.5,107,2.4e-05,0.002568,932,stable shallow crust,0.495211241712,0.93,6.5,29.4N 76.4E 25-70 km depth,29p4N76p4Ez932
76.4,29.6,5.5,107,1.9e-05,0.002033,932,stable shallow crust,0.393753600953,0.93,6.5,29.6N 76.4E 25-70 km depth,29p6N76p4Ez932
76.4,29.8,5.5,107,2.4e-05,0.002568,932,stable shallow crust,0.495211241712,0.93,6.5,29.8N 76.4E 25-70 km depth,29p8N76p4Ez932
76.4,30.0,5.5,107,3.8e-05,0.004066,932,stable shallow crust,0.694783596617,0.93,6.5,30N 76.4E 25-70 km depth,30N76p4Ez932
76.4,30.2,5.5,107,6.1e-05,0.006527,932,stable shallow crust,0.900329835011,0.93,6.5,30.2N 76.4E 25-70 km depth,30p2N76p4Ez932
76.4,30.4,5.5,107,8.6e-05,0.009202,932,stable shallow crust,1.04949845124,0.93,6.5,30.4N 76.4E 25-70 km depth,30p4N76p4Ez932
76.4,30.6,5.5,107,0.000106,0.011342,932,stable shallow crust,1.14030586526,0.93,6.5,30.6N 76.4E 25-70 km depth,30p6N76p4Ez932
76.4,30.8,5.5,107,0.000115,0.012305,98,subduction interface,2.49569784035,1.17,7.1,30.8N 76.4E 25-70 km depth,30p8N76p4Ez98
76.4,31.0,5.5,107,0.00011,0.01177,98,subduction interface,2.47639268516,1.17,7.1,31N 76.4E 25-70 km depth,31N76p4Ez98
76.4,31.2,5.5,107,9.2e-05,0.009844,98,subduction interface,2.39878782735,1.17,7.1,31.2N 76.4E 25-70 km depth,31p2N76p4Ez98
76.4,31.4,5.5,107,6.9e-05,0.007383,98,subduction interface,2.27384909074,1.17,7.1,31.4N 76.4E 25-70 km depth,31p4N76p4Ez98
76.4,31.6,5.5,107,5e-05,0.00535,98,subduction interface,2.13397000434,1.17,7.1,31.6N 76.4E 25-70 km depth,31p6N76p4Ez98
76.4,31.8,5.5,107,4.3e-05,0.004601,98,subduction interface,2.06846845558,1.17,7.1,31.8N 76.4E 25-70 km depth,31p8N76p4Ez98
76.4,32.0,5.5,107,5.5e-05,0.005885,98,subduction interface,2.17536268949,1.17,7.1,32N 76.4E 25-70 km depth,32N76p4Ez98
76.4,32.2,5.5,107,8.9e-05,0.009523,98,subduction interface,2.38439000664,1.17,7.1,32.2N 76.4E 25-70 km depth,32p2N76p4Ez98
76.4,32.4,5.5,107,0.000148,0.015836,98,subduction interface,2.60526171539,1.17,7.1,32.4N 76.4E 25-70 km depth,32p4N76p4Ez98
76.4,32.6,5.5,107,0.000223,0.023861,98,subduction interface,2.78330486305,1.17,7.1,32.6N 76.4E 25-70 km depth,32p6N76p4Ez98
76.4,32.8,5.5,107,0.000298,0.031886,98,subduction interface,2.90921626408,1.17,7.1,32.8N 76.4E 25-70 km depth,32p8N76p4Ez98
76.4,33.0,5.5,107,0.00035,0.03745,98,subduction interface,2.97906804435,1.17,7.1,33N 76.4E 25-70 km depth,33N76p4Ez98
76.4,33.2,5.5,107,0.000361,0.038627,98,subduction interface,2.99250720191,1.17,7.1,33.2N 76.4E 25-70 km depth,33p2N76p4Ez98
76.4,33.4,5.5,107,0.000328,0.035096,98,subduction interface,2.95087384371,1.17,7.1,33.4N 76.4E 25-70 km depth,33p4N76p4Ez98
76.4,33.6,5.5,107,0.000262,0.028034,98,subduction interface,2.85330129132,1.17,7.1,33.6N 76.4E 25-70 km depth,33p6N76p4Ez98
76.4,33.8,5.5,107,0.000185,0.019795,98,subduction interface,2.7021717284,1.17,7.1,33.8N 76.4E 25-70 km depth,33p8N76p4Ez98
76.4,34.0,5.5,107,0.000117,0.012519,98,subduction interface,2.50318586175,1.17,7.1,34N 76.4E 25-70 km depth,34N76p4Ez98
76.4,34.2,5.5,107,7e-05,0.00749,103,subduction interface,2.11509804001,1.14,7.2,34.2N 76.4E 25-70 km depth,34p2N76p4Ez103
76.4,34.4,5.5,107,4.3e-05,0.004601,103,subduction interface,1.90346845558,1.14,7.2,34.4N 76.4E 25-70 km depth,34p4N76p4Ez103
76.4,34.6,5.5,107,3.4e-05,0.003638,103,subduction interface,1.80147891704,1.14,7.2,34.6N 76.4E 25-70 km depth,34p6N76p4Ez103
76.4,34.8,5.5,107,3.6e-05,0.003852,103,subduction interface,1.82630250077,1.14,7.2,34.8N 76.4E 25-70 km depth,34p8N76p4Ez103
76.4,35.0,5.5,107,4.7e-05,0.005029,103,subduction interface,1.94209785794,1.14,7.2,35N 76.4E 25-70 km depth,35N76p4Ez103
76.4,35.2,5.5,107,6.4e-05,0.006848,103,subduction interface,2.07617997398,1.14,7.2,35.2N 76.4E 25-70 km depth,35p2N76p4Ez103
76.4,35.4,5.5,107,8.9e-05,0.009523,100,subduction interface,1.83439000664,1.07,7.1,35.4N 76.4E 25-70 km depth,35p4N76p4Ez100
76.4,35.6,5.5,107,0.000121,0.012947,100,subduction interface,1.96778537032,1.07,7.1,35.6N 76.4E 25-70 km depth,35p6N76p4Ez100
76.4,35.8,5.5,107,0.000158,0.016906,100,subduction interface,2.08365708695,1.07,7.1,35.8N 76.4E 25-70 km depth,35p8N76p4Ez100
76.4,36.0,5.5,107,0.000195,0.020865,100,subduction interface,2.17503461136,1.07,7.1,36N 76.4E 25-70 km depth,36N76p4Ez100
76.4,36.2,5.5,107,0.000224,0.023968,100,subduction interface,2.23524801833,1.07,7.1,36.2N 76.4E 25-70 km depth,36p2N76p4Ez100
76.4,36.4,5.5,107,0.000243,0.026001,100,subduction interface,2.2706062736,1.07,7.1,36.4N 76.4E 25-70 km depth,36p4N76p4Ez100
