longitude,latitude,mmin,duration,lambda,nu,distance,zoneid,in zoneid,tectonic subregion,a,b,mmax,name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
78.0,29.0,5.5,106,1.132075471698113e-05,0.0012,0.0,919.0,919.0,stable shallow crust,-0.9861246192171453,0.72,7.2,29N 78E 0-25 km depth,29N78Ez919p0,,,
79.0,27.0,5.5,106,9.433962264150944e-07,0.0001,0.0,919.0,919.0,stable shallow crust,-2.0653058652647704,0.72,7.2,27N 79E 0-25 km depth,27N79Ez919p0,,,
79.0,28.0,5.5,106,2.264150943396226e-05,0.0024,0.0,919.0,919.0,stable shallow crust,-0.6850946235531641,0.72,7.2,28N 79E 0-25 km depth,28N79Ez919p0,,,
79.0,29.0,5.5,106,3.679245283018868e-05,0.0039,0.0,919.0,919.0,stable shallow crust,-0.4742412582382709,0.72,7.2,29N 79E 0-25 km depth,29N79Ez919p0,,,
80.0,28.0,5.5,106,6.60377358490566e-06,0.0007,0.0,919.0,919.0,stable shallow crust,-1.2202078252505135,0.72,7.2,28N 80E 0-25 km depth,28N80Ez919p0,,,
81.0,28.0,5.5,106,8.490566037735848e-06,0.0009,0.0,919.0,919.0,stable shallow crust,-1.1110633558254452,0.72,7.2,28N 81E 0-25 km depth,28N81Ez919p0,,,
83.0,27.0,5.5,106,4.716981132075472e-06,0.0005,0.0,919.0,919.0,stable shallow crust,-1.3663358609287517,0.72,7.2,27N 83E 0-25 km depth,27N83Ez919p0,,,
84.0,27.0,5.5,106,6.60377358490566e-06,0.0007,0.0,919.0,919.0,stable shallow crust,-1.2202078252505135,0.72,7.2,27N 84E 0-25 km depth,27N84Ez919p0,,,
86.0,26.0,5.5,106,1.8867924528301889e-06,0.0002,0.0,919.0,919.0,stable shallow crust,-1.7642758696007892,0.72,7.2,26N 86E 0-25 km depth,26N86Ez919p0,,,
87.0,22.0,5.5,106,8.490566037735848e-06,0.0009,0.0,919.0,919.0,stable shallow crust,-1.1110633558254452,0.72,7.2,22N 87E 0-25 km depth,22N87Ez919p0,,,
87.0,23.0,5.5,106,3.5849056603773584e-05,0.0038,0.0,919.0,919.0,stable shallow crust,-0.48552226864796033,0.72,7.2,23N 87E 0-25 km depth,23N87Ez919p0,,,
87.0,24.0,5.5,106,6.60377358490566e-06,0.0007,0.0,919.0,919.0,stable shallow crust,-1.2202078252505135,0.72,7.2,24N 87E 0-25 km depth,24N87Ez919p0,,,
87.0,25.0,5.5,106,9.433962264150944e-06,0.001,0.0,919.0,919.0,stable shallow crust,-1.0653058652647704,0.72,7.2,25N 87E 0-25 km depth,25N87Ez919p0,,,
87.0,26.0,5.5,106,1.5094339622641511e-05,0.0016,0.0,919.0,919.0,stable shallow crust,-0.8611858826088454,0.72,7.2,26N 87E 0-25 km depth,26N87Ez919p0,,,
88.0,22.0,5.5,106,9.433962264150944e-07,0.0001,0.0,919.0,919.0,stable shallow crust,-2.0653058652647704,0.72,7.2,22N 88E 0-25 km depth,22N88Ez919p0,,,
88.0,23.0,5.5,106,2.8301886792452827e-06,0.0003,0.0,919.0,919.0,stable shallow crust,-1.5881846105451078,0.72,7.2,23N 88E 0-25 km depth,23N88Ez919p0,,,
88.0,24.0,5.5,106,1.8867924528301889e-06,0.0002,0.0,919.0,919.0,stable shallow crust,-1.7642758696007892,0.72,7.2,24N 88E 0-25 km depth,24N88Ez919p0,,,
88.0,25.0,5.5,106,2.830188679245283e-05,0.003,0.0,919.0,919.0,stable shallow crust,-0.5881846105451078,0.72,7.2,25N 88E 0-25 km depth,25N88Ez919p0,,,
88.0,26.0,5.5,106,3.207547169811321e-05,0.0034,0.0,919.0,919.0,stable shallow crust,-0.5338269482225151,0.72,7.2,26N 88E 0-25 km depth,26N88Ez919p0,,,
89.0,21.0,5.5,106,5.660377358490565e-06,0.0006,0.0,919.0,919.0,stable shallow crust,-1.2871546148811266,0.72,7.2,21N 89E 0-25 km depth,21N89Ez919p0,,,
89.0,22.0,5.5,106,1.6981132075471696e-05,0.0018,0.0,919.0,919.0,stable shallow crust,-0.810033360161464,0.72,7.2,22N 89E 0-25 km depth,22N89Ez919p0,,,
89.0,23.0,5.5,106,2.8301886792452827e-06,0.0003,0.0,919.0,919.0,stable shallow crust,-1.5881846105451078,0.72,7.2,23N 89E 0-25 km depth,23N89Ez919p0,,,
89.0,24.0,5.5,106,9.433962264150944e-07,0.0001,0.0,919.0,919.0,stable shallow crust,-2.0653058652647704,0.72,7.2,24N 89E 0-25 km depth,24N89Ez919p0,,,
89.0,25.0,5.5,106,1.2264150943396227e-05,0.0013,0.0,919.0,919.0,stable shallow crust,-0.9513625129579335,0.72,7.2,25N 89E 0-25 km depth,25N89Ez919p0,,,
89.0,26.0,5.5,106,1.320754716981132e-05,0.0014,0.0,919.0,919.0,stable shallow crust,-0.9191778295865323,0.72,7.2,26N 89E 0-25 km depth,26N89Ez919p0,,,
90.0,21.0,5.5,106,1.4150943396226415e-05,0.0015,0.0,919.0,919.0,stable shallow crust,-0.8892146062090891,0.72,7.2,21N 90E 0-25 km depth,21N90Ez919p0,,,
90.0,22.0,5.5,106,4.622641509433962e-05,0.0049,0.0,919.0,919.0,stable shallow crust,-0.3751097852362566,0.72,7.2,22N 90E 0-25 km depth,22N90Ez919p0,,,
90.0,23.0,5.5,106,3.0188679245283022e-05,0.0032,0.0,919.0,919.0,stable shallow crust,-0.5601558869448642,0.72,7.2,23N 90E 0-25 km depth,23N90Ez919p0,,,
90.0,24.0,5.5,106,4.716981132075472e-06,0.0005,0.0,919.0,919.0,stable shallow crust,-1.3663358609287517,0.72,7.2,24N 90E 0-25 km depth,24N90Ez919p0,,,
90.0,25.0,5.5,106,2.9245283018867923e-05,0.0031,0.0,919.0,919.0,stable shallow crust,-0.5739441714304974,0.72,7.2,25N 90E 0-25 km depth,25N90Ez919p0,,,
91.0,25.0,5.5,106,8.490566037735848e-06,0.0009,0.0,919.0,919.0,stable shallow crust,-1.1110633558254452,0.72,7.2,25N 91E 0-25 km depth,25N91Ez919p0,,,
68.0,38.0,5.5,106,0.00012358490566037736,0.0131,0.0,1.0,1.0,subduction interface,1.8669654303909944,1.05,8.0,38N 68E 0-25 km depth,38N68Ez1p0,-3.93,-4.44,-5.49
69.0,38.0,5.5,106,0.00020754716981132075,0.022,0.0,1.0,1.0,subduction interface,2.0921168155574366,1.05,8.0,38N 69E 0-25 km depth,38N69Ez1p0,-3.69,-4.21,-5.26
70.0,39.0,5.5,106,0.00011037735849056604,0.0117,0.0,1.0,1.0,subduction interface,1.8178799964813916,1.05,8.0,39N 70E 0-25 km depth,39N70Ez1p0,-3.98,-4.49,-5.54
71.0,39.0,5.5,106,0.00022358490566037735,0.0237,0.0,1.0,1.0,subduction interface,2.124442480745334,1.05,8.0,39N 71E 0-25 km depth,39N71Ez1p0,-3.66,-4.18,-5.23
72.0,39.0,5.5,106,0.00031132075471698115,0.033,0.0,1.0,1.0,subduction interface,2.2682080746131175,1.05,8.0,39N 72E 0-25 km depth,39N72Ez1p0,-3.51,-4.03,-5.08
69.0,39.0,5.5,106,7.169811320754717e-05,0.0076,0.0,1.0,,subduction interface,1.6305077270160213,1.05,8.0,39N 69E 0-25 km depth,39N69Ez1p0,-4.18,-4.68,-5.73
70.0,36.0,5.5,106,0.00035943396226415094,0.0381,0.0,9.0,9.0,active shallow crust,1.3406191104108491,0.87,8.0,36N 70E 0-25 km depth,36N70Ez9p0,-3.5,-3.9,-4.77
70.0,37.0,5.5,106,0.000280188679245283,0.0297,0.0,9.0,9.0,active shallow crust,1.2324505840524425,0.87,8.0,37N 70E 0-25 km depth,37N70Ez9p0,-3.63,-4.01,-4.88
71.0,36.0,5.5,106,0.0001320754716981132,0.014,0.0,9.0,9.0,active shallow crust,0.9058221704134679,0.87,8.0,36N 71E 0-25 km depth,36N71Ez9p0,-4.06,-4.37,-5.24
71.0,37.0,5.5,106,0.0002547169811320755,0.027,0.0,9.0,9.0,active shallow crust,1.191057898894217,0.87,8.0,37N 71E 0-25 km depth,37N71Ez9p0,-3.68,-4.06,-4.93
71.0,38.0,5.5,106,0.00013490566037735848,0.0143,0.0,9.0,9.0,active shallow crust,0.9150301722002916,0.87,8.0,38N 71E 0-25 km depth,38N71Ez9p0,-4.04,-4.36,-5.23
72.0,37.0,5.5,106,0.00023113207547169811,0.0245,0.0,9.0,9.0,active shallow crust,1.1488602190997623,0.87,8.0,37N 72E 0-25 km depth,37N72Ez9p0,-3.73,-4.1,-4.97
70.0,33.0,5.5,106,0.00012924528301886792,0.0137,0.0,17.0,17.0,subduction interface,0.6214147018916361,0.82,7.0,33N 70E 0-25 km depth,33N70Ez17p0,-4.3,-4.42,
71.0,31.0,5.5,106,7.830188679245283e-05,0.0083,0.0,17.0,17.0,subduction interface,0.4037722271113031,0.82,7.0,31N 71E 0-25 km depth,31N71Ez17p0,,-4.73,
71.0,32.0,5.5,106,4.339622641509434e-05,0.0046,0.0,17.0,17.0,subduction interface,0.1474519664168037,0.82,7.0,32N 71E 0-25 km depth,32N71Ez17p0,,-5.31,
71.0,33.0,5.5,106,0.00011698113207547169,0.0124,0.0,17.0,17.0,subduction interface,0.5781158198974645,0.82,7.0,33N 71E 0-25 km depth,33N71Ez17p0,-4.43,-4.48,
72.0,30.0,5.5,106,2.4528301886792453e-05,0.0026,0.0,17.0,17.0,subduction interface,-0.10033251729395243,0.82,7.0,30N 72E 0-25 km depth,30N72Ez17p0,,,
72.0,31.0,5.5,106,9.433962264150944e-06,0.001,0.0,17.0,17.0,subduction interface,-0.5153058652647706,0.82,7.0,31N 72E 0-25 km depth,31N72Ez17p0,,,
72.0,32.0,5.5,106,3.962264150943396e-05,0.0042,0.0,17.0,17.0,subduction interface,0.10794342513313016,0.82,7.0,32N 72E 0-25 km depth,32N72Ez17p0,,-5.47,
72.0,33.0,5.5,106,0.00011037735849056604,0.0117,0.0,17.0,17.0,subduction interface,0.5528799964813911,0.82,7.0,33N 72E 0-25 km depth,33N72Ez17p0,-4.51,-4.51,
73.0,30.0,5.5,106,1.2264150943396227e-05,0.0013,0.0,17.0,17.0,subduction interface,-0.4013625129579337,0.82,7.0,30N 73E 0-25 km depth,30N73Ez17p0,,,
73.0,31.0,5.5,106,9.433962264150944e-06,0.001,0.0,17.0,17.0,subduction interface,-0.5153058652647706,0.82,7.0,31N 73E 0-25 km depth,31N73Ez17p0,,,
73.0,32.0,5.5,106,4.7169811320754715e-05,0.005,0.0,17.0,17.0,subduction interface,0.18366413907124812,0.82,7.0,32N 73E 0-25 km depth,32N73Ez17p0,,-5.2,
74.0,30.0,5.5,106,4.245283018867924e-05,0.0045,0.0,17.0,17.0,subduction interface,0.13790664851057333,0.82,7.0,30N 74E 0-25 km depth,30N74Ez17p0,,-5.35,
74.0,31.0,5.5,106,9.433962264150944e-06,0.001,0.0,17.0,17.0,subduction interface,-0.5153058652647706,0.82,7.0,31N 74E 0-25 km depth,31N74Ez17p0,,,
74.0,32.0,5.5,106,1.4150943396226415e-05,0.0015,0.0,17.0,17.0,subduction interface,-0.3392146062090893,0.82,7.0,32N 74E 0-25 km depth,32N74Ez17p0,,,
75.0,31.0,5.5,106,2.8301886792452827e-06,0.0003,0.0,17.0,17.0,subduction interface,-1.038184610545108,0.82,7.0,31N 75E 0-25 km depth,31N75Ez17p0,,,
71.0,34.0,5.5,106,0.00015849056603773584,0.0168,0.0,12.0,12.0,active shallow crust,0.1600034164610924,0.72,8.6,34N 71E 0-25 km depth,34N71Ez12p0,,-4.67,-5.39
72.0,34.0,5.5,106,8.490566037735848e-05,0.009,0.0,12.0,12.0,active shallow crust,-0.11106335582544524,0.72,8.6,34N 72E 0-25 km depth,34N72Ez12p0,,,
72.0,35.0,5.5,106,4.056603773584906e-05,0.0043,0.0,12.0,12.0,active shallow crust,-0.43183740968518336,0.72,8.6,35N 72E 0-25 km depth,35N72Ez12p0,,,
73.0,33.0,5.5,106,2.9245283018867923e-05,0.0031,0.0,12.0,12.0,active shallow crust,-0.5739441714304974,0.72,8.6,33N 73E 0-25 km depth,33N73Ez12p0,,,
73.0,34.0,5.5,106,3.962264150943396e-05,0.0042,0.0,12.0,12.0,active shallow crust,-0.44205657486686967,0.72,8.6,34N 73E 0-25 km depth,34N73Ez12p0,,,
73.0,35.0,5.5,106,8.30188679245283e-05,0.0088,0.0,12.0,12.0,active shallow crust,-0.12082319311460132,0.72,8.6,35N 73E 0-25 km depth,35N73Ez12p0,,,
73.0,36.0,5.5,106,9.905660377358492e-05,0.0105,0.0,12.0,12.0,active shallow crust,-0.044116566194832174,0.72,8.6,36N 73E 0-25 km depth,36N73Ez12p0,,,
74.0,33.0,5.5,106,1.7924528301886792e-05,0.0019,0.0,12.0,12.0,active shallow crust,-0.7865522643119416,0.72,8.6,33N 74E 0-25 km depth,33N74Ez12p0,,,
74.0,34.0,5.5,106,4.9056603773584906e-05,0.0052,0.0,12.0,12.0,active shallow crust,-0.349302521629971,0.72,8.6,34N 74E 0-25 km depth,34N74Ez12p0,,,
74.0,35.0,5.5,106,7.830188679245283e-05,0.0083,0.0,12.0,12.0,active shallow crust,-0.1462277728886967,0.72,8.6,35N 74E 0-25 km depth,35N74Ez12p0,,,
74.0,36.0,5.5,106,7.735849056603774e-05,0.0082,0.0,12.0,12.0,active shallow crust,-0.15149201288105374,0.72,8.6,36N 74E 0-25 km depth,36N74Ez12p0,,,
72.0,38.0,5.5,106,0.0001641509433962264,0.0174,0.0,6.0,6.0,active shallow crust,1.7702433830178292,1.01,8.2,38N 72E 0-25 km depth,38N72Ez6p0,-3.81,-4.3,-5.31
73.0,37.0,5.5,106,0.00024245283018867924,0.0257,0.0,6.0,6.0,active shallow crust,1.939627258066524,1.01,8.2,37N 73E 0-25 km depth,37N73Ez6p0,-3.63,-4.13,-5.14
73.0,38.0,5.5,106,0.00014056603773584907,0.0149,0.0,6.0,6.0,active shallow crust,1.7028804031475038,1.01,8.2,38N 73E 0-25 km depth,38N73Ez6p0,-3.88,-4.37,-5.38
73.0,39.0,5.5,106,0.0002518867924528302,0.0267,0.0,6.0,6.0,active shallow crust,1.9562053960998047,1.01,8.2,39N 73E 0-25 km depth,39N73Ez6p0,-3.61,-4.11,-5.12
74.0,37.0,5.5,106,6.226415094339622e-05,0.0066,0.0,6.0,6.0,active shallow crust,1.3492380702770985,1.01,8.2,37N 74E 0-25 km depth,37N74Ez6p0,-4.27,-4.73,-5.74
74.0,38.0,5.5,106,4.150943396226415e-05,0.0044,0.0,6.0,6.0,active shallow crust,1.1731468112214172,1.01,8.2,38N 74E 0-25 km depth,38N74Ez6p0,-4.49,-4.92,-5.93
75.0,37.0,5.5,106,2.8301886792452827e-06,0.0003,0.0,6.0,6.0,active shallow crust,0.006815389454891907,1.01,8.2,37N 75E 0-25 km depth,37N75Ez6p0,,-7.86,-8.87
75.0,38.0,5.5,106,2.830188679245283e-05,0.003,0.0,6.0,6.0,active shallow crust,1.006815389454892,1.01,8.2,38N 75E 0-25 km depth,38N75Ez6p0,-4.71,-5.1,-6.11
73.0,16.0,5.5,106,1.8867924528301889e-06,0.0002,0.0,922.0,922.0,stable shallow crust,0.27072413039921095,1.09,7.2,16N 73E 0-25 km depth,16N73Ez922p0,,-6.6,
73.0,17.0,5.5,106,3.0188679245283022e-05,0.0032,0.0,922.0,922.0,stable shallow crust,1.474844113055136,1.09,7.2,17N 73E 0-25 km depth,17N73Ez922p0,-4.57,-5.08,-6.28
73.0,18.0,5.5,106,2.0754716981132076e-05,0.0022,0.0,922.0,922.0,stable shallow crust,1.3121168155574363,1.09,7.2,18N 73E 0-25 km depth,18N73Ez922p0,-4.76,-5.25,-6.51
73.0,19.0,5.5,106,9.433962264150944e-07,0.0001,0.0,922.0,922.0,stable shallow crust,-0.030305865264770304,1.09,7.2,19N 73E 0-25 km depth,19N73Ez922p0,,,
74.0,17.0,5.5,106,6.320754716981132e-05,0.0067,0.0,922.0,922.0,stable shallow crust,1.7957689374360566,1.09,7.2,17N 74E 0-25 km depth,17N74Ez922p0,-4.22,-4.75,-5.89
74.0,18.0,5.5,106,4.622641509433962e-05,0.0049,0.0,922.0,922.0,stable shallow crust,1.6598902147637435,1.09,7.2,18N 74E 0-25 km depth,18N74Ez922p0,-4.37,-4.89,-6.05
75.0,17.0,5.5,106,1.4150943396226415e-05,0.0015,0.0,922.0,922.0,stable shallow crust,1.145785393790911,1.09,7.2,17N 75E 0-25 km depth,17N75Ez922p0,-4.97,-5.43,-6.81
72.0,17.0,5.5,106,9.433962264150944e-07,0.0001,35.76686645254407,922.0,71.0,stable shallow crust,-0.030305865264770304,1.09,7.2,17N 72E 0-25 km depth,17N72Ez922p0,,,
79.0,21.0,5.5,106,1.8867924528301889e-06,0.0002,0.0,921.0,921.0,stable shallow crust,-1.5442758696007894,0.76,7.0,21N 79E 0-25 km depth,21N79Ez921p0,,,
79.0,22.0,5.5,106,1.0377358490566038e-05,0.0011,0.0,921.0,921.0,stable shallow crust,-0.8039131801065453,0.76,7.0,22N 79E 0-25 km depth,22N79Ez921p0,,,
79.0,23.0,5.5,106,1.8867924528301889e-06,0.0002,0.0,921.0,921.0,stable shallow crust,-1.5442758696007894,0.76,7.0,23N 79E 0-25 km depth,23N79Ez921p0,,,
80.0,22.0,5.5,106,4.528301886792452e-05,0.0048,0.0,921.0,921.0,stable shallow crust,-0.16406462788918308,0.76,7.0,22N 80E 0-25 km depth,22N80Ez921p0,,,
80.0,23.0,5.5,106,8.490566037735848e-06,0.0009,0.0,921.0,921.0,stable shallow crust,-0.8910633558254455,0.76,7.0,23N 80E 0-25 km depth,23N80Ez921p0,,,
81.0,22.0,5.5,106,1.0377358490566038e-05,0.0011,0.0,921.0,921.0,stable shallow crust,-0.8039131801065453,0.76,7.0,22N 81E 0-25 km depth,22N81Ez921p0,,,
81.0,23.0,5.5,106,1.8867924528301889e-06,0.0002,0.0,921.0,921.0,stable shallow crust,-1.5442758696007894,0.76,7.0,23N 81E 0-25 km depth,23N81Ez921p0,,,
85.0,23.0,5.5,106,9.433962264150944e-07,0.0001,0.0,921.0,921.0,stable shallow crust,-1.8453058652647707,0.76,7.0,23N 85E 0-25 km depth,23N85Ez921p0,,,
86.0,22.0,5.5,106,5.660377358490565e-06,0.0006,0.0,921.0,921.0,stable shallow crust,-1.0671546148811268,0.76,7.0,22N 86E 0-25 km depth,22N86Ez921p0,,,
86.0,23.0,5.5,106,2.641509433962264e-05,0.0028,0.0,921.0,921.0,stable shallow crust,-0.39814783392255126,0.76,7.0,23N 86E 0-25 km depth,23N86Ez921p0,,,
86.0,24.0,5.5,106,4.716981132075472e-06,0.0005,0.0,921.0,921.0,stable shallow crust,-1.146335860928752,0.76,7.0,24N 86E 0-25 km depth,24N86Ez921p0,,,
74.0,16.0,5.5,106,2.8301886792452827e-06,0.0003,0.0,923.0,923.0,stable shallow crust,-1.5331846105451081,0.73,6.0,16N 74E 0-25 km depth,16N74Ez923p0,,,
75.0,16.0,5.5,106,9.433962264150944e-07,0.0001,0.0,923.0,923.0,stable shallow crust,-2.0103058652647707,0.73,6.0,16N 75E 0-25 km depth,16N75Ez923p0,,,
76.0,16.0,5.5,106,7.5471698113207555e-06,0.0008,0.0,923.0,923.0,stable shallow crust,-1.107215878272827,0.73,6.0,16N 76E 0-25 km depth,16N76Ez923p0,,,
77.0,16.0,5.5,106,3.7735849056603777e-06,0.0004,0.0,923.0,923.0,stable shallow crust,-1.4082458739368082,0.73,6.0,16N 77E 0-25 km depth,16N77Ez923p0,,,
80.0,17.0,5.5,106,7.5471698113207555e-06,0.0008,0.0,923.0,923.0,stable shallow crust,-1.107215878272827,0.73,6.0,17N 80E 0-25 km depth,17N80Ez923p0,,,
77.0,6.0,5.5,106,3.7735849056603777e-06,0.0004,142.1268593961469,923.0,86.0,stable shallow crust,-1.4082458739368082,0.73,6.0,6N 77E 0-25 km depth,6N77Ez923p0,,,
77.0,7.0,5.5,106,1.8867924528301889e-06,0.0002,39.880540441710394,923.0,71.0,stable shallow crust,-1.7092758696007895,0.73,6.0,7N 77E 0-25 km depth,7N77Ez923p0,,,
78.0,5.0,5.5,106,2.8301886792452827e-06,0.0003,263.0857794239485,923.0,86.0,stable shallow crust,-1.5331846105451081,0.73,6.0,5N 78E 0-25 km depth,5N78Ez923p0,,,
78.0,6.0,5.5,106,3.867924528301887e-05,0.0041,162.0587168727362,923.0,86.0,stable shallow crust,-0.3975220085450353,0.73,6.0,6N 78E 0-25 km depth,6N78Ez923p0,,,
78.0,7.0,5.5,106,1.981132075471698e-05,0.0021,81.88957849303554,923.0,86.0,stable shallow crust,-0.6880865705308512,0.73,6.0,7N 78E 0-25 km depth,7N78Ez923p0,,,
79.0,5.0,5.5,106,9.433962264150944e-07,0.0001,315.5475493418129,923.0,86.0,stable shallow crust,-2.0103058652647707,0.73,6.0,5N 79E 0-25 km depth,5N79Ez923p0,,,
79.0,6.0,5.5,106,1.4150943396226415e-05,0.0015,237.3733583723765,923.0,86.0,stable shallow crust,-0.8342146062090894,0.73,6.0,6N 79E 0-25 km depth,6N79Ez923p0,,,
79.0,7.0,5.5,106,7.5471698113207555e-06,0.0008,166.22572391219782,923.0,86.0,stable shallow crust,-1.107215878272827,0.73,6.0,7N 79E 0-25 km depth,7N79Ez923p0,,,
75.0,36.0,5.5,106,2.0754716981132076e-05,0.0022,0.0,901.0,901.0,active shallow crust,0.2671168155574364,0.9,7.6,36N 75E 0-25 km depth,36N75Ez901p0,,-5.47,
76.0,36.0,5.5,106,3.7735849056603777e-06,0.0004,0.0,901.0,901.0,active shallow crust,-0.4732458739368077,0.9,7.6,36N 76E 0-25 km depth,36N76Ez901p0,,,
77.0,35.0,5.5,106,1.5094339622641511e-05,0.0016,0.0,901.0,901.0,active shallow crust,0.12881411739115478,0.9,7.6,35N 77E 0-25 km depth,35N77Ez901p0,,-5.86,
77.0,36.0,5.5,106,3.4905660377358495e-05,0.0037,0.0,901.0,901.0,active shallow crust,0.49289585880222475,0.9,7.6,36N 77E 0-25 km depth,36N77Ez901p0,-5.48,-5.08,-6.39
78.0,35.0,5.5,106,7.169811320754717e-05,0.0076,0.0,901.0,901.0,active shallow crust,0.8055077270160211,0.9,7.6,35N 78E 0-25 km depth,35N78Ez901p0,-4.4,-4.67,-5.69
78.0,36.0,5.5,106,0.00010660377358490566,0.0113,0.0,901.0,901.0,active shallow crust,0.9777725782186497,0.9,7.6,36N 78E 0-25 km depth,36N78Ez901p0,-4.13,-4.47,-5.44
79.0,35.0,5.5,106,5.188679245283019e-05,0.0055,0.0,901.0,901.0,active shallow crust,0.6650568242294739,0.9,7.6,35N 79E 0-25 km depth,35N79Ez901p0,-4.69,-4.84,-5.93
80.0,35.0,5.5,106,6.226415094339622e-05,0.0066,0.0,901.0,901.0,active shallow crust,0.744238070277099,0.9,7.6,35N 80E 0-25 km depth,35N80Ez901p0,-4.51,-4.74,-5.79
81.0,34.0,5.5,106,4.056603773584906e-05,0.0043,0.0,901.0,901.0,active shallow crust,0.5581625903148169,0.9,7.6,34N 81E 0-25 km depth,34N81Ez901p0,-5.05,-4.98,-6.18
81.0,35.0,5.5,106,8.20754716981132e-05,0.0087,0.0,901.0,901.0,active shallow crust,0.864213387353848,0.9,7.6,35N 81E 0-25 km depth,35N81Ez901p0,-4.3,-4.6,-5.6
82.0,34.0,5.5,106,6.415094339622641e-05,0.0068,0.0,901.0,901.0,active shallow crust,0.7572030474414664,0.9,7.6,34N 82E 0-25 km depth,34N82Ez901p0,-4.49,-4.73,-5.77
82.0,35.0,5.5,106,8.30188679245283e-05,0.0088,0.0,901.0,901.0,active shallow crust,0.8691768068853989,0.9,7.6,35N 82E 0-25 km depth,35N82Ez901p0,-4.29,-4.59,-5.59
83.0,34.0,5.5,106,3.396226415094339e-05,0.0036,0.0,901.0,901.0,active shallow crust,0.4809966355025175,0.9,7.6,34N 83E 0-25 km depth,34N83Ez901p0,-5.63,-5.09,-6.43
83.0,35.0,5.5,106,2.7358490566037734e-05,0.0029,0.0,901.0,901.0,active shallow crust,0.3870921326341863,0.9,7.6,35N 83E 0-25 km depth,35N83Ez901p0,,-5.24,-7.13
84.0,34.0,5.5,106,3.5849056603773584e-05,0.0038,0.0,901.0,901.0,active shallow crust,0.5044777313520399,0.9,7.6,34N 84E 0-25 km depth,34N84Ez901p0,-5.37,-5.06,-6.34
84.0,35.0,5.5,106,3.7735849056603777e-06,0.0004,0.0,901.0,901.0,active shallow crust,-0.4732458739368077,0.9,7.6,35N 84E 0-25 km depth,35N84Ez901p0,,,
85.0,34.0,5.5,106,2.4528301886792453e-05,0.0026,0.0,901.0,901.0,active shallow crust,0.33966748270604796,0.9,7.6,34N 85E 0-25 km depth,34N85Ez901p0,,-5.33,
85.0,35.0,5.5,106,5.660377358490565e-06,0.0006,0.0,901.0,901.0,active shallow crust,-0.2971546148811264,0.9,7.6,35N 85E 0-25 km depth,35N85Ez901p0,,,
74.0,39.0,5.5,106,0.0002160377358490566,0.0229,0.0,2.0,2.0,subduction interface,1.4495296170751182,0.93,8.0,39N 74E 0-25 km depth,39N74Ez2p0,-3.71,-4.15,-5.08
75.0,39.0,5.5,106,0.00023396226415094338,0.0248,0.0,2.0,2.0,subduction interface,1.4841458155614462,0.93,8.0,39N 75E 0-25 km depth,39N75Ez2p0,-3.67,-4.11,-5.04
76.0,39.0,5.5,106,0.00022075471698113208,0.0234,0.0,2.0,2.0,subduction interface,1.4589099921453728,0.93,8.0,39N 76E 0-25 km depth,39N76Ez2p0,-3.7,-4.14,-5.07
75.0,40.0,5.5,106,0.0004952830188679245,0.0525,0.0,2.0,,subduction interface,1.8098534381411868,0.93,8.0,40N 75E 0-25 km depth,40N75Ez2p0,-3.33,-3.78,-4.71
76.0,40.0,5.5,106,0.0005037735849056604,0.0534,0.34297328722948267,2.0,,subduction interface,1.8172353917637865,0.93,8.0,40N 76E 0-25 km depth,40N76Ez2p0,-3.32,-3.77,-4.7
74.0,19.0,5.5,106,9.433962264150944e-07,0.0001,0.0,74.0,74.0,stable shallow crust,-1.2953058652647709,0.86,6.5,19N 74E 0-25 km depth,19N74Ez74p0,,,
75.0,18.0,5.5,106,8.490566037735848e-06,0.0009,0.0,74.0,74.0,stable shallow crust,-0.34106335582544567,0.86,6.5,18N 75E 0-25 km depth,18N75Ez74p0,,,
75.0,19.0,5.5,106,9.433962264150944e-07,0.0001,0.0,74.0,74.0,stable shallow crust,-1.2953058652647709,0.86,6.5,19N 75E 0-25 km depth,19N75Ez74p0,,,
76.0,17.0,5.5,106,8.30188679245283e-05,0.0088,0.0,74.0,74.0,stable shallow crust,0.6491768068853982,0.86,6.5,17N 76E 0-25 km depth,17N76Ez74p0,-4.48,-4.91,
76.0,18.0,5.5,106,5.943396226415094e-05,0.0063,0.0,74.0,74.0,stable shallow crust,0.5040346841888113,0.86,6.5,18N 76E 0-25 km depth,18N76Ez74p0,-5.03,-5.46,
76.0,19.0,5.5,106,8.490566037735848e-06,0.0009,0.0,74.0,74.0,stable shallow crust,-0.34106335582544567,0.86,6.5,19N 76E 0-25 km depth,19N76Ez74p0,,,
77.0,17.0,5.5,106,4.056603773584906e-05,0.0043,0.0,74.0,74.0,stable shallow crust,0.3381625903148162,0.86,6.5,17N 77E 0-25 km depth,17N77Ez74p0,,,
77.0,18.0,5.5,106,4.4339622641509434e-05,0.0047,0.0,74.0,74.0,stable shallow crust,0.3767919926709471,0.86,6.5,18N 77E 0-25 km depth,18N77Ez74p0,,,
77.0,19.0,5.5,106,8.490566037735848e-06,0.0009,0.0,74.0,74.0,stable shallow crust,-0.34106335582544567,0.86,6.5,19N 77E 0-25 km depth,19N77Ez74p0,,,
